,t,p,v,q,R,fa,pwm
8947,110.47649793013291,"[0.9309222020551791, -1.4313320202056734, 1.9668685043286223]","[-0.04309033528478728, 0.2626904326204215, -0.7886373847864594]","[0.02165548171037046, 0.1768889345238748, -0.07614293262428445, -0.9810395380138011]","[[0.9258200936888225, -0.14173722471679062, -0.3503679009797496], [0.15705968506218537, 0.9874615642265894, 0.015552083098350586], [0.34377225344047296, -0.06942745199208204, 0.9364776662898587]]","[0.4511891155686296, 0.10596269195243169, -1.059816922123705]","[1603.829392097153, 1645.1755404255944, 1541.8244595744056, 1632.0]"
8948,110.48649865640206,"[0.9303471681640164, -1.4287676971793302, 1.9589845360261608]","[-0.07061718390890001, 0.2650253442382127, -0.8114972509108282]","[0.022247525262010223, 0.1748917321098443, -0.07487030060181989, -0.9814824117360162]","[[0.9276099970548424, -0.1391859499476884, -0.34663767585574506], [0.15474958286061036, 0.9877943282150379, 0.01748271638695749], [0.3399749602396919, -0.06985950261030548, 0.9378312161186885]]","[0.5006248908071571, 0.038620488384588425, -1.2162534435351784]","[1616.0302568769735, 1638.343056148895, 1548.656943851105, 1632.0]"
8949,110.49649938267122,"[0.9294828037229824, -1.4261623533706491, 1.9507371835656668]","[-0.09702326056983185, 0.2658975717081889, -0.8373067565695133]","[0.023181091044321787, 0.17263895275320779, -0.07354257414439881, -0.9819584065923451]","[[0.9295669570398738, -0.13642757928392957, -0.3424581361363723], [0.15243541641020347, 0.9881006470913121, 0.020133108483780315], [0.3356389477088719, -0.0709183604160369, 0.9393092514994323]]","[0.7783312959249149, -0.2869349009747176, -2.143493345516797]","[1623.7817381998677, 1635.7636020856576, 1558.3633507138138, 1630.7273298572372]"
8950,110.50650010894037,"[0.9283412453583643, -1.423517709489405, 1.942141689920019]","[-0.12235557859015272, 0.2653684706351638, -0.8659421724407189]","[0.024441853132565007, 0.17014131720862274, -0.07216206431308227, -0.982466133241679]","[[0.9316816758039997, -0.13347643041083396, -0.33784371320056916], [0.15011070675881122, 0.9883830030778623, 0.02347108852338199], [0.3307886148898369, -0.07258208322226666, 0.9409015944867428]]","[0.855683623180163, -0.28413353226001553, -2.5508825435011904]","[1627.270475548773, 1637.2587752351885, 1570.8231269599034, 1628.2353746080194]"
8951,110.51650083520953,"[0.9269522562217174, -1.420847832577708, 1.9333462229462848]","[-0.149191468856551, 0.26702743581675986, -0.8905543835811801]","[0.026146183511723726, 0.16750636269636626, -0.07070330981601891, -0.9829789864362879]","[[0.9338739711248341, -0.13024043144440114, -0.33300771267647844], [0.14775903983816333, 0.9886234883879098, 0.02771578941931151], [0.3256132258231349, -0.07508880645081398, 0.9425046413382565]]","[0.6990686360000904, 0.033782677726817645, -2.3934525455446067]","[1630.2492333570306, 1640.9981600568735, 1584.4954001421838, 1626.7501533285938]"
8952,110.52650156147868,"[0.9253200119504732, -1.4181531484677445, 1.924354157390892]","[-0.17750555710979288, 0.27083754148468736, -0.911211285524387]","[0.028286596530988053, 0.16473640660896308, -0.06916763110883531, -0.9834968796606826]","[[0.9361439989899645, -0.1267326342026963, -0.3279485174812169], [0.14537196327354643, 0.9888199032282179, 0.03285070484384717], [0.32012244998449757, -0.07842841285394259, 0.9441120582897665]]","[0.7072737774590401, 0.08656536773964008, -2.475377222025436]","[1632.726618030553, 1646.9438832733274, 1599.3597081833186, 1626.2546763938894]"
8953,110.53650228774784,"[0.9233944858634947, -1.4154059532248076, 1.915111203467839]","[-0.20578940784300062, 0.27447475916258723, -0.9292707783849157]","[0.030668015052721716, 0.16200652190133927, -0.06761557883533997, -0.9839863708653892]","[[0.938351725556306, -0.12312877915967886, -0.32297169026348743], [0.1430024529689163, 0.9889628975388963, 0.03844548815982707], [0.31467714790540463, -0.08226214717366401, 0.9456144042642343]]","[0.8684425256963753, -0.08174854833451306, -2.7195781402887302]","[1641.8105165455972, 1658.298673829697, 1618.2276175342959, 1631.613808767148]"
8954,110.54650301401699,"[0.9211587779348489, -1.412603220955502, 1.9056029040246791]","[-0.23404127865400226, 0.27792912637969514, -0.9445831894640131]","[0.03330432674067759, 0.15931901764047793, -0.06604620948768335, -0.9844458234168237]","[[0.94049810625286, -0.11942580492632043, -0.3180811320956016], [0.14064985540432945, 0.9890448486574142, 0.04452777629422873], [0.3092826339325574, -0.08661744515204843, 0.9470039534689423]]","[0.8267787841677023, -0.1798175106300388, -2.5713778814560797]","[1657.881621632701, 1675.3742229847448, 1641.3298310970076, 1643.1649155485038]"
8955,110.55650374028615,"[0.9186149538352183, -1.4097239215209925, 1.8959062719026658]","[-0.2643942706393084, 0.281869315815331, -0.9528186637827929]","[0.03603469497524974, 0.15675564015159568, -0.0644661213371279, -0.9848661786627927]","[[0.9425316775962214, -0.11568372179199261, -0.3134126906371254], [0.13827828850604365, 0.9890793405509759, 0.050767848442523245], [0.30412062256264205, -0.09118956091569094, 0.9482464407128094]]","[0.5314367303179859, -0.22432103895780553, -1.9267800977039578]","[1674.113597786348, 1695.6632968178753, 1662.1277975096416, 1658.6348973712884]"
8956,110.5665044665553,"[0.9157565956461778, -1.40676646006237, 1.8860173842185382]","[-0.29689214918862405, 0.28630544692332793, -0.9538297919966537]","[0.03886107891113487, 0.1543189749383822, -0.0628750911159289, -0.985246622224368]","[[0.9444534669497946, -0.1119009385629048, -0.30897128536113777], [0.13588894601316845, 0.9890617920935858, 0.05716985424604544], [0.2991977098515341, -0.09598113268671556, 0.9493396542071924]]","[0.5013700044066081, -0.28383591067363123, -1.4607554560309222]","[1690.5097958770193, 1719.2328315732154, 1680.5735203616468, 1678.1053826039606]"
8957,110.57650519282446,"[0.9127723381870348, -1.4039489990161824, 1.8768079634490293]","[-0.32840319802593665, 0.29118473877105966, -0.9503059928143818]","[0.04138007948517748, 0.15227658297206442, -0.06139246606557628, -0.9855563747067131]","[[0.9460764860919777, -0.10840903836555803, -0.30523516438451687], [0.13361390679401902, 0.9890281795788746, 0.06286753233958554], [0.2950734638821784, -0.10026207215036305, 0.9501899339148043]]","[0.7610360057754564, -0.34927839155137974, -1.1987525158709769]","[1706.5357223107073, 1739.2673556516252, 1699.2428667728489, 1696.2673556516252]"
8958,110.58650591909361,"[0.9096821957210723, -1.4012492824542426, 1.8681699944347956]","[-0.359084293911974, 0.296436741897504, -0.9429681856726211]","[0.04364056156790278, 0.15056578645822424, -0.060001012967570794, -0.9858066739023135]","[[0.947449119315386, -0.10515724710076141, -0.3020944701048317], [0.13144034899656076, 0.9889802341910293, 0.06797411428146194], [0.29162055850264046, -0.10411051310447156, 0.9508403652017313]]","[0.6372135463871738, -0.36852776525870823, -0.9658626775853936]","[1722.2502393383456, 1756.3288312816323, 1718.1002872060149, 1713.3288312816323]"
8959,110.59650664536277,"[0.9060950541922648, -1.3982842143583059, 1.8589431122817772]","[-0.39321011384885657, 0.3026931784658714, -0.9320841826473711]","[0.04596741395438427, 0.14886718239841856, -0.05853931974909436, -0.9860494416052034]","[[0.9488182144836563, -0.10175924830602404, -0.29896260644163053], [0.12913140589614777, 0.9889150841828369, 0.07322311854237615], [0.28819900186757175, -0.10808145290464724, 0.9514459121057223]]","[-0.32837862541336627, -0.20984368316147295, -0.32004995186051843]","[1737.295344388601, 1772.653289754318, 1736.3691804857513, 1729.8322624371763]"
8960,110.60650737163192,"[0.9014318032673835, -1.3947446033701507, 1.8484411070762332]","[-0.43479449899263267, 0.311124428520599, -0.9135219061688585]","[0.048437972260718866, 0.1471949776124317, -0.056925541628913244, -0.9862759020136171]","[[0.9501795133254348, -0.09802892735032404, -0.2958644342458459], [0.12654823232035645, 0.988819761880623, 0.07878810191501526], [0.2848350030204551, -0.112304717217589, 0.9519680735914648]]","[-0.6806695850071982, -0.15478651471939697, 0.2534364405301943]","[1750.8910291631278, 1787.3819482600552, 1753.3637864539098, 1745.1274078085187]"
8961,110.61650809790108,"[0.8966259570912433, -1.391288742592753, 1.83877917343695]","[-0.4732932952652892, 0.3195229539546249, -0.8925631410045225]","[0.050551823463004616, 0.14576606517898336, -0.055504352861470346, -0.9864639360428651]","[[0.9513381050242823, -0.09476860399482662, -0.2931976252904442], [0.12424356557012578, 0.98872262282894, 0.08355379926107442], [0.28197424030131873, -0.11591640372876394, 0.9523885976865539]]","[-0.10040882389827033, -0.3045634386701923, 0.34746534261059026]","[1760.0800085799758, 1801.2800202799428, 1761.5600015599955, 1761.5200265199253]"
8962,110.62650882417023,"[0.8917037567657834, -1.3879012198872196, 1.8298027171301667]","[-0.5092743283930976, 0.32789477691875807, -0.8696489011667176]","[0.052374610613145973, 0.14453567320442648, -0.05424031217650628, -0.9866206151102904]","[[0.9523307657038249, -0.0918892211191361, -0.2908853800642223], [0.12216921953429911, 0.9886256876873811, 0.08766842100810888], [0.27952211914510233, -0.11902706114910723, 0.9527285889600773]]","[-0.04102238988892548, -0.2580814802741631, 0.6920965995521122]","[1765.6732269271574, 1814.5003545550994, 1762.5769503503923, 1778.8081559566685]"
8963,110.63650955043938,"[0.8864749262241188, -1.3844838885167603, 1.8213381276006604]","[-0.5465180288552296, 0.3379442196911393, -0.8431042823343706]","[0.05396435682626189, 0.14352942127083948, -0.05301505005177143, -0.9867487491968496]","[[0.9531739555468854, -0.08913412284533478, -0.2889767999802089], [0.12011601446344056, 0.9885510414722254, 0.09128008429390211], [0.27753310766758527, -0.12171696210420346, 0.9529708429955248]]","[-0.3316222219033733, -0.08630311698114568, 1.2748443711892001]","[1770.8659323062082, 1824.872084920554, 1765.2927458449667, 1790.872084920554]"
8964,110.64651027670854,"[0.881027675084384, -1.381045323666765, 1.8132381539560758]","[-0.5846611597705647, 0.34918867424803257, -0.8139736510697712]","[0.05538810197963235, 0.1426828300595587, -0.051817410893952254, -0.9868565499585663]","[[0.9539102579714729, -0.08646684040101953, -0.2873551068996305], [0.11807856496934509, 0.9884913542772703, 0.0945333127913302], [0.27587483474397156, -0.12410713212216268, 0.9531446624331659]]","[-0.4843359194746384, 0.09046104999910942, 1.9778474628385254]","[1775.7733419857132, 1833.2146813757122, 1769.2186735885705, 1799.2146813757122]"
8965,110.6565110029777,"[0.8751119445155294, -1.3773971016435855, 1.805372621067645]","[-0.6225957077661762, 0.362129460326343, -0.7812458246508382]","[0.05675400967976612, 0.14176101025117968, -0.05059651355567338, -0.9869749764211335]","[[0.9546844304848036, -0.08378397405118684, -0.2855722495403905], [0.11596599704322233, 0.9884347633102117, 0.09768434897730438], [0.27408602945998606, -0.12637480048466343, 0.9533624096233205]]","[-0.6012948916494283, 0.336214987128872, 2.9408672381302985]","[1776.348203133575, 1839.752994777375, 1772.3764973886875, 1805.4776952996376]"
8966,110.66651172924686,"[0.8688070904448837, -1.3735747363638724, 1.7977018169171681]","[-0.6603570047905293, 0.3764792356169381, -0.7455301334761315]","[0.058071877037170136, 0.14077670484937202, -0.0493562977498934, -0.9871022286926199]","[[0.9554890280367341, -0.08108908803045119, -0.28365442391752005], [0.11378975800529408, 0.988380503487988, 0.1007493245739199], [0.272189572501753, -0.12854219241709777, 0.9536164304866459]]","[-0.8200009634697745, 0.41474425581634944, 3.7915556946489932]","[1773.3244079659523, 1844.7926533900793, 1774.8963266950398, 1810.0133880510714]"
8967,110.67651245551602,"[0.8620959308885026, -1.3696144269774753, 1.7904438898524941]","[-0.6983902394944856, 0.39041981565823497, -0.7091858155751081]","[0.05931416721389133, 0.13968702568640437, -0.0482452337855221, -0.9872379798587864]","[[0.956316931579801, -0.07868821508211837, -0.281531925830312], [0.11182989347881644, 0.9883055210054745, 0.10363593081240705], [0.270085422374201, -0.1305928636565863, 0.9539357958812855]]","[-1.140689075836348, 0.35296858757147964, 4.595837271491501]","[1771.4360648426696, 1837.131134746717, 1765.003264432056, 1812.8459027359957]"
8968,110.68651318178517,"[0.8550681194111215, -1.3655466116185861, 1.7835077362487748]","[-0.7366354073169374, 0.4040414916573911, -0.6723515809304518]","[0.06049755673510568, 0.13851522406862027, -0.047234823590585485, -0.9873803545912629]","[[0.9571623231452717, -0.07651780847832164, -0.27924960495441337], [0.11003713898539057, 0.9882153490009972, 0.10638271369504398], [0.26781923927423673, -0.13255368238901077, 0.9543046715227045]]","[-0.9587483430831236, 0.34438571265303186, 4.2635556907780074]","[1770.4326299563093, 1819.57102423541, 1745.4362841480283, 1814.3510550655362]"
8969,110.69651390805433,"[0.8477973694592764, -1.3613616153468284, 1.7770190251615]","[-0.7695375270379478, 0.4175496357178444, -0.6480556124359104]","[0.061897373299391, 0.13695054348877392, -0.04611526800777015, -0.9875629189453546]","[[0.9582297343919343, -0.0741296995356434, -0.27620338487520946], [0.10803721519115987, 0.988078067472947, 0.10962407926760448], [0.2647857290404958, -0.13488612333478284, 0.9548204006360629]]","[-0.31638962939428783, 0.3431541785883385, 2.7786861181841864]","[1757.2066047565506, 1803.1002467871656, 1729.2127159387699, 1799.1473145896389]"
8970,110.70651463432348,"[0.840342489244955, -1.3570878041918322, 1.7708694440048702]","[-0.7983899924112342, 0.43097173056061433, -0.633262767077025]","[0.06346122632737593, 0.135088088311612, -0.04491298790401369, -0.9877759442035627]","[[0.9594626751080623, -0.07158222657482913, -0.2725739945461443], [0.10587364956073214, 0.9879056038214852, 0.11323652615904796], [0.26117306138448304, -0.137505364864311, 0.9554423735790456]]","[-0.09990611927191395, 0.1959670002913978, 2.089757617922693]","[1734.716716483999, 1787.4551071193036, 1715.5232187293907, 1771.2794095562597]"
8971,110.71651536059264,"[0.8324306017524554, -1.3526037844241094, 1.7647475357657432]","[-0.8265588524713567, 0.4428884142938502, -0.6216081915163595]","[0.06510356347518699, 0.13297479099859869, -0.043796544041089416, -0.9880050453906136]","[[0.9607920113834121, -0.06922814747378313, -0.2684621510027015], [0.1038566784592911, 0.9876796535113187, 0.11699762579213605], [0.25705690666280995, -0.1402929709534352, 0.9561513379689629]]","[-0.22656007160747205, -0.06170502657342869, 1.8424553475638614]","[1712.3625689924743, 1772.0653879494143, 1700.8009008810614, 1742.1307758988285]"
8972,110.72651608686179,"[0.824102716131387, -1.3479284189302272, 1.7586508172389963]","[-0.8541054499450066, 0.4534347736707876, -0.6128102758500583]","[0.06681734203876763, 0.13063316065006692, -0.04275823397877317, -0.9882487799470502]","[[0.9622069190295492, -0.06705442397090458, -0.26391010635557793], [0.10196866627794779, 0.9874078499581502, 0.12089302700130927], [0.25248214017664455, -0.14323559999515817, 0.9569343377812649]]","[0.25775231342075466, -0.36405495503787577, 1.639646964179498]","[1690.1319817013532, 1756.9081693418318, 1685.1384416532262, 1711.8163386836636]"
8973,110.73651681313095,"[0.8176082853851441, -1.344245150578701, 1.7539940352410774]","[-0.8746240643809126, 0.4618992732135127, -0.6049785045785153]","[0.06793138806732749, 0.12864753126161224, -0.041966307119985675, -0.9884690830668643]","[[0.9633744434308049, -0.06548638349711687, -0.26002987351940404], [0.10044320497726177, 0.9872454710607123, 0.12349843013443551], [0.24862655554052246, -0.14509387736304663, 0.9576674383278752]]","[1.2998603527040138, -0.7170456909523815, 1.5998706593895538]","[1672.319994686742, 1746.2924112280823, 1675.6165500751958, 1695.6165500751958]"
8974,110.7465175394001,"[0.8126492820982194, -1.3413927143439615, 1.750543128618874]","[-0.8892570918367729, 0.468620318472311, -0.5979558312857371]","[0.06854318786383594, 0.12696003500812114, -0.04138071396561988, -0.9886697635214602]","[[0.9643348559265493, -0.06441923031995551, -0.2567158276788812], [0.09922821244299886, 0.9871762197000018, 0.1250257608852191], [0.24537036347374058, -0.14604054846016368, 0.958363245698084]]","[1.5781984216978864, -0.794806776575864, 1.3668259991106098]","[1658.2083660989772, 1739.4799008753682, 1671.2370791341652, 1691.2370791341652]"
8975,110.75651826566926,"[0.8066332551693266, -1.3379731227033889, 1.7464775661296195]","[-0.905047522388712, 0.4762289632566528, -0.5935886960445291]","[0.06897917266926101, 0.12481700844438756, -0.040734655993396325, -0.9889377274504608]","[[0.965517357241111, -0.06334852829807927, -0.2524921830950981], [0.09778762420826334, 0.9871596759108522, 0.12626345671968991], [0.24125281161753237, -0.1466009683241178, 0.9593197291146403]]","[1.3522791583333893, -0.6946077109899593, 0.8812190726427751]","[1655.4147140162204, 1733.30211921231, 1671.9431426774802, 1684.3400240939895]"
8976,110.76651899193841,"[0.7995134873064978, -1.333961309079819, 1.7417701818174534]","[-0.9220465098011464, 0.48476443681793707, -0.5919944657155382]","[0.06923157198543724, 0.122198318489505, -0.04002546083872683, -0.9892759485827342]","[[0.9669254464468283, -0.06227248811137402, -0.2473177660244535], [0.09611241484339623, 0.9872042834110037, 0.12719617007301465], [0.236233663731227, -0.14676034611805444, 0.9605435003583837]]","[0.5541236358038191, -0.30156185426559223, 0.6533534148288265]","[1664.4392592394809, 1727.7871193536505, 1677.959506159654, 1674.8141152472147]"
8977,110.77651971820757,"[0.7883048543074764, -1.3276605423388863, 1.734680160878148]","[-0.9478647726785755, 0.49800190915167736, -0.5898113824177734]","[0.06883000889316603, 0.11790973135539402, -0.03899728484668662, -0.9898531974301492]","[[0.9691234296132085, -0.060971718477608926, -0.23879501610614692], [0.09343462990873927, 0.9874536988613443, 0.12706689000436677], [0.22805828225491984, -0.1454595275238172, 0.962689865815569]]","[-1.1588208787301997, 0.540219677015582, 0.6766004145291458]","[1664.8085328176194, 1723.767215534594, 1674.096406993726, 1674.4380240754617]"
8978,110.78652044447672,"[0.7729185620837844, -1.3190211154105707, 1.725155761803868]","[-0.9826938310393584, 0.5160434892003601, -0.587026658577943]","[0.067760281897895, 0.11191498343517521, -0.037643201006539714, -0.990674664735707]","[[0.9720857730527733, -0.05941754942113367, -0.22684410521057333], [0.08975111272579656, 0.9879527884816, 0.12583111266900052], [0.21664124956360428, -0.14268246553737599, 0.9657368826110464]]","[-1.397270859351444, 0.6132591772330973, 0.5194614618247257]","[1656.3345762509882, 1721.2748753679377, 1660.1393020604512, 1683.4104486754243]"
8979,110.79652117074588,"[0.7600141629610597, -1.311793380283987, 1.7173466203803767]","[-1.0096816322199105, 0.5302046407139696, -0.5846589416907784]","[0.06635918901018877, 0.10672522940951334, -0.036586103390082635, -0.9913887107790186]","[[0.9745263002723914, -0.058377700403560495, -0.21646802348380248], [0.08670649908572711, 0.988499765525238, 0.12376618112729104], [0.20675672688376726, -0.13938482223731802, 0.9683963022627511]]","[-0.06568013189664512, -0.10154121003368521, 0.23131145270127185]","[1655.8040596413, 1716.95675228696, 1656.04324771304, 1687.4927920478267]"
8980,110.80652189701503,"[0.7497086926809667, -1.3060439064648697, 1.711333621014511]","[-1.0284584151901095, 0.540302378844609, -0.5827278960673513]","[0.06461110439468475, 0.10237842943771092, -0.035839996630689784, -0.9919902700207616]","[[0.9764534424543441, -0.05787628908611467, -0.20774813525205396], [0.0843354226547699, 0.989066938460407, 0.12084868865744013], [0.19848548819681136, -0.13552565892185162, 0.9706732635491181]]","[0.6741018030657115, -0.46986525385918365, 0.07857139053993833]","[1663.5915625328398, 1710.7267499737281, 1662.2732500262719, 1686.4544583289546]"
8981,110.81652262328419,"[0.7405941194213149, -1.3009155662806389, 1.7061044039998434]","[-1.0443033941182653, 0.5492384793762676, -0.5795557813700347]","[0.06282203167494163, 0.09841679716797447, -0.03525401981995804, -0.9925275368271818]","[[0.9781288071457318, -0.05761568461225361, -0.19979222085069695], [0.0823466572083848, 0.9896073237478015, 0.11776601727766489], [0.19093330425150326, -0.13164436814957114, 0.972721283645129]]","[0.9403513552419049, -0.5770810172235501, 0.08910656910002146]","[1663.332016978993, 1718.439643982866, 1673.4645762023238, 1680.9212542786056]"
8982,110.82652334955334,"[0.7324064786531038, -1.2962706843113674, 1.7014852425274039]","[-1.0578664087972371, 0.5572704214330185, -0.5754176828563474]","[0.06100105594013539, 0.09475495946617317, -0.03479267985835679, -0.9930147617355775]","[[0.979610412935415, -0.057538984233374196, -0.19243092741582618], [0.08065959456537936, 0.9901251599706642, 0.11455634012062808], [0.18394136657443882, -0.12774345599942064, 0.9745892164272442]]","[0.9368134568538444, -0.5439331009821473, 0.10356828021517117]","[1656.809066163236, 1737.0049655354055, 1688.517539623302, 1671.8894762260188]"
8983,110.8365240758225,"[0.7230194027193794, -1.2908813620750519, 1.6962906418845445]","[-1.0723709564201305, 0.5660872325313667, -0.5701943019263893]","[0.05841316421843162, 0.09038947322054935, -0.034287856281672614, -0.9935861472665801]","[[0.9812796158365746, -0.05757600775617565, -0.18362518126068134], [0.07869574832757355, 0.9907959340667325, 0.10987849903655847], [0.17561373254196405, -0.12227554410520763, 0.976806734505341]]","[0.6415219167424602, -0.3510385406702987, 0.1054924694203141]","[1664.170365448617, 1740.762347729743, 1691.8923883351447, 1678.170365448617]"
8984,110.84652480209165,"[0.712725111550483, -1.2849289685103675, 1.6906607970556469]","[-1.0875876501061892, 0.5754976940183522, -0.5641500473295464]","[0.055245201237008976, 0.08549176922984288, -0.03375014305891349, -0.9942211892595793]","[[0.9830798906699039, -0.057664194749006595, -0.1737245238413348], [0.076556234729849, 0.991593511362566, 0.10408118046575406], [0.16626639006106475, -0.11562261823322133, 0.9792539704634629]]","[0.5163126597420722, -0.251573156066051, 0.08915116008229873]","[1682.033277145287, 1733.3194678561304, 1686.434276427829, 1696.033277145287]"
8985,110.8565255283608,"[0.7009195857206655, -1.2781545751934522, 1.6844473520966634]","[-1.1020184918085543, 0.5846339205474435, -0.5572215562595433]","[0.05102115703855882, 0.07973744325429226, -0.03319561178485683, -0.9949288119785873]","[[0.985026490872174, -0.05791794796375917, -0.16205351641813848], [0.07419113442028084, 0.9925362936545303, 0.09623097189431945], [0.1552788023306736, -0.1068187047382656, 0.9820240712246092]]","[0.46287376470955355, -0.16418883800978534, 0.034060313706980594]","[1692.5298905801226, 1730.281098953347, 1687.3731874401633, 1705.9676926734287]"
