,t,p,v,q,R,fa,pwm
9862,128.42000000000002,"[0.8252251855905579, -1.878865863067814, 1.6769667008044669]","[0.04864111491865868, -0.3572893408066317, -0.006369075060155118]","[0.03137561891494555, -0.10025248244649043, 0.013270677850248129, -0.9943784862066701]","[[0.9795463321656758, 0.02010118573429554, 0.20021057492914862], [-0.032683120472368946, 0.9976785937144518, 0.05973764408441179], [-0.19854507200525906, -0.0650593176773519, 0.9779296950222942]]","[-3.020365680408002, -0.024786950275156094, 1.1858001955570199]","[1523.1890399107976, 1731.986299888497, 1591.1342394647854, 1741.8246602007055]"
9863,128.43,"[0.8261182068884715, -1.8834324792822867, 1.6769432622268832]","[0.04648610681480989, -0.35157865774651065, -0.006268990304977883]","[0.032072725964441655, -0.10041366733980553, 0.013276750766400256, -0.9943398348371626]","[[0.9794811901952437, 0.019962124257124833, 0.2005422619741699], [-0.03284428439982158, 0.9975896798709216, 0.06111604360689934], [-0.19883897561805414, -0.06644871254614264, 0.9777764149154896]]","[-2.9724755955653546, 0.04698605056615779, 1.375453444040284]","[1521.2614218717836, 1729.5767773397295, 1579.5685312307012, 1746.161800788487]"
9864,128.44,"[0.8269553342422011, -1.8878387763069804, 1.6769303036426801]","[0.04515912760723946, -0.34549177944276155, -0.004634059317683073]","[0.03279151201709974, -0.10053060012787465, 0.013229763572323127, -0.9943052590712582]","[[0.9794368032708793, 0.019715746228101582, 0.20078385671180138], [-0.032901947756819386, 0.9974990398742853, 0.06254955356005018], [-0.19904856090714051, -0.06786953784595234, 0.9776362900385033]]","[-2.769778676311564, 0.11221655220874571, 1.7769155720424603]","[1519.830842744095, 1727.3233709763801, 1578.5971329802937, 1743.925282322851]"
9865,128.45000000000002,"[0.8276866281385193, -1.8919415138961895, 1.676937188602341]","[0.04539999554681916, -0.33869258706137534, -9.294438298606666e-05]","[0.033551346592840925, -0.10056374292108124, 0.01308230869792152, -0.9942784003349294]","[[0.9794310170396141, 0.019266815942877186, 0.20085457303324847], [-0.032763011916551385, 0.9974057641038228, 0.0640875465814013], [-0.19909885673981445, -0.06934997029624933, 0.9775219249249636]]","[-2.630414735208643, 0.1454005925207621, 1.943682680526658]","[1519.3413914473863, 1725.3655657895447, 1597.6857335519392, 1729.2417434215854]"
9866,128.46,"[0.8284860353990047, -1.8963616915985275, 1.6769686024714139]","[0.045784619337958146, -0.3319819387966382, 0.0026590513509685775]","[0.03430475043960729, -0.10057653361104332, 0.012950941340149841, -0.994253270136624]","[[0.979433015085285, 0.01885252578636791, 0.20088565250483548], [-0.032653537328798374, 0.9973106615062642, 0.06561009903761622], [-0.19910853726230815, -0.07082034218558514, 0.9774148370430296]]","[-2.5783650611781987, 0.09056563321910605, 1.400159867982719]","[1517.4257090007347, 1724.7871454996327, 1606.9068434019102, 1724.037731197649]"
9867,128.47,"[0.8294424961759341, -1.9015138120941362, 1.6770565742792212]","[0.046500710562430755, -0.3254754525938801, 0.001285755884889512]","[0.03504332652664142, -0.1005423971022016, 0.012856668040032371, -0.9942321255434661]","[[0.979451486668583, 0.01851834468284887, 0.2008260431886572], [-0.03261170488854366, 0.9972129644305909, 0.0670971215904086], [-0.19902388152397127, -0.07226768248437708, 0.9773260050266604]]","[-2.692125666639004, 0.06566580345834239, 1.2029302933692296]","[1512.2214704815312, 1727.3892647592345, 1593.3758232519813, 1740.6912944591002]"
9868,128.48000000000002,"[0.8302608596541521, -1.9059715256447798, 1.6771346036211638]","[0.04509561144046658, -0.31878780148687463, 0.0020527842123777167]","[0.03565004638072993, -0.1004796790768542, 0.012797807905836067, -0.9942178437827444]","[[0.9794800969083753, 0.018283407523750766, 0.2007098646423737], [-0.03261182840139361, 0.9971305771092542, 0.06831598522427702], [-0.19888489486071478, -0.07345966374933956, 0.9772658130688683]]","[-3.214519864698926, 0.10105528052620294, 1.7673881261152857]","[1510.5947826353697, 1728.2026086823153, 1583.006521705788, 1750.2026086823153]"
9869,128.49,"[0.8308548517672207, -1.9093010126792997, 1.6771964791015916]","[0.0402441424170056, -0.31180580561531235, 0.00629726920188068]","[0.03604253494090232, -0.10037052369222454, 0.012796484743441347, -0.9942147122986527]","[[0.9795239664280183, 0.018209690580841938, 0.20050213816883267], [-0.03268012300969661, 0.9970743218305888, 0.06909925726332913], [-0.19865726717488785, -0.07423681676380423, 0.9772533378216642]]","[-3.2188053540937323, 0.06861231289961078, 1.919092855296764]","[1514.7806627095863, 1726.109668645207, 1577.7741716130172, 1748.109668645207]"
9870,128.5,"[0.8313784661659605, -1.9121159319451644, 1.6772630892063998]","[0.03896158177345394, -0.3054769671153681, 0.008475451391891294]","[0.036435067507359635, -0.10040096139957029, 0.012748210425841273, -0.9941979283501526]","[[0.9795141649609815, 0.018032257178292117, 0.20056581947055996], [-0.03266472040388073, 0.9970198427723658, 0.06988747210447284], [-0.19870789184070575, -0.07500720243598678, 0.9771841704105728]]","[-2.491640297067142, -0.06578052918879718, 1.5431590764606558]","[1517.6640941986295, 1723.2290821369882, 1578.9845651917767, 1744.5649879383586]"
9871,128.51000000000002,"[0.8318226559586817, -1.9143501369510516, 1.6773350425605542]","[0.04170670439154038, -0.2998852478498734, 0.00832171235752232]","[0.03682764973700868, -0.10058893656659292, 0.012646949491100684, -0.9941657369446588]","[[0.9794437088088399, 0.01773741947525864, 0.20093566335261256], [-0.03255523596842931, 0.9969674255577324, 0.07068128868122356], [-0.19907263364821295, -0.07576986148170847, 0.9770510479013972]]","[-2.3512069390076955, -0.11926918631993033, 1.2473431625607354]","[1519.077650362446, 1719.4595990334772, 1587.4659021746766, 1739.381948671031]"
9872,128.52,"[0.8323938951939192, -1.917416031994626, 1.6774309312959796]","[0.041941600598528146, -0.29410434693762605, 0.006114139610542935]","[0.037232872630221216, -0.10073340328741533, 0.01254330275319705, -0.9941373749733241]","[[0.9793908541413265, 0.017438344196699887, 0.20121972862010476], [-0.03244072009353605, 0.9969127176084601, 0.07150212136906059], [-0.1993516358450164, -0.07655623966823638, 0.9769329494206467]]","[-3.0517818411040745, -0.10262398633873349, 0.6919817837914]","[1523.2325174132827, 1713.9376150821531, 1591.6389400365124, 1736.0]"
9873,128.53,"[0.8332036980495343, -1.9220436102891676, 1.6775717640398007]","[0.0374629877280158, -0.28796821535558703, 5.0036709432930634e-05]","[0.03766183118416704, -0.10079617321180377, 0.012435176138570819, -0.9941162036173818]","[[0.9793709376830393, 0.017131683269352927, 0.2013428811139093], [-0.032316357107404985, 0.9968538476950378, 0.07237363694020038], [-0.19946955509600434, -0.07738730961213108, 0.9768433778379444]]","[-3.319264727501453, 0.037893921079236725, 0.6393813295732276]","[1532.5348061043144, 1705.124920532755, 1587.7221869034465, 1736.0]"
9874,128.54000000000002,"[0.8339614994726325, -1.9262699746364234, 1.6777145715409363]","[0.03503101371731221, -0.27962108884425785, -0.0007574842324255277]","[0.03807603557102279, -0.10079661561738106, 0.012326880579160185, -0.9941017888654462]","[[0.979376241405555, 0.01683247702637551, 0.20134290928046625], [-0.03218421911311996, 0.9967965878757795, 0.0732178944611183], [-0.19946547430681885, -0.07818792583511418, 0.9767805764055691]]","[-2.6542279069833405, 0.6682691620277069, 2.260528762586288]","[1535.9988877612957, 1701.0533925843768, 1590.2124580988022, 1731.4193550040827]"
9875,128.55,"[0.8346007996230045, -1.929582049490357, 1.6778618791345448]","[0.037262936409938975, -0.26623552972809134, 0.010413735067522138]","[0.03845661804606467, -0.10065502558371504, 0.01221820002704936, -0.9941027711157719]","[[0.9794385124244385, 0.016550589263293544, 0.20106262102230138], [-0.03203399675645273, 0.9967435578318733, 0.07400001466204818], [-0.1991831384156988, -0.07891930760728659, 0.9767792583051587]]","[-2.4322245159589913, 0.9376700056511056, 2.78048769925398]","[1526.1588173892544, 1707.7860723126155, 1607.3031066397161, 1716.4003002257039]"
9876,128.56,"[0.8351787864034244, -1.9327000221407233, 1.6780025540013117]","[0.0367855022098298, -0.2548806266260902, 0.013295547997395765]","[0.03883576624161236, -0.1004502148247769, 0.012102767635735175, -0.9941101294805755]","[[0.9795264436326714, 0.016260845679158465, 0.2006571926411771], [-0.031865089926577585, 0.9966905014702128, 0.07478260599588535], [-0.19877711162206524, -0.07964550843182117, 0.9768029641224143]]","[-3.1146015459165213, 0.3972364710194227, 0.6756786813740394]","[1516.0701247951504, 1719.1112027516328, 1609.0174281032007, 1715.2340242387327]"
9877,128.57,"[0.8356541945643305, -1.9354932575257586, 1.678132132169862]","[0.031775254203469994, -0.24692305579929907, 0.002309001339562756]","[0.03921251485594922, -0.10013963439882918, 0.011976039268597128, -0.9941281552254548]","[[0.9796570384391998, 0.01595798184692931, 0.20004248125518972], [-0.031664889453062964, 0.9966376885516062, 0.07556597772318441], [-0.19816403878424851, -0.08036308249879776, 0.9768686468296698]]","[-3.3987917975837356, 0.13994566536125075, -0.047604334638867485]","[1505.5654817429402, 1738.119604465156, 1585.0068154124344, 1737.2437525386017]"
9878,128.58,"[0.8361390415839635, -1.938264054598578, 1.678255554757832]","[0.028014221347760083, -0.23855948891135687, -0.0017068258940327683]","[0.039498919870592106, -0.0999638063101914, 0.011886118818330137, -0.9941357023238272]","[[0.9797319169132478, 0.0157359054079189, 0.19969415529584544], [-0.031529754909541456, 0.9965971127154037, 0.07615820953449637], [-0.1978161998767352, -0.08091093625183826, 0.9768941472124878]]","[-3.0456643813413438, 0.2617789407550537, 1.7308025337377497]","[1499.5632478863145, 1746.057264795799, 1570.7509971817526, 1748.9347577501806]"
9879,128.59,"[0.8366396205449318, -1.9409974532716596, 1.6783687177121525]","[0.02633528125767137, -0.2295192399792825, 0.00589558931577204]","[0.03963474733640742, -0.10001257273316791, 0.011857546885486065, -0.9941257844450306]","[[0.9797138723720197, 0.01564784009676877, 0.19979009639512416], [-0.03150373229974149, 0.9965770753885923, 0.07643204103352999], [-0.19791021289578078, -0.08117565611481647, 0.9768532488154609]]","[-2.946796275353392, 0.327201431094178, 2.4448525015084517]","[1501.0652726908525, 1735.543091164033, 1572.7536969211367, 1743.4273334668744]"
9880,128.6,"[0.8371096651461373, -1.9436826512149221, 1.6784790206769702]","[0.023503586816702428, -0.22030729218193287, 0.009555717757078174]","[0.03979073310339028, -0.10002358612462951, 0.011789058654395975, -0.994119286475572]","[[0.9797127584984178, 0.015479437516395378, 0.1998089427108038], [-0.031399484794511795, 0.9965555891790696, 0.07675510255487196], [-0.19793256156497469, -0.0814718382494571, 0.9768241174245208]]","[-3.2520931361982517, 0.38540233999711315, 1.459217486749063]","[1505.3711865011971, 1729.793220353223, 1578.1644068544201, 1736.4305084104972]"
9881,128.61,"[0.8375293987550172, -1.946288429561157, 1.6785846112813179]","[0.01877251686064771, -0.21081243881979259, 0.006720201262607978]","[0.0399799333914326, -0.09997239442996451, 0.01165480095604397, -0.9941184234378363]","[[0.9797395208591272, 0.015178725363224418, 0.1997007146078698], [-0.03116628404439245, 0.9965316900072811, 0.07715925998812066], [-0.1978368819442176, -0.08181989342084207, 0.9768143994818104]]","[-3.2655155599504875, 0.22603050153910087, 0.7900980288042607]","[1514.2970248605775, 1731.8934176142536, 1589.1904424748311, 1726.979620735859]"
9882,128.62,"[0.8379214245462037, -1.9486518511676603, 1.6786905906372913]","[0.015970454530637408, -0.20373257438080253, 0.002011536445568589]","[0.03995132580934482, -0.09978525506189877, 0.011523109967412543, -0.9941398351991003]","[[0.9798202411725295, 0.014938058816076244, 0.19932172108636248], [-0.030884271759862213, 0.9965422185602171, 0.07713473597776611], [-0.19748026700378246, -0.08173408184658439, 0.9768935884313228]]","[-2.8986224301768484, -0.21912645704389289, 0.44079114631457905]","[1520.5317238725775, 1730.8118230391751, 1591.2800991665977, 1723.0940884804124]"
9883,128.63,"[0.8382825923221083, -1.950745361658782, 1.6787970029434072]","[0.015316715372961564, -0.19934226730512453, -0.004783241403015407]","[0.0396801470273293, -0.09944671165942126, 0.011394277506603472, -0.9941860542582746]","[[0.9799609465299778, 0.014763943310767318, 0.1986413209607452], [-0.030548183870888354, 0.9965912153135009, 0.07663265075144418], [-0.19683281453381632, -0.08116514447051068, 0.9770715775135518]]","[-2.7240212234458703, -0.41142818795423686, 0.4696337151406027]","[1523.7693186005472, 1726.186687713504, 1583.4173691129565, 1725.406656143248]"
9884,128.64000000000001,"[0.8385834409027955, -1.9525944862584488, 1.6788927190017924]","[0.01492879820462583, -0.19484711095730636, -0.007489807188919326]","[0.03947216352930411, -0.0992131855610877, 0.011284490840648842, -0.9942190045477668]","[[0.980058884774925, 0.014606192331375674, 0.19817011570872903], [-0.030270828670297463, 0.9966292937659144, 0.07624880969543142], [-0.19638842263750092, -0.08072709083037417, 0.9771974608546221]]","[-2.661335575525227, -0.3828331749619809, 1.6223993229341183]","[1522.5930415939645, 1724.5331312827159, 1577.4889562390947, 1730.4069584060355]"
9885,128.65,"[0.8387506603984437, -1.9539022067005483, 1.6789647389582576]","[0.015129773993003552, -0.1901196751128903, -0.0011394875936254437]","[0.03940418070515878, -0.09921231121175775, 0.011216897578155038, -0.9942225596580658]","[[0.9800622861028235, 0.014485425564822216, 0.19816222132333458], [-0.03012294492148043, 0.9966430725806913, 0.07612734213711521], [-0.19639425068685104, -0.08057875947053252, 0.9772085447712916]]","[-2.683365947641275, -0.1396660352553033, 2.271419308469051]","[1511.638423891231, 1729.462709248946, 1575.8457635836846, 1741.361576108769]"
9886,128.66,"[0.8390061128161984, -1.955726224410287, 1.6790783251490706]","[0.014232851129614543, -0.18238408502428805, 0.0034354774375086657]","[0.039167065892324555, -0.09921933876119983, 0.011143904140930002, -0.9942319814768783]","[[0.9800626282583413, 0.014386991032744878, 0.1981670276103178], [-0.02993151254895602, 0.9966834645255335, 0.07567091746136005], [-0.19642113149917556, -0.08009368066168514, 0.9772428833561184]]","[-2.883198821272417, 0.42469728440742727, 1.9010786704061537]","[1509.7665882239664, 1730.227487894604, 1573.4490519077785, 1750.101896184443]"
9887,128.67000000000002,"[0.8393551462119315, -1.9580978336774622, 1.6792359970254562]","[0.012171482761076938, -0.17145800765089314, 0.006127478463781857]","[0.038750567505524726, -0.09923474716664571, 0.01106518320856423, -0.9942476256025927]","[[0.9800599741737265, 0.014312258725995761, 0.19818538775319114], [-0.029693869801894892, 0.9967518313001822, 0.07485921815013293], [-0.1964702592376533, -0.07925142078235085, 0.9773016377686042]]","[-2.936498405843232, 0.5512356110462637, 1.7053198539495185]","[1517.5280686177039, 1726.5750265328452, 1570.2531482162397, 1756.493703567521]"
9888,128.68,"[0.8396270838122902, -1.9599572901949396, 1.6793635922465235]","[0.010618173399798795, -0.16270630088472257, 0.007434433836148549]","[0.03836768644598845, -0.0992858233064579, 0.011002448032413008, -0.9942581354401505]","[[0.9800425906797953, 0.014259812257660242, 0.19827575206512996], [-0.029497281606276196, 0.9968137813726423, 0.07410999455131234], [-0.19658719816014633, -0.07847954299645091, 0.9773405396787718]]","[-2.7649577756199504, -0.14226858075681248, 1.3213317296713143]","[1524.719727506998, 1721.8503406162524, 1567.7133787488337, 1759.7102043697514]"
9889,128.69,"[0.8397147655176916, -1.9605927219417811, 1.6794193054535846]","[0.010279104927002647, -0.159151253680282, 0.005431184997257558]","[0.03806514946605845, -0.09942214391757914, 0.010977918179957686, -0.994256374532531]","[[0.9799894165137123, 0.014260692722121732, 0.19853795291218004], [-0.029398767795956227, 0.9968610307083012, 0.07351013868591803], [-0.19686644852679505, -0.07787593133073069, 0.9773325346810973]]","[-2.70513879784402, -0.42891095066887674, 1.0996366109214417]","[1530.5495355877706, 1714.5630805152866, 1566.741744068705, 1755.337848309172]"
9890,128.70000000000002,"[0.8398502670218141, -1.9616923926747998, 1.6795187352865089]","[0.00925584185435017, -0.15288248340481264, 0.004718368043831999]","[0.03761323392638406, -0.09963406694700146, 0.010892838230484017, -0.9942531286290446]","[[0.9799084379339292, 0.014165358046388446, 0.19894239530515465], [-0.029155595914846753, 0.9969328217939266, 0.07262355547132915], [-0.19730353581521284, -0.07696474656532476, 0.9773162350505584]]","[-2.9833715983160385, 0.6897876535636097, 1.631157190239417]","[1534.7322305682244, 1709.2677694317756, 1570.1504261925209, 1747.0462655121526]"
9891,128.71,"[0.8401400595248052, -1.9642899345575724, 1.6797592171951845]","[0.006025018920374514, -0.13785786190282157, 0.00816914085674628]","[0.03667934715703125, -0.10008992184039145, 0.01061239286332795, -0.9942450913734034]","[[0.9797380608916721, 0.013760173043972222, 0.19980633825551522], [-0.028445105004387593, 0.9970832967839715, 0.0708121345868586], [-0.198249315687512, -0.0750609088757787, 0.9772725576405114]]","[-3.1163588740948485, 1.0812974377884395, 1.84117546057875]","[1533.6005007225517, 1710.3994992774483, 1587.6922388004482, 1726.109263367207]"
9892,128.72,"[0.8403162934779029, -1.9660050471720187, 1.6799331664972783]","[0.0035390010112306505, -0.12773305722046016, 0.009385883936530953]","[0.03596879924882979, -0.10029651042688047, 0.01045843885573276, -0.9942521685081426]","[[0.9796623601554382, 0.01358156092523897, 0.2001924009467669], [-0.028011741120849483, 0.9971936311242515, 0.06942622346008036], [-0.19868769099613484, -0.07362200314705193, 0.977293609003231]]","[-2.9634764302492105, 0.07260475297812696, 1.3687332352976842]","[1528.9802417643275, 1714.1264786277452, 1591.1936825484731, 1722.5928766673812]"
9893,128.73000000000002,"[0.8403641609911822, -1.9667226628681556, 1.6800319074258356]","[0.0018949097512537564, -0.12314699921536192, 0.008077282658184878]","[0.03551071330413411, -0.10022132869828856, 0.010447470519492675, -0.9942763309304712]","[[0.9796929686416221, 0.013657483570522252, 0.2000373842189644], [-0.027893207051979507, 0.9972595765749862, 0.06852080471151717], [-0.19855339569747998, -0.07270904221951618, 0.9773892464033966]]","[-2.862519993828135, -0.19640495276983394, 1.2909569366432638]","[1520.4165539510825, 1720.7871247047135, 1578.8239112626748, 1738.768731425733]"
9894,128.74,"[0.8404239741499862, -1.967696005657038, 1.6801822205199057]","[0.0008384492097498456, -0.1164791559373202, 0.008675529316850672]","[0.03483793805928618, -0.1002449179746449, 0.01040848349136119, -0.9942979204145662]","[[0.9796846563606205, 0.01371361449394174, 0.20007184715496268], [-0.027682919466577353, 0.9973553796636617, 0.06719178358009553], [-0.1986214067423101, -0.07136537387542333, 0.977473965561355]]","[-2.7023423124841446, 0.393770550094907, 1.8384867359418084]","[1516.9807430289236, 1721.5787165864047, 1573.1608105770076, 1747.0192569710764]"
9895,128.75,"[0.8405043470422812, -1.9691094821216077, 1.680421294826277]","[0.0007933639796648539, -0.10622833756527436, 0.012555665205451514]","[0.03379565956864628, -0.10043850271371092, 0.01032127329798894, -0.9943150815967954]","[[0.9796102065866579, 0.013736424512351134, 0.20043266451987443], [-0.027313966293539656, 0.9975016990300424, 0.06513376153093406], [-0.19903740756509927, -0.06928037447553012, 0.9775389707402817]]","[-2.780962517604367, 0.6141477843974843, 1.8033004594226139]","[1522.3705566437757, 1712.2690385243873, 1579.0406072477554, 1741.6294433562243]"
9896,128.76000000000002,"[0.8405450065029415, -1.9703590245552867, 1.6806227949604533]","[-0.001907414281861156, -0.09748359581053388, 0.011013587962638554]","[0.03282506959524648, -0.10058850203477555, 0.010215522189128414, -0.9943338634998542]","[[0.9795549136612828, 0.013711630132422888, 0.2007077581574225], [-0.026918928451515285, 0.9976360367566174, 0.06322302839157119], [-0.1993664572501828, -0.06733328468960094, 0.9776086570606104]]","[-3.533299479454461, 0.1913810690458566, 0.24460111813096752]","[1525.4897556061771, 1708.5512219691143, 1579.7684521724552, 1739.8708961106838]"
9897,128.77,"[0.8405037867964824, -1.9712705760030511, 1.6807468265456287]","[-0.010083567613925879, -0.0918440075006092, -0.0017077371282862366]","[0.03200228342127583, -0.10064863912088196, 0.01007154434801925, -0.994355986924061]","[[0.9795363903134594, 0.01358742828982391, 0.200805778604647], [-0.02647137339027261, 0.9977483951388791, 0.061615949765425004], [-0.19951652893778593, -0.06567069869532, 0.9776909700362163]]","[-3.792004934133522, 0.002285110999432294, -0.30708972743046026]","[1523.9275148405054, 1716.3624257974725, 1569.8742606565347, 1745.59911225148]"
9898,128.78,"[0.8404427945808108, -1.972078900176377, 1.6808660463057457]","[-0.01527688006200724, -0.08555028492688799, -0.007757784015158955]","[0.03116322152178376, -0.1007457908206827, 0.009947198005492198, -0.9943740725885231]","[[0.9795022814956559, 0.013503344789666973, 0.20097797809895981], [-0.02606159837659587, 0.9978594174805938, 0.0599715223401624], [-0.19973803115909503, -0.06398007565821531, 0.9777578822407452]]","[-3.1077466390954367, 0.20383099059550103, 1.2023726454739236]","[1524.398401598598, 1720.600456686115, 1561.802511773632, 1748.0011417152873]"
9899,128.79000000000002,"[0.840352909113735, -1.9727363799849325, 1.6809782346228812]","[-0.0161114148439086, -0.07830068641788224, -0.004059198785285849]","[0.03030037616495344, -0.1008970313833393, 0.009851538857790743, -0.9943862579392637]","[[0.9794448790143525, 0.013478033709798984, 0.20125825361530786], [-0.02570690572916816, 0.9979690753068182, 0.05827257328702282], [-0.200064232282529, -0.06224853738825762, 0.9778027590586102]]","[-2.7735128550857002, 0.26662855351801695, 1.8836487073297956]","[1527.8402650825014, 1719.6170671192854, 1556.3938691560693, 1745.5426677982132]"
9900,128.8,"[0.8402439188558064, -1.973355751047493, 1.681070349244533]","[-0.017028284383418645, -0.0716005173911463, -0.0019295933142408899]","[0.029542622457105153, -0.10114095115869018, 0.009734022936781429, -0.9943856072065302]","[[0.9793512591573246, 0.013382806747039995, 0.20172134939198058], [-0.025334682487174777, 0.9980647100766076, 0.056784500464110405], [-0.20057107513354003, -0.060722533817816726, 0.977795228479106]]","[-2.859028125073886, 0.14666361385912985, 1.4084326140622494]","[1530.366928955549, 1720.1007868666466, 1558.3204698554584, 1742.5322841778045]"
9901,128.81,"[0.8401027467364184, -1.9739109282440557, 1.6811286498929257]","[-0.01808384613804432, -0.06582585776231188, -0.002442921211020613]","[0.02896189475880664, -0.10154098829779795, 0.009579689462732062, -0.9943633341978336]","[[0.9791948889903568, 0.01316974507591213, 0.20249216327916653], [-0.024933022743056293, 0.9981384509033036, 0.05565183020284384], [-0.20138237944699977, -0.0595427547453711, 0.9777008471947212]]","[-2.827976334210353, 0.10282916929540098, 1.2577083373132165]","[1531.3519466880823, 1723.055840064247, 1572.6032269771936, 1738.5922132476708]"
9902,128.82,"[0.8399550636327419, -1.9744032130976534, 1.6812064359352792]","[-0.018284301474036153, -0.05982810385303764, -0.001993912357400222]","[0.028351963129240293, -0.10185717071639182, 0.0094572554989556, -0.9943498410706638]","[[0.9790711173426155, 0.013031939507502576, 0.20309958654592375], [-0.024583342501902077, 0.9982132161687483, 0.0544569614874715], [-0.20202705950908295, -0.05831011863893413, 0.977642329079197]]","[-2.593428719583159, 0.18445842094798148, 1.5462797751829669]","[1532.1689265365696, 1722.9728815611638, 1583.1824857559877, 1735.3242938537212]"
9903,128.83,"[0.8397948585395789, -1.9747745427742098, 1.6813216964803335]","[-0.016840207674465053, -0.05340129281348571, 0.00030587206813208374]","[0.027685866209744548, -0.10201208290577418, 0.009396170989353185, -0.994353233498626]","[[0.9790101070689213, 0.013037640253325383, 0.20339237125236317], [-0.024334811769751913, 0.9982900228109026, 0.05314201522781423], [-0.2023518067207827, -0.05697610712366513, 0.9776536687518759]]","[-2.586413359684062, 0.24661370219347267, 1.6699807955076924]","[1532.662734261768, 1717.0471888587826, 1586.6391398323767, 1733.3490629529276]"
9904,128.84,"[0.8396101982154394, -1.975127021743128, 1.6814146766592306]","[-0.017489987823511875, -0.04681852721811066, 0.001838114165417662]","[0.027021559187119404, -0.10224894173104626, 0.009311308618526753, -0.9943480365320564]","[[0.9789166358627504, 0.012991511223140604, 0.20384528104938307], [-0.024043214546363764, 0.9983659987111821, 0.051833525738742794], [-0.20283885674160287, -0.05564181154824492, 0.9776297074773233]]","[-3.2023432670380667, 0.30486576688174094, 1.4502256957468145]","[1533.1616323598785, 1713.4848970796356, 1588.8383676401215, 1731.5151029203644]"
9905,128.85,"[0.8393728497167784, -1.9754388873408313, 1.6814596543546687]","[-0.02265096625702357, -0.039899761489952126, 0.0017167057950121982]","[0.02636110845187433, -0.1026623525037219, 0.009175217449121583, -0.9943243339329473]","[[0.9787520458531735, 0.012833697141025217, 0.2046430883509971], [-0.02365887077412588, 0.9984413470187475, 0.05053908439016822], [-0.2036756127420138, -0.054306882022408305, 0.9775305990060279]]","[-3.440998431203713, 0.33230954181222816, 1.3241017952328153]","[1533.6714975372488, 1715.0144926117462, 1588.3285024627512, 1729.9855073882538]"
9906,128.86,"[0.839122731185429, -1.975681764794009, 1.6815413899648433]","[-0.025689382121622584, -0.03323786954793351, 0.0018027113701113622]","[0.025671503481078852, -0.10309025713911746, 0.009001926415499618, -0.9942997323716709]","[[0.978582348089156, 0.012608262261497152, 0.2054674161377263], [-0.023194189841545823, 0.9985194981412167, 0.04919431626378771], [-0.20454304419647862, -0.05290635989947278, 0.977426365265578]]","[-2.8759885160972587, 0.30350203266416065, 1.3827319865981273]","[1532.6800625843002, 1717.8856248795712, 1584.4173127288147, 1731.0741873675283]"
9907,128.87,"[0.8388494822813569, -1.9757996839533885, 1.6816897052220068]","[-0.02488319832473397, -0.02704125334657361, 0.0022644060279954463]","[0.02492909141486143, -0.1035444145222601, 0.00876125523136237, -0.9942735025193399]","[[0.9784030520388596, 0.012259631500457651, 0.20633975565186702], [-0.02258470420095256, 0.9986030243988337, 0.04775831198453515], [-0.20546611512158075, -0.05138702815818117, 0.9773136520277766]]","[-2.639333934410573, 0.1724517496616934, 1.4806274200798875]","[1528.9693212338407, 1723.1866839516563, 1574.3453004918529, 1736.905352346822]"
9908,128.88,"[0.8385736139943277, -1.9758955464544543, 1.6818204860674557]","[-0.024867280334666376, -0.022428037067917097, 0.00355753225682103]","[0.024224101355094535, -0.10401379588158462, 0.00858741550197936, -0.9942434719126714]","[[0.9782142750887253, 0.012036682139362069, 0.20724611993524172], [-0.022115245074416548, 0.9986784003831933, 0.046382889904160805], [-0.2064140302412487, -0.04995572863685375, 0.9771881483258087]]","[-2.825518005664195, -0.10014369226656117, 1.6671401176920657]","[1527.8623573090845, 1725.1376426909155, 1569.2155893272711, 1740.2155893272711]"
9909,128.89000000000001,"[0.8382947835234873, -1.9759664657237588, 1.6819314377579622]","[-0.02574505090309362, -0.01960544159332102, 0.005790900206484509]","[0.023561430751275893, -0.10450039359167639, 0.008489153516116978, -0.9942091431437445]","[[0.9780145633414304, 0.01195563051236602, 0.20819052674734315], [-0.02180434566073145, 0.9987449458249666, 0.04507573998954458], [-0.2073904603365154, -0.04862421952432213, 0.9770484127581764]]","[-2.969996057584493, -0.1798270872576711, 1.6378233672256926]","[1529.699929354544, 1723.300070645456, 1569.674982338636, 1740.674982338636]"
9910,128.9,"[0.8379891756810551, -1.975983682256878, 1.6820572631262862]","[-0.0278438538718566, -0.01613729130981337, 0.005911487974314002]","[0.022801727683860226, -0.10489930070745375, 0.008372248036831152, -0.9941859598898956]","[[0.9778516838014588, 0.01186337232394909, 0.20896062737091253], [-0.021430913479783997, 0.9988195728085466, 0.04358182912022729], [-0.2081970204915623, -0.04709480097787905, 0.9769520353051014]]","[-3.347145774784085, 0.062437638098045034, 0.9521851088111202]","[1532.0915543553815, 1720.9084456446185, 1570.311872672966, 1740.5321909905508]"
9911,128.91,"[0.8376188006123981, -1.9758710063824714, 1.6822190639021555]","[-0.03289600427531528, -0.011107718382361128, 0.0009218313879821062]","[0.021807329306661898, -0.10508610797093439, 0.008210248984711822, -0.9941897346253307]","[[0.9777782897690047, 0.011741795794481886, 0.2093091467994628], [-0.020908385242792264, 0.9989133507229842, 0.041635679650003414], [-0.2085929723862656, -0.04508681209510614, 0.9769619869228083]]","[-3.4904690883015577, 0.14954838208417676, 0.7989743763711399]","[1535.8232837416663, 1717.1767162583337, 1571.3780810690475, 1738.9328783964288]"
