,t,p,v,q,R,fa,pwm
12760,146.3,"[0.9705049963968969, -1.5581089169995914, 1.6262309970641178]","[0.1341675062530686, 0.0775631274890569, -0.2772524623113632]","[0.0453352186177498, -0.11760301232045924, 0.02510913445601603, -0.9917072604288684]","[[0.9710776352944741, 0.039138705338923635, 0.23553217853274208], [-0.06046493843353941, 0.9946280082139279, 0.08401271121513113], [-0.23097886613327825, -0.0958243506102788, 0.9682280084664964]]","[-2.459360329744426, 0.46799336219805077, 2.6573872351289882]","[1565.7898193596534, 1722.1592774386136, 1634.9745483991335, 1788.101806403466]"
12761,146.31000000000003,"[0.9721314404561787, -1.557392673504424, 1.6234298867066377]","[0.14083345699056832, 0.08846374819089997, -0.26428248535167814]","[0.0446457406368903, -0.11791262531743754, 0.025283516727826815, -0.9916975455503544]","[[0.970914620580237, 0.03961860998826008, 0.23612492489384085], [-0.06067579593920864, 0.9947349106847049, 0.08258765114849283], [-0.23160971957296472, -0.09451263448703447, 0.9682066487024567]]","[-2.195556895973504, 0.33892972799484244, 2.0451337221999832]","[1563.5328656103286, 1720.6767250167675, 1633.5239765677397, 1793.7992984154928]"
12762,146.32000000000002,"[0.9740131570130268, -1.5565231002571047, 1.6207434181880258]","[0.14990405620469768, 0.09813498201123246, -0.2571642750494409]","[0.043869368178218994, -0.11804705610545667, 0.02521593308969908, -0.9917177339962078]","[[0.9708576346501803, 0.03965687651534242, 0.23635113207699207], [-0.06037147558192304, 0.9948788066317977, 0.08105872746671507], [-0.23192630386631471, -0.09296539413947967, 0.9682802782846364]]","[-2.046829645623305, 0.21863234047234492, 1.6061244023349524]","[1556.3375491035238, 1728.8999438816872, 1636.0937324630272, 1783.0063236552855]"
12763,146.33,"[0.9758644065675254, -1.5556248011983396, 1.6181431815959892]","[0.15797187864786846, 0.10697661414898259, -0.2494706572962287]","[0.04316604770603825, -0.11823697237229513, 0.025154547983064414, -0.9917277112102229]","[[0.970774427936828, 0.03968527901546436, 0.23668940881892678], [-0.06010057017562443, 0.9950077758592418, 0.07966953619717888], [-0.23234611914588363, -0.09156632657682352, 0.9683133151561727]]","[-2.4100693543648664, -0.02063552849293515, 1.9008972162583806]","[1552.3138324506367, 1733.088970980892, 1636.8056068630576, 1774.8805606863057]"
12764,146.34000000000003,"[0.9776281214173125, -1.5546439700481685, 1.6157906978397285]","[0.16315862445820373, 0.11343471877446491, -0.24012383714602262]","[0.04267261280096996, -0.11858630389596803, 0.025110971869178413, -0.9917083505473611]","[[0.9706131320487075, 0.03968474612674661, 0.2373491572276161], [-0.059926295845349815, 0.9950966512255983, 0.07868193822638926], [-0.23306295410909808, -0.09059320759119525, 0.9682323500986139]]","[-2.6483172287846597, -0.198825815746826, 2.0980959647370714]","[1557.4024352017518, 1725.68736697927, 1632.1796043620438, 1774.4179604362043]"
12765,146.35000000000002,"[0.9794389659284193, -1.553640566870058, 1.613428690700763]","[0.1684310625279796, 0.11992096235061482, -0.2317124638314013]","[0.04217959958271584, -0.11893123560050338, 0.02505648382211838, -0.9916897023737338]","[[0.9704551182320724, 0.03966357017716396, 0.2379995081803427], [-0.059729457759191446, 0.9951861585930808, 0.07769815195131635], [-0.23377201836207173, -0.0896181462743906, 0.9681525357532121]]","[-2.5368630829089023, -0.12627101567151688, 1.2467436738267406]","[1561.5845089009733, 1719.0, 1628.62323664854, 1773.6364452883518]"
12766,146.36,"[0.981691083197775, -1.5524258228770693, 1.6109775165862905]","[0.17450583311251425, 0.12667066957225642, -0.23205963436621357]","[0.04169053459786192, -0.11923497200951563, 0.024899827868176842, -0.9916777252026312]","[[0.970325831360146, 0.03944326986482577, 0.23856150588442981], [-0.059327148768177004, 0.995283587110255, 0.07674928846717095], [-0.23440915734355366, -0.08862500958278625, 0.9680896328657647]]","[-2.4919989454129796, -0.1005697243461865, 0.5944248632458233]","[1557.2787945722084, 1719.0, 1635.0818081416874, 1769.8689452506824]"
12767,146.37000000000003,"[0.9838755991563182, -1.5512075629224797, 1.6086151084614435]","[0.18039656270694393, 0.13324969608333556, -0.23000350791710872]","[0.04117333138864914, -0.1194989281038499, 0.02477470157181679, -0.9916707531163395]","[[0.9702123461480258, 0.03929635599709589, 0.23904729805442287], [-0.05897703186672857, 0.995381847348685, 0.07573967652913088], [-0.23496707006293766, -0.08758187765683037, 0.9680494313886919]]","[-2.5792365058636957, -0.1499318986149909, 1.5730661721800878]","[1553.0917278718682, 1717.8646598398352, 1639.5458639359342, 1768.248874176181]"
12768,146.38000000000002,"[0.9858442746759423, -1.54997807705104, 1.6065361162930507]","[0.18569967813227006, 0.1392837657135351, -0.2202740291385325]","[0.04056628721892998, -0.11963587185957074, 0.02475024455315057, -0.9916797614850017]","[[0.9701490565566382, 0.03938226695124275, 0.23928899680006238], [-0.05879499950941254, 0.99548329291038, 0.07453549789549359], [-0.23527289468293494, -0.08637956623890862, 0.9680829584500623]]","[-2.6203781460693167, -0.1758821795383526, 2.2252945364582306]","[1549.2834845388336, 1713.104355673542, 1637.6417422694167, 1773.485208759104]"
12769,146.39000000000001,"[0.9878716217148118, -1.5487199512014587, 1.6044622478326687]","[0.1911407968125459, 0.145176603734517, -0.21196761032344938]","[0.03994116849250101, -0.11974919852387532, 0.02469731845284022, -0.9916929175351118]","[[0.9701003115439769, 0.03941846575341362, 0.23948174362854213], [-0.05855015741374986, 0.9955894587571053, 0.07330377964334656], [-0.23553598459799074, -0.08513371600501268, 0.9681296327404062]]","[-2.5263765129830134, -0.24186268911674924, 1.2487062727916527]","[1547.707677145545, 1708.288467856023, 1634.5057824976482, 1778.9961450015678]"
12770,146.40000000000003,"[0.9902660841378247, -1.5472826212557047, 1.6024204390847057]","[0.19744541994277587, 0.15018573706988414, -0.21256546417534558]","[0.039202954896277016, -0.11971474995244402, 0.02446625757814096, -0.9917320261715455]","[[0.9701390642908625, 0.03914159851599985, 0.23936820225054758], [-0.05791428628721882, 0.9957285636580158, 0.07189970796591456], [-0.2355316038812814, -0.08361559559887151, 0.9682625164654233]]","[-2.44583296710121, -0.2838622273999819, 0.5610708119929324]","[1560.1005139619604, 1703.1247858491831, 1623.6620502832845, 1786.2252998111435]"
12771,146.41000000000003,"[0.9926460520973549, -1.5458183175070324, 1.6004044704301492]","[0.2040474612660349, 0.15555927678799028, -0.21105148101124702]","[0.038501222458002, -0.11965979130583275, 0.02422416408987654, -0.9917722728643202]","[[0.9701893095720115, 0.03883561206662228, 0.23921584624867892], [-0.057263805043998126, 0.9958615526212014, 0.07057157297134915], [-0.23548520652674498, -0.08216620664956066, 0.968398241562197]]","[-2.316326911750281, -0.10318746367742448, 1.5758503102084909]","[1569.2887101016554, 1700.6258054819305, 1614.7967743147587, 1790.272581675449]"
12772,146.42000000000002,"[0.9949684719011842, -1.5442469182033576, 1.5984910961020957]","[0.21183035819737916, 0.16237963896267776, -0.20115275662419463]","[0.037944333142838224, -0.11952340039359402, 0.023938267216662572, -0.9918170380440066]","[[0.9702819254930574, 0.038414291127673694, 0.23890733308290718], [-0.05655523401927118, 0.9959740671410428, 0.06954530602203766], [-0.23527404673838187, -0.08099003841110168, 0.9685484619324206]]","[-2.244068311245347, 0.04847130606411698, 2.277566956430535]","[1565.7533472815112, 1708.7066347851173, 1613.7866706518603, 1781.686700540813]"
12773,146.43,"[0.9973360586681517, -1.5426624235430573, 1.5966042980506137]","[0.21861931311358768, 0.1695247071845224, -0.1922041818174622]","[0.03739850543243405, -0.11939768553837207, 0.023661805185898846, -0.9918596981209764]","[[0.9703686206286388, 0.03800779191491224, 0.23862133696843804], [-0.05586897187981969, 0.9960829388353192, 0.06853781106706713], [-0.23508167236929392, -0.07983847016649182, 0.96869108626079]]","[-2.6333033202206977, 0.17664769641157652, 1.8384902153602454]","[1561.9933877933954, 1715.6710748044031, 1613.782920605137, 1775.0]"
12774,146.44000000000003,"[0.9998626708368306, -1.5410318222994623, 1.5948110706703416]","[0.22190876270010632, 0.17781301165690455, -0.18660092642543555]","[0.03689162380160026, -0.11930955931293064, 0.023418561673857557, -0.9918949464796935]","[[0.9704333767843547, 0.03765445920002999, 0.23841299543292335], [-0.05526055271245938, 0.9961809348578086, 0.06759711388637328], [-0.23495720036393722, -0.07877334697857581, 0.9688082510326617]]","[-2.892961376822816, 0.2758717755941985, 1.6349423164581385]","[1557.4426606099378, 1718.7048929267082, 1617.3223750811596, 1775.0]"
12775,146.45000000000002,"[1.0023600527468837, -1.5393779864972033, 1.5930673314992752]","[0.22558957001545601, 0.1858926433190405, -0.18002714553231927]","[0.0363303563110983, -0.11923255681330538, 0.023178721845812975, -0.9919305614356208]","[[0.9704924777490335, 0.03731984260193339, 0.23822501648944158], [-0.054646887693576014, 0.9962854933781269, 0.06654706492696638], [-0.23485665159546468, -0.07760169800432917, 0.9689271944624619]]","[-2.6951217396430973, 0.22112062543588562, 2.076167281339936]","[1554.4697701428881, 1719.1209194284475, 1620.4697701428881, 1774.1779022499456]"
12776,146.46,"[1.0047666189402906, -1.5376519630648593, 1.5914773476282464]","[0.23048628968633253, 0.19332394781267004, -0.1704380314512149]","[0.03560011697242522, -0.11919011470347793, 0.022949456949908673, -0.9919673153752566]","[[0.9705335620839203, 0.03704385834904068, 0.23809940290709658], [-0.05401658645064305, 0.9964113923130761, 0.06515760810787923], [-0.23483138949961502, -0.0760990017328478, 0.969052180575611]]","[-2.5930103926356134, 0.15808143544765008, 2.3223366023726246]","[1556.3990727771566, 1711.403708891374, 1622.3990727771566, 1770.8016226399761]"
12777,146.47000000000003,"[1.0069413373702543, -1.5360934853479604, 1.590053684664929]","[0.23488472454232742, 0.1994776924701367, -0.1629669909888822]","[0.03491975736056747, -0.11912461958212624, 0.022712499524825267, -0.9920050952057873]","[[0.9705869657431125, 0.036742224884015864, 0.23793068912475845], [-0.05338143612992688, 0.9965295368160433, 0.06386991871875737], [-0.23475822923492284, -0.07469239018137351, 0.969179902104201]]","[-2.8594870548731817, -0.47790690577262357, 1.234634684309846]","[1559.1107641920485, 1705.8544339938835, 1622.8037924085631, 1767.3164528048933]"
12778,146.48000000000002,"[1.007985729402004, -1.5353518425328183, 1.5894408853035205]","[0.23685387359576168, 0.1994029551847873, -0.16582218567780413]","[0.0344825761650917, -0.11894673421341541, 0.022438038745515667, -0.9920478765577586]","[[0.9706962462789571, 0.03631603773901303, 0.23754915295987275], [-0.052722397027425094, 0.9966148013210682, 0.06307887006377445], [-0.23445426743972267, -0.07375459578750714, 0.969325081326485]]","[-3.0307736406830763, -0.9367365759462829, 0.4059540364957446]","[1565.6368322445735, 1710.8744863419795, 1615.7757191212286, 1763.3004109264164]"
12779,146.49,"[1.0095953580627477, -1.5342044728145676, 1.5885243675904985]","[0.2399106624576635, 0.2010462910016879, -0.16668880752347004]","[0.03395183150662158, -0.11876021461374558, 0.022148218892803447, -0.9920949974879512]","[[0.9708106787280454, 0.03588202074112464, 0.2371467748298254], [-0.05201052792614907, 0.9967132021529432, 0.06210622992850305], [-0.23413888444574446, -0.07262753884458927, 0.9694863122029844]]","[-2.4686864618429603, -0.011948448306974169, 1.4748915559884335]","[1569.0732927112056, 1715.0875776040361, 1610.6130432282528, 1759.211801563675]"
12780,146.50000000000003,"[1.013811795639425, -1.5311859354220976, 1.5862071343783264]","[0.24798352601218757, 0.21061319024571576, -0.15838435100678133]","[0.032989582488687004, -0.11853387489433859, 0.021787564689603137, -0.9921621320736961]","[[0.9709490314012299, 0.03541282718319947, 0.236647169401358], [-0.05105435935732142, 0.9968729652906075, 0.06029690006205407], [-0.2337721187511369, -0.07062715793073299, 0.9697218022458814]]","[-2.040370051077539, 0.6652599150506916, 2.2790430727151083]","[1558.2608241656415, 1715.5790534470163, 1614.053374129114, 1754.7885189768533]"
12781,146.51000000000002,"[1.0178410047845239, -1.528301884395099, 1.5840324753146726]","[0.25553203663039775, 0.2194469881410843, -0.15011198743833257]","[0.03202530402197902, -0.11829386021750009, 0.021420691862324533, -0.992230758704382]","[[0.9710952152117557, 0.034931745002256244, 0.23612162168586462], [-0.05008533235185197, 0.9970308497466702, 0.05848511075708556], [-0.23337760500885632, -0.0686208560727814, 0.9699616670960766]]","[-2.3999944888897438, 0.16418964884218112, 2.199161775981109]","[1549.0, 1716.0737392551343, 1617.0737392551343, 1751.368696275672]"
12782,146.52,"[1.0207527609835627, -1.5262205009118808, 1.582708754866236]","[0.2599510026141174, 0.22390534874343754, -0.1420311672120566]","[0.03104891300647272, -0.11797222801418908, 0.021016703839774914, -0.9923082904463331]","[[0.971280629864487, 0.034384280026543215, 0.23543473142021787], [-0.049035917805712495, 0.9971874530319836, 0.0566614128163545], [-0.23282454818340198, -0.06657896232632493, 0.9702359635472976]]","[-2.630084467510281, -0.191663092910061, 2.204452743459788]","[1549.0, 1716.5875833981895, 1617.5875833981895, 1753.937916990947]"
12783,146.53000000000003,"[1.0236614952553968, -1.5241091244350677, 1.5813907224027317]","[0.26465238498579735, 0.2278677310248524, -0.1346483675297629]","[0.03005898159989067, -0.11764014087003641, 0.020608794310733477, -0.9923870577624041]","[[0.9714716896422796, 0.03383151584047679, 0.2347280652835049], [-0.04797608715976068, 0.9973430103804785, 0.0548114456867469], [-0.23225014780757583, -0.06450913155025206, 0.9705140496985187]]","[-2.434368111883699, -0.3405885616593597, 1.9697428288317127]","[1550.1165783198537, 1715.8834216801463, 1617.1879430401063, 1755.4924644000666]"
12784,146.54000000000002,"[1.026557942007118, -1.5218757928330353, 1.5800958179712221]","[0.2705021064139173, 0.22981340570213632, -0.13010380347082887]","[0.02901399333198076, -0.11726554267690628, 0.020184939463873303, -0.9924708490716967]","[[0.9716815587856933, 0.03326124466974454, 0.23393655681282743], [-0.04687061136294, 0.9975003501661754, 0.05285708943403977], [-0.2315939740167824, -0.062325080954566195, 0.9708127987298772]]","[-2.377109398261022, -0.4175386149777986, 1.6637665394637544]","[1555.773298603825, 1710.226701396175, 1613.0739646517636, 1752.9212279073522]"
12785,146.55,"[1.0294677338432743, -1.5196576847819567, 1.5788471614887658]","[0.2752265489030869, 0.2329990201630615, -0.1275084758277381]","[0.027986534479805304, -0.11687655253606084, 0.01977731178901164, -0.9925548231847435]","[[0.9718970525451724, 0.03271819307676149, 0.2331197687103466], [-0.04580207174648647, 0.997650817386223, 0.050933331523652814], [-0.23090577503714246, -0.06017934760497472, 0.9711128444439934]]","[-2.770281424121737, 0.06771563196349584, 1.0140015549425065]","[1559.875141885343, 1706.124858114657, 1608.5017026241173, 1751.0]"
12786,146.56000000000003,"[1.032416969694825, -1.517484572922615, 1.5777351998936975]","[0.27662500870564166, 0.23984951993385428, -0.13067449885675614]","[0.0270108872551456, -0.11644502417000532, 0.019417646704802404, -0.9926393376101528]","[[0.9721259539439274, 0.03225887308744861, 0.23222479905203197], [-0.044840006764563484, 0.9977856651912133, 0.04910196178668981], [-0.23012684758841728, -0.05814631514615118, 0.971420867890412]]","[-2.9953271948184694, 0.3435220825785432, 0.6213586049109008]","[1559.381241115341, 1706.618758884659, 1602.5748933840928, 1751.0]"
12787,146.57000000000002,"[1.0353782534022575, -1.5152693248136466, 1.576618643528838]","[0.27898415871309545, 0.24564845698751164, -0.13119759192159863]","[0.025975950982768222, -0.11592838997748382, 0.01906035486245095, -0.9927345040755347]","[[0.9723938568813028, 0.03182104351262518, 0.23116244715238757], [-0.04386644421489062, 0.9979231400279276, 0.04715517313033073], [-0.2291820037779028, -0.0559937181367445, 0.9717709510773496]]","[-2.5705867256625394, -0.07389004279455946, 1.6827122982281342]","[1558.6532546228013, 1706.1909274532031, 1599.1558179239958, 1750.0753456608036]"
12788,146.58,"[1.0383803071442756, -1.5129114873202631, 1.5754865384285748]","[0.2845942915708086, 0.2478888979288232, -0.12277699018858551]","[0.02474038012874978, -0.11512375703063965, 0.018711094088321563, -0.9928657171239826]","[[0.9727908341742036, 0.03145879667877569, 0.22953070232520612], [-0.042851618721927116, 0.998073620222073, 0.044819567617699424], [-0.22767902400372658, -0.053435933416104905, 0.9722668714403376]]","[-2.3128156516110856, -0.31765651453679467, 2.4106688109492964]","[1557.1331202915708, 1702.6439473469986, 1604.2229323614304, 1746.0216541108557]"
12789,146.59000000000003,"[1.0414341158063838, -1.5105335905430135, 1.5743783444213646]","[0.2892758587084396, 0.2504001433107743, -0.1155952994798916]","[0.023504515593363178, -0.11433907490360044, 0.018341241364053868, -0.9929938835172354]","[[0.9731794897713338, 0.03105051184323282, 0.22793820803987463], [-0.04180045011924241, 0.9982214133643988, 0.0424854392981911], [-0.22621380006530245, -0.05087392157878938, 0.9727473675343256]]","[-2.626388127562436, -0.1399275698319099, 1.964181316558058]","[1555.066600038521, 1700.2666857032796, 1608.4000285549196, 1744.4667713680383]"
12790,146.60000000000002,"[1.0446394552764706, -1.5080969631274825, 1.5733401585842988]","[0.2912387217380329, 0.25370426433876625, -0.11204095836904988]","[0.02226779120205902, -0.11361280584802882, 0.017911098432838127, -0.9931131297513467]","[[0.9735408659098009, 0.030515681566832674, 0.22645841959133994], [-0.040635306520848576, 0.9983648961650877, 0.040159011329102726], [-0.22486305719093208, -0.048298731924202615, 0.9731907717539056]]","[-2.8481535505951694, -0.08697329292693728, 1.5072754249408753]","[1551.4003420199608, 1701.3141879942968, 1609.9712819914453, 1750.228033968633]"
12791,146.61,"[1.0477222178689687, -1.5057079291663993, 1.5723281242580744]","[0.29279350703447954, 0.2562984525397522, -0.11133143495649213]","[0.021050050676498715, -0.11283054211791606, 0.017463318105429185, -0.993237010495313]","[[0.9739271649372755, 0.029940250477852398, 0.2248701481537271], [-0.039440604995608225, 0.9985024181395548, 0.037874587511374465], [-0.22339973322933068, -0.04575617010742724, 0.9736508906288119]]","[-2.902013819311476, -0.24624450318130114, 0.8137803408286359]","[1551.4395177396018, 1701.349461936106, 1609.211020324292, 1751.2352132284511]"
12792,146.62000000000003,"[1.0505725586970949, -1.503409138609068, 1.5713656766109216]","[0.2935745236674738, 0.2575465154070727, -0.11601605733867142]","[0.01986830603904823, -0.1119421051738246, 0.016982094971977973, -0.9933696788750775]","[[0.974358642032851, 0.029290796449381915, 0.22307459705841948], [-0.0381871964663774, 0.9986312126846237, 0.03567112265675214], [-0.22172497521806972, -0.04327516850245228, 0.974145925962403]]","[-2.9215320458012624, -0.30913747997454544, 0.4296224651708549]","[1558.504679633563, 1699.4654187643832, 1604.0299016020538, 1743.2280297486286]"
12793,146.63000000000002,"[1.0534724613507174, -1.5010870207128273, 1.570412592822174]","[0.29497961415357377, 0.2591524852285734, -0.11857415551112514]","[0.018715741724645928, -0.11102385835307738, 0.016499649679146692, -0.9935040325251024]","[[0.9748020060688047, 0.028629149266547763, 0.2212229083244404], [-0.03694072469938724, 0.9987540423394058, 0.033524620212562126], [-0.21998769559667222, -0.040852039287974054, 0.9746459249712666]]","[-2.6379222259421757, -0.12453645385111034, 1.2939586364113893]","[1561.8997390256948, 1698.8843204102338, 1600.1105400512793, 1737.4421602051168]"
12794,146.64000000000001,"[1.0565458580190674, -1.4986832441278632, 1.5694922877571917]","[0.298569310980543, 0.2620113288848895, -0.11368823363785213]","[0.0176653248058361, -0.11000126034818111, 0.016012926147256135, -0.9936442855603994]","[[0.9752843388453464, 0.027935889136439605, 0.2191699945817901], [-0.03570872110884744, 0.9988607660007317, 0.031583213975653786], [-0.21803850041585754, -0.038628982207895866, 0.97517303905195]]","[-2.463432974083494, 0.0017121514255849513, 1.9199082033455799]","[1552.4473939685554, 1702.8642551711346, 1600.6080318963918, 1739.4321275855673]"
12795,146.65000000000003,"[1.059601281915879, -1.4962711969971676, 1.5685676233005974]","[0.3010927386672604, 0.2647523144853385, -0.10934915173786841]","[0.016596966657160747, -0.10894409262561394, 0.015527549630631984, -0.9937874615061617]","[[0.9757790578335297, 0.027245885316069505, 0.21704996695997605], [-0.03447845120727729, 0.9989657698651285, 0.029604445115427595], [-0.21601912606602805, -0.036370984336261146, 0.9757103488241553]]","[-2.892713431887969, -0.023594572100753886, 1.6428288870293795]","[1545.8266584252228, 1706.7233261220701, 1601.6199938189172, 1740.0700092716243]"
12796,146.66000000000003,"[1.062589945924534, -1.4938284289113901, 1.5676267658770249]","[0.2996555079572984, 0.26705551615206957, -0.10704130777784772]","[0.015461965781977357, -0.10775851563246097, 0.015047176604337648, -0.9939414946074377]","[[0.9763204518732368, 0.026579709444623296, 0.2146766380283577], [-0.03324434337032643, 0.9990661024841734, 0.02749365592712943], [-0.21374600230927113, -0.03397950158850111, 0.976295142149075]]","[-3.1683414361163407, -0.04705417627600689, 1.475323493600527]","[1549.7239408696605, 1710.133448260953, 1604.5429556522454, 1735.685566521632]"
12797,146.67000000000002,"[1.0656414125863183, -1.4913445339335334, 1.566680664948016]","[0.29892657963264907, 0.26857699918292216, -0.10515250279620986]","[0.014293116270973759, -0.10654594108287274, 0.014552143531468732, -0.9940980567959498]","[[0.9768714372556235, 0.02588676816550199, 0.21225021693893342], [-0.03197826226189327, 0.9991669260326224, 0.02531657456640042], [-0.21141823502098472, -0.03151846187573392, 0.9768863806728733]]","[-2.6963573549738946, -0.45327878862087306, 1.2488492606062511]","[1553.9546388282797, 1713.0, 1603.788942123059, 1733.214994872356]"
12798,146.68,"[1.069024072879322, -1.4886437537756751, 1.5657069120724876]","[0.3019329272446635, 0.2659760411908638, -0.10547352548836501]","[0.012945763909365884, -0.10519099326871212, 0.013979799806629861, -0.9942679562806355]","[[0.977475781822177, 0.025075778437403703, 0.20953802616841863], [-0.03052288949439748, 0.9992708863454993, 0.022802018394599364], [-0.2088141094172313, -0.02868421450402794, 0.9775314658210498]]","[-2.376237145126356, -0.6599073279826542, 1.2273362095604536]","[1559.9436238869537, 1713.0, 1583.6441741984286, 1740.8373394924865]"
12799,146.69000000000003,"[1.0720825092308484, -1.4861890907727164, 1.564830817381652]","[0.30443878011791525, 0.26509065830040496, -0.10307343862887397]","[0.01173321227211547, -0.103932354507243, 0.01348304978079554, -0.9944231928077214]","[[0.9780314277193145, 0.024376794068859817, 0.20702188658054024], [-0.029254635578356777, 0.9993599598057079, 0.020532906599742717], [-0.20638908863992597, -0.026138207038368506, 0.9781196764416522]]","[-2.513291846960083, -0.11210189646765337, 2.023197154193852]","[1561.3778507730196, 1712.074535566948, 1574.6273221652593, 1744.457559278247]"
12800,146.70000000000002,"[1.0744604280599326, -1.484251006020333, 1.5641596986268635]","[0.30589413857653663, 0.26780611658268466, -0.09496198227007774]","[0.010803595493237656, -0.10287585997247313, 0.013144964277154576, -0.9945476530771004]","[[0.9784855192658263, 0.023923728388929696, 0.20491391594147002], [-0.02836944509757593, 0.9994189690448151, 0.018784782076548268], [-0.20434586443417624, -0.02419398009382713, 0.9785976640863586]]","[-2.5573880896964654, 0.1639794369424819, 2.462414587672404]","[1553.2520410599943, 1709.2066027270569, 1588.966986364716, 1739.6776712117614]"
12801,146.71,"[1.0771896322197736, -1.4820219343486059, 1.5633935688151734]","[0.3072483827662151, 0.2697021936545852, -0.08878010511783567]","[0.00977875841191128, -0.10168129580301713, 0.012738256497214575, -0.9946865051543909]","[[0.9789955185575653, 0.02335251002061357, 0.20253115418949633], [-0.027329777327284744, 0.9994824421577696, 0.016863113205170307], [-0.20203289685799544, -0.022044082912802226, 0.9791287966825859]]","[-2.5336242826970077, -0.15833959180302876, 1.7376666932284337]","[1547.3623453364507, 1706.758436442366, 1597.7051462024779, 1737.8117266822542]"
12802,146.72000000000003,"[1.0810909396209272, -1.4788219519058328, 1.5623104238650627]","[0.3082652477601455, 0.26886431263470273, -0.08903648725036459]","[0.008436208020727962, -0.10002604667984043, 0.01210258273027225, -0.9948733771266915]","[[0.9796925235980966, 0.0223933936310779, 0.19923070153301117], [-0.025768755780206615, 0.9995606044153538, 0.014364770517200132], [-0.1988223019110086, -0.019207064537699502, 0.9798431294040447]]","[-2.5383477288048515, -0.3475542312439392, 1.1443983062297818]","[1548.9336968742448, 1705.7108687505036, 1587.7532531297836, 1745.6684843712235]"
12803,146.73000000000002,"[1.0846537900656952, -1.4758827169197895, 1.5613133719213272]","[0.30892638211019013, 0.26805542140776056, -0.0902232906374871]","[0.007224669599629983, -0.09846355649726876, 0.011532928485597015, -0.9950467197960942]","[[0.9803420900302457, 0.021528871991877956, 0.19611832101977852], [-0.024374338645067026, 0.9996278422447799, 0.012106621262403668], [-0.19578503462848015, -0.016648913884485837, 0.9805037152075059]]","[-2.5778869150209465, -0.27531362953193594, 0.952627918383989]","[1549.10528819416, 1704.10528819416, 1581.44735590292, 1749.2105763883199]"
12804,146.74,"[1.0875020600822973, -1.473493995154873, 1.560498087189631]","[0.3088364662867045, 0.267307736009979, -0.09337448212761822]","[0.006289735301781607, -0.09709690723993736, 0.01110266052800825, -0.9951914981979428]","[[0.9808946003892713, 0.020877119039381692, 0.1933996987647333], [-0.023319974420025084, 0.9996710976400605, 0.010362914197687992], [-0.19312036758126647, -0.014675050195306117, 0.9810620169905387]]","[-2.62554961636881, -0.24892095109547901, 0.789192416233524]","[1546.3215812494675, 1701.3215812494675, 1582.8392093752661, 1743.643162498935]"
12805,146.75,"[1.0903971824427174, -1.4710737075416231, 1.559682970951692]","[0.30788553138365965, 0.26649069823870225, -0.09581527691000481]","[0.005292011705576832, -0.09573017786666814, 0.0106544370441335, -0.9953356605691156]","[[0.9814432986053383, 0.020196271822934625, 0.1906800864577459], [-0.022222692710324066, 0.9997158217383222, 0.008494753626811381], [-0.19045455283553034, -0.012574558240027851, 0.9816143218870091]]","[-3.0419156045169817, -0.2628641303148699, 1.160891396306063]","[1544.169095196382, 1699.0, 1582.647238428945, 1740.183666374673]"
12806,146.76000000000002,"[1.0935276769627673, -1.468494842549157, 1.5588687011759819]","[0.3026090941958467, 0.2653252548895114, -0.09468725114545792]","[0.00397885345763252, -0.0943630460148898, 0.01011601036753154, -0.9954767281864559]","[[0.9819830295166843, 0.019389592342122966, 0.18795293286287756], [-0.020891419269759293, 0.999760135873426, 0.0060125569402778144], [-0.18779193237156439, -0.009830867147471738, 0.9821560342985216]]","[-3.314211053415721, -0.25130846365341003, 1.4803546014757547]","[1545.1876740751316, 1699.0, 1574.4986073989467, 1747.3137185259216]"
12807,146.77,"[1.096518088863659, -1.4660239750572688, 1.5580832430705276]","[0.29858987461056163, 0.26435022122163, -0.09337844140765975]","[0.0027531228640256086, -0.09305924398307017, 0.009580910689790424, -0.995610339816458]","[[0.9824957116946009, 0.018565300430589304, 0.18535424589865082], [-0.019590114559864213, 0.9998005981049933, 0.003698890569495568], [-0.18524873620153784, -0.007265259791340416, 0.9826641400228836]]","[-2.67872176747743, -0.13331014200283203, 1.5485196631947549]","[1546.1020876938921, 1699.3062630816767, 1569.8375784900593, 1751.1624215099407]"
12808,146.78,"[1.0989567862750418, -1.4639784550228814, 1.5574112595420206]","[0.29952219842146616, 0.26412511485205975, -0.09135761516045547]","[0.001871725521555941, -0.09200486603754421, 0.009058914375538688, -0.9957145860885519]","[[0.9829040810016745, 0.017695770643962664, 0.18325508581188057], [-0.01838460206744189, 0.9998268650379913, 0.0020604803988008647], [-0.18318726260694343, -0.005394337213068947, 0.9830612021481451]]","[-2.2685324529489574, -0.0562393589753788, 1.592855427233948]","[1546.606247109906, 1700.8187413297183, 1578.9124479783095, 1742.0875520216905]"
12809,146.79000000000002,"[1.101622807904511, -1.4617362979250987, 1.5566786271877195]","[0.29961902553892, 0.26373612938747004, -0.09058598367949984]","[0.0008803364437466625, -0.09085815819308918, 0.008519512472319125, -0.9958261035298143]","[[0.9833426164606202, 0.016807934322828268, 0.1809728513692636], [-0.017127877314304568, 0.9998514762965927, 0.00020518959726713022], [-0.18094285122001424, -0.0033014584450189993, 0.9834862306616438]]","[-2.617163780573706, -0.09968363097251196, 1.0985534745968746]","[1547.4280978840761, 1702.321073413057, 1583.645461637581, 1735.9632202391713]"
