,t,p,v,q,R,fa,pwm
6641,92.71445137073529,"[0.8059581715351921, -1.7389580463011038, 2.6495814206902644]","[0.07594624756898771, -0.11512011105525687, 0.02893779389065008]","[0.03160603065996764, -0.03647634719293617, 0.03328682491469065, -0.9982796414990132]","[[0.9951226471880362, 0.06415337418946847, 0.07493131841556909], [-0.06876486438044273, 0.9957858126489578, 0.06067495034780116], [-0.07072306078026235, -0.0655316774779561, 0.9953407902656811]]","[-2.0327080613052884, -0.04938371343439574, 0.1514130661641584]","[1536.691658710108, 1685.75695107491, 1618.579194514622, 1755.140268495126]"
6642,92.72445204102151,"[0.8071333736827238, -1.7406491127042523, 2.6502258059965023]","[0.06906301765559641, -0.10960812832047703, 0.025007982711549533]","[0.031154841057081675, -0.03658410063813025, 0.03307840525638782, -0.9982969066602815]","[[0.9951347606549721, 0.06376459560821986, 0.07510469391635671], [-0.06832368297060877, 0.9958703052513898, 0.05978327549585764], [-0.07098248408361874, -0.06462385032325184, 0.9953818742009997]]","[-1.96672721180302, 0.08959432518941857, 0.7419277886811813]","[1539.6781204295096, 1683.2682329754086, 1608.1265784967163, 1758.6244738344278]"
6643,92.73445271130772,"[0.8080292515147328, -1.7420006249350288, 2.6507334067133326]","[0.06314024653352937, -0.10267380546600874, 0.028488780929732796]","[0.030974711641011805, -0.036627278388820315, 0.032975812106834576, -0.9983043528968594]","[[0.9951420520677835, 0.06357075476054629, 0.07517317544292355], [-0.06810883230570138, 0.9959063015896401, 0.05942875042162529], [-0.071087510358374, -0.06426000742216313, 0.9953979949135063]]","[-1.867693408458907, 0.27258847941736875, 1.6315732633701803]","[1538.2844987565127, 1692.4352568391807, 1610.8598777978466, 1752.9957456477941]"
6644,92.74445338159393,"[0.808891387174166, -1.743311119270669, 2.651224483952023]","[0.05733349812946092, -0.09556766496764581, 0.032864775331238036]","[0.030827326096826545, -0.036662655442947244, 0.032886002721969204, -0.9983106130145318]","[[0.9951487646125727, 0.06340046780410262, 0.07522901111984098], [-0.06792131434376393, 0.9959364171522691, 0.059139117253260806], [-0.07117386100011591, -0.06396187000002633, 0.9954110948940713]]","[-1.936393142280291, 0.03574013054241454, 0.6496789108081344]","[1536.361766220251, 1703.0102857886202, 1615.1860260044355, 1746.2661817708781]"
6645,92.75445405188015,"[0.8096074314785251, -1.7444947498117997, 2.651650474110328]","[0.05069207513194058, -0.0913627257971857, 0.025077081993096974]","[0.030620630134342457, -0.036670553185514355, 0.03258546876672119, -0.9983264646795581]","[[0.9951868108237306, 0.06281612077578312, 0.07521394261279638], [-0.0673076225594446, 0.9960010237859455, 0.05874891652558696], [-0.07122279226535663, -0.06352862518752683, 0.9954351903935761]]","[-2.035131198440043, -0.24170015230936404, -0.5832952253180945]","[1533.952005041663, 1706.6383959666698, 1612.7232080666606, 1751.1439848750115]"
6646,92.76445472216635,"[0.8102896179623816, -1.7456489786708067, 2.652061379825863]","[0.043857209732943235, -0.08783016285152079, 0.01447035835768451]","[0.030400188515959974, -0.03667208238151122, 0.03223609773500432, -0.9983445392611182]","[[0.9952319829109232, 0.062135787846317014, 0.07518271327415726], [-0.06659514071700004, 0.9960733232397041, 0.058335394731241344], [-0.07126277948150508, -0.06306405405842745, 0.9954619719816729]]","[-1.8278363067694705, -0.31670195610808366, 0.8754146553840094]","[1531.429371144891, 1708.6565030840873, 1608.6869938318257, 1758.711886565327]"
6647,92.77445539245257,"[0.8108177922124676, -1.7465786751382006, 2.652376808450814]","[0.039315672075377096, -0.08520776054554341, 0.018951501551545954]","[0.03020264009205661, -0.036946674051646644, 0.032001228100239816, -0.9983479098468004]","[[0.9952216132406033, 0.06166494417484941, 0.07570431278013559], [-0.06612849257077105, 0.9961273277505, 0.05794080732777588], [-0.07183822648087418, -0.0626701631032637, 0.9954453715033899]]","[-1.542882501177568, -0.42308627173496155, 2.884463220514121]","[1529.3578035298412, 1704.0734105895235, 1617.0320805858735, 1752.6101158842853]"
6648,92.78445606273878,"[0.8113143753930226, -1.7474623154045916, 2.652672652765263]","[0.03524454299746323, -0.08277205086357979, 0.02652747584036855]","[0.030009787532117298, -0.037277276438564814, 0.03178984505159883, -0.9983482643411971]","[[0.9951996546737217, 0.06123730697048391, 0.07633942145497118], [-0.06571203955327323, 0.9961776706556303, 0.05755036090801961], [-0.07252339547226154, -0.062290516275729985, 0.9954196684750853]]","[-1.754595031740182, -0.1429558974980527, 1.9797851153256847]","[1527.37875886521, 1698.1362765956305, 1627.9168262413443, 1743.7044148934456]"
6649,92.79445673302499,"[0.811880404294663, -1.7486183447403314, 2.6530479164403467]","[0.02836135028588512, -0.07711341598850568, 0.019503573195595945]","[0.029763136604688892, -0.0375739836984221, 0.03139051219057335, -0.9983570194482824]","[[0.9952054140756517, 0.060441237159874595, 0.07689306095274845], [-0.06491451559826855, 0.9962573339764914, 0.0570695395135111], [-0.0731559405430717, -0.06178740588684599, 0.995404453985726]]","[-2.0897627873823295, 0.23717547976670394, 0.5165265004062132]","[1531.516549710416, 1679.754992014775, 1611.5232057301162, 1741.1788091435608]"
6650,92.8044574033112,"[0.8124628697494011, -1.749838843669467, 2.6534419772496185]","[0.020812592691339213, -0.07069197268929914, 0.00902414228105624]","[0.029503752571318768, -0.0378626685913587, 0.030946694989511726, -0.9983677628292936]","[[0.9952173816689254, 0.05955818367566009, 0.07742782273634476], [-0.06402654689889725, 0.9963436021830643, 0.05656774198662159], [-0.07377564820886225, -0.061254639812164564, 0.9953918346988939]]","[-1.8648783782030707, 0.1312896821693239, 0.7192323254177033]","[1537.1020855004542, 1658.4284008164473, 1588.6732865890506, 1740.1632571817356]"
6651,92.81445807359742,"[0.812794255473411, -1.7506242504573326, 2.6536462397932628]","[0.01618758490863127, -0.06601645387009729, 0.0007900460486489798]","[0.029459657371710555, -0.037888394726592695, 0.03066542137816831, -0.9983768052739029]","[[0.9952482181981246, 0.05899893260180835, 0.07746057458210434], [-0.06346364910984653, 0.9963835362831236, 0.05649995004319767], [-0.07384700335426447, -0.061147404401731005, 0.9953932115098086]]","[-1.541493534641523, -0.06525173275961615, 1.086657875800947]","[1528.5400994285278, 1654.1773999503068, 1577.1852995279144, 1733.8304996273007]"
6652,92.82445874388362,"[0.8130775468406474, -1.7513263152860086, 2.653814146453158]","[0.012122621802408796, -0.06167536712392072, -0.007013956018182111]","[0.029456800777664868, -0.037863751075811254, 0.03041528301367469, -0.9983855219039116]","[[0.9952826003730681, 0.058501666466655035, 0.07739711562278745], [-0.0629630463551961, 0.9964145214400201, 0.05651521342619672], [-0.07381336789346701, -0.061121760245917235, 0.9953973730305619]]","[-1.5903413865624283, 0.030429255007611844, 1.121231849721502]","[1517.2681536083198, 1653.1972307485496, 1567.8736921112206, 1726.4792306141217]"
6653,92.83445941416984,"[0.8133568850568523, -1.7521511651216928, 2.6538963002162186]","[0.007235262300833404, -0.05614068606327407, -0.015469282928214069]","[0.029846476956943244, -0.03794099743454448, 0.030026440125135397, -0.9983825698007271]","[[0.9953174614757286, 0.05769093869689354, 0.0775516279455944], [-0.06222055911950784, 0.9964148756749022, 0.05731793855202984], [-0.07396689413241885, -0.06187487090305489, 0.9953390113154227]]","[-1.6467653092364536, 0.16084144404570544, 1.205357040340779]","[1514.1819855951292, 1646.0468775585985, 1564.3639711902586, 1720.0919135707754]"
6654,92.84446008445606,"[0.8136352274311313, -1.753006945841846, 2.6539568518878704]","[0.0021407321640772563, -0.05030532555695541, -0.024088685680791123]","[0.030335036429532364, -0.03804391099963849, 0.029602656051893095, -0.9983766782161915]","[[0.9953525496317026, 0.056801075978739096, 0.0777603022798332], [-0.06141732968312277, 0.9964067990896374, 0.058319184183785094], [-0.07416831168085282, -0.06282398743254962, 0.9952647552519939]]","[-1.8882886243041601, 0.13939743883307965, 0.702656336942475]","[1513.157904426344, 1637.342187623924, 1562.315808852688, 1713.947426558064]"
6655,92.85446075474226,"[0.8137817062873307, -1.7537923971676868, 2.653709421136546]","[-0.00579239170176943, -0.04476713598927772, -0.03954794182616801]","[0.0310981646373176, -0.03788012028087671, 0.029230478766301058, -0.9983700384061962]","[[0.9954205050295986, 0.05600966398313478, 0.07745478276150451], [-0.060721672851039174, 0.9963561203669665, 0.05988044354357177], [-0.07381872579709632, -0.06430945974971215, 0.9951951551197935]]","[-2.2006867723696333, 0.08839883237474633, -0.04743803707948757]","[1514.2141601852165, 1631.1433592591336, 1560.7858398147835, 1708.9527993826114]"
6656,92.86446142502848,"[0.8139041463623465, -1.7545650274119642, 2.653405845045083]","[-0.014242992535613168, -0.03928312082306455, -0.05625410645265641]","[0.031911346854290534, -0.037667709246095644, 0.028867709422298257, -0.9983632621943487]","[[0.995495336390258, 0.055236866431931, 0.07705452914116823], [-0.0600449757717659, 0.9962963809138451, 0.06154347172268992], [-0.0733696991881129, -0.06589299366316954, 0.9951253575687288]]","[-1.99398543909382, 0.06128454806651862, 0.40046726073591543]","[1515.6496623415858, 1625.4013506336569, 1559.3503376584142, 1704.1677921947141]"
6657,92.87446209531468,"[0.813901989361563, -1.7550874864774284, 2.6530052896781315]","[-0.020107484740125792, -0.03387383594552611, -0.06720622222983773]","[0.032790344165218734, -0.03742381168964558, 0.02842126639377453, -0.9983564342877544]","[[0.9955824664894248, 0.05429482901910662, 0.07658849260518835], [-0.05920338768021788, 0.996233136511242, 0.06334563791670836], [-0.07286072017853543, -0.06760016640271585, 0.9950475899153297]]","[-1.7212631886405596, 0.04905313618060214, 1.1024395611935667]","[1511.0894016136435, 1629.2883367237685, 1557.1113083129399, 1697.3339249388196]"
6658,92.8844627656009,"[0.813859607078932, -1.7555291795528951, 2.652573425240201]","[-0.02513707012332064, -0.028488677211429763, -0.0763006841637097]","[0.033690589412243156, -0.037169748933085826, 0.027947809909906328, -0.9983495896918779]","[[0.9956742887383765, 0.053298827612961654, 0.07609996356988485], [-0.05830791061240468, 0.9961673575799851, 0.06519234607721931], [-0.07233365081530055, -0.0693475983875426, 0.9949663372660084]]","[-1.4404664475635154, -0.07448538229419222, 1.2012324234493086]","[1504.593451381236, 1636.2839754355919, 1554.61286591586, 1689.83859774758]"
6659,92.89446343588712,"[0.8137570932486539, -1.7558260023162249, 2.6520631650210937]","[-0.027327950432359218, -0.024360244322424555, -0.08575099464633643]","[0.03459413652827961, -0.03701468611897885, 0.0275841580015582, -0.9983343994536646]","[[0.995737354653505, 0.05251544541553846, 0.07581456913096038], [-0.057637409836143946, 0.9960840200662036, 0.06703099513058823], [-0.0719975686192662, -0.07111507093172421, 0.9948656176345404]]","[-0.9942972440168252, -0.291802632228244, 1.434115373821598]","[1505.021285682387, 1634.7659429081807, 1554.8085142729549, 1688.4042571364773]"
6660,92.90446410617332,"[0.8136350349573647, -1.756075738113094, 2.651527423946286]","[-0.02859617095938397, -0.0206402830301527, -0.09531696601510942]","[0.035498756845532685, -0.0368918010982449, 0.027256195699233942, -0.9983164966446353]","[[0.9957920840181289, 0.051801393451078905, 0.07559450938194383], [-0.05703984575820031, 0.9959937705195173, 0.06886692883768196], [-0.07172426512729839, -0.07288904943940587, 0.9947575609509623]]","[-1.8260966388924862, 0.045987048814025266, -0.3618014095243538]","[1507.6995466258054, 1630.4807253987115, 1555.879818650322, 1688.9399093251611]"
6661,92.91446477645954,"[0.8132282019959333, -1.756564340059489, 2.649903929949911]","[-0.04032568784837219, -0.012438539063428494, -0.12648888327327365]","[0.037704890343493704, -0.0363657551363474, 0.026586647130924974, -0.9982695571940826]","[[0.9959344496239836, 0.05033894729797896, 0.07461054578332528], [-0.055823614536676246, 0.9957360684056273, 0.07334560137558242], [-0.07060075932463454, -0.07721297537342119, 0.9945048317236824]]","[-2.919230475550722, 0.45116654036509196, -2.7141481184209777]","[1503.7746330432267, 1634.6479036524506, 1547.9718027821307, 1692.802830261096]"
6662,92.92446544674576,"[0.812785385672502, -1.757083124490596, 2.648142990417655]","[-0.053377066031385645, -0.003670489082554282, -0.1603908697889937]","[0.040075479549209585, -0.035788766841401726, 0.02587393664004425, -0.9982189487515417]","[[0.9960968172784509, 0.048787203678489884, 0.0735238712644274], [-0.054524211653065986, 0.9954464008203091, 0.07815621356129232], [-0.06937622958972485, -0.08186019870401129, 0.9942236503507588]]","[-2.366849440590417, 0.21480269812473518, -1.3269787398741784]","[1499.0153600732826, 1639.8831039193892, 1538.929184139237, 1697.0861759340457]"
6663,92.93446611703196,"[0.8123185648547164, -1.757366455946309, 2.646489939046197]","[-0.060001786526899636, 0.003070063580591741, -0.17703367440980336]","[0.04166230729870913, -0.03546291101498274, 0.02543607102946172, -0.99817721442636]","[[0.996188887482347, 0.047824479659452294, 0.07291599028017315], [-0.05373434644510424, 0.9952326278987561, 0.0813686574450238], [-0.06867708864936825, -0.08497680593897813, 0.9940113792022746]]","[-1.6097764855370706, -0.06330507770467753, 0.7003286592095002]","[1500.016584872586, 1637.3701472293453, 1547.0829243629298, 1686.3038077390013]"
6664,92.94446678731818,"[0.811845233948202, -1.7575859318698692, 2.644866147257926]","[-0.0648835787544169, 0.009260753070664825, -0.1889957386722675]","[0.04303657666034653, -0.03520516304488502, 0.02507274415028165, -0.9981378867876318]","[[0.9962633419672787, 0.04702189232781578, 0.07243730424268882], [-0.05308233112070055, 0.9950378551160288, 0.08414749527307769], [-0.06812112393985342, -0.0876782554562511, 0.993816333104446]]","[-1.75395061098917, -0.035519857018971646, 0.2009168729132167]","[1502.5800734313802, 1632.7558678235157, 1559.900367156901, 1671.4355740979947]"
6665,92.9544674576044,"[0.8111978298586116, -1.7575953939940672, 2.64289657334871]","[-0.07243428766356746, 0.016427661369411532, -0.20955344742882195]","[0.04545163958821019, -0.03453044354395871, 0.024442128409819557, -0.9980665203888737]","[[0.9964128614898659, 0.045650809556211175, 0.07114922889331038], [-0.05192867065533538, 0.9946658614700378, 0.08903952446924931], [-0.06670548964830289, -0.09241551460984718, 0.993475993689757]]","[-2.0516980374869345, 0.006975269153736141, -0.9156633248959096]","[1499.2265005691413, 1642.4819428634964, 1556.1301119964419, 1676.1277211471777]"
6666,92.9644681278906,"[0.8105163246071276, -1.7575637141431164, 2.6408592602744045]","[-0.08050784080543115, 0.023785812196438293, -0.23179505406841244]","[0.048070595322954324, -0.03377403878039327, 0.023759150435439875, -0.9979888775555529]","[[0.9965873989343422, 0.04417565944820823, 0.06969646311752324], [-0.05066981205074443, 0.9942472060560147, 0.0943429540031733], [-0.06512799709432633, -0.09755272387595629, 0.9930948291237635]]","[-1.9510536877105606, -0.04910894451088055, -0.10700010987688202]","[1494.7137677151584, 1655.017311902338, 1549.1103053346908, 1684.6517720935897]"
6667,92.97446879817682,"[0.8097735102834764, -1.7574620960478025, 2.638604673193661]","[-0.08738616281308031, 0.031255189295413696, -0.24317540566086193]","[0.05027052717760065, -0.03321929300767806, 0.02321674538383903, -0.9979105981690215]","[[0.9967101491466202, 0.04299656980312304, 0.06863400517167544], [-0.04967637529097567, 0.9938629401970523, 0.09878849595696222], [-0.06396553305250056, -0.10187347142732385, 0.9927339318736285]]","[-1.8352401312981779, -0.1030467674815827, 1.0888507086943608]","[1501.2319284932896, 1644.237773247136, 1554.381113376432, 1682.5967395325695]"
6668,92.98446946846302,"[0.8090191769185191, -1.757347337621094, 2.636309263634833]","[-0.0940399190864777, 0.03874546411759666, -0.2525150927787728]","[0.052391730824280225, -0.03270243588934207, 0.022700751844384713, -0.9978321991838327]","[[0.996829217739411, 0.04187640783519231, 0.06764175040454055], [-0.04872975670884307, 0.9934783294480763, 0.10307157221121616], [-0.06288442368398141, -0.10604105173853959, 0.992370079090484]]","[-1.6503205668590841, -0.09758427878090603, 0.6356133905214367]","[1509.8226262535136, 1629.0777183761527, 1561.9611408119238, 1678.5540582336407]"
6669,92.99447013874924,"[0.808311531672514, -1.7571132034926387, 2.634288426949603]","[-0.09868670678664876, 0.04691250431622626, -0.26783391306364274]","[0.05418490923980065, -0.03207238615760685, 0.02216116464996057, -0.9977677236106569]","[[0.9969566794960324, 0.0407477109445967, 0.06640318484488746], [-0.047699068276811765, 0.9931419466250668, 0.10670638423178021], [-0.061599982064061885, -0.10954942995320356, 0.9920669051546668]]","[-1.4078697282231212, -0.09089323382560766, -0.055154911156900965]","[1507.6605162334943, 1638.68819318277, 1555.4861615253621, 1684.6789675330115]"
6670,93.00447080903545,"[0.8076113013682311, -1.756860110282273, 2.6323111975439524]","[-0.10301475054634605, 0.05518702744495159, -0.28410233091155623]","[0.05592599114710975, -0.031424359333400785, 0.021617830344268556, -0.9977054593342942]","[[0.9970890791229333, 0.039621577823111875, 0.06512250690293965], [-0.04665133159064534, 0.9928086268703895, 0.11023668043481202], [-0.06028651254912652, -0.11295398630979919, 0.9917683073289473]]","[-1.6212160979694217, -0.061817694975462745, 0.0874078844896733]","[1503.7906603280926, 1652.2326888516761, 1546.7789857382083, 1692.4186793438148]"
6671,93.01447147932166,"[0.8064663598596504, -1.7563187252364652, 2.629125240045558]","[-0.11010493457714948, 0.06439290032758482, -0.2979471865919178]","[0.058498470359044194, -0.030722296358263054, 0.020960995514677432, -0.997590313901802]","[[0.9972252825985525, 0.0382265575046114, 0.06374890288527049], [-0.04541538687611389, 0.9922688595169064, 0.11542707498417602], [-0.05884415818602482, -0.1180029546488406, 0.9912598671957892]]","[-1.9227017319453625, -0.01975084359155077, 0.38293895006785483]","[1504.5946005029148, 1652.2094491198993, 1547.391900754372, 1692.4053994970852]"
6672,93.02447214960787,"[0.8052072276483764, -1.7557033140654967, 2.6256289114367846]","[-0.11790436707178119, 0.07383792050812668, -0.3111697321882441]","[0.06128443158248507, -0.03000635825250898, 0.020275016592346692, -0.9974615899124412]","[[0.9973739470716454, 0.03676925535267567, 0.06234546535443466], [-0.04412494579013736, 0.9916631470340246, 0.12104097430340052], [-0.05737529388568497, -0.12347449194918259, 0.9906845365585086]]","[-1.834816481635883, -0.1491452040350807, 0.07141372413584968]","[1506.5986544897567, 1648.7023546429261, 1550.3979817346349, 1690.4013455102433]"
6673,93.03447281989409,"[0.8041588687826969, -1.7550962291080372, 2.622823074944099]","[-0.12450334151077418, 0.08247501091709168, -0.32823233493157195]","[0.06335868873485742, -0.029218210230294542, 0.019645899293234136, -0.9973674029391738]","[[0.9975163947157312, 0.03548590413825324, 0.06077205774831209], [-0.04289081408773668, 0.9911951554574535, 0.12523574564280665], [-0.05579310407536658, -0.1275318177056583, 0.9902596705574099]]","[-1.6771982671292065, -0.3265134295133254, -0.5071395470844404]","[1506.1804681057329, 1655.7855529955382, 1548.5414043171984, 1691.6390637885343]"
6674,93.0444734901803,"[0.8031632911540115, -1.754491229176307, 2.620190149442215]","[-0.13080170079865552, 0.0909097819453532, -0.34625655341318884]","[0.06525472306148175, -0.02841197961465295, 0.019031021113411453, -0.9972818646231943]","[[0.9976598760379034, 0.03425055272056742, 0.059153232040140315], [-0.04166661616609799, 0.990757999445489, 0.1290732858126088], [-0.05418577599080881, -0.1312361217482899, 0.9898678778034803]]","[-1.6771420100480872, -0.18408827406091866, 0.18102031404105112]","[1505.1557114615716, 1665.5207411150705, 1545.4671343847147, 1693.688577076857]"
6675,93.05447416046651,"[0.8018647995385253, -1.7536051018072656, 2.61681850084779]","[-0.1374295130080109, 0.10179271903486709, -0.35499506121013624]","[0.06742706407457616, -0.027651299032724508, 0.018417569586765853, -0.9971680335928756]","[[0.997786694981519, 0.03300193147354095, 0.05762966825475062], [-0.040459715120040075, 0.9902230657184792, 0.13345368634017252], [-0.052662297676251316, -0.13549076523657122, 0.9893722907810516]]","[-1.6602726419317382, 0.021169029220798885, 1.30274704949246]","[1511.3538410608476, 1659.375390726983, 1553.0481986770735, 1689.764105959435]"
6676,93.06447483075272,"[0.8005120332080322, -1.752668603335516, 2.61331449129592]","[-0.1441163550548704, 0.11311430709810241, -0.36206979868602657]","[0.06964891243073044, -0.026898779893339324, 0.017804373681181967, -0.9970491332059922]","[[0.9979174049476744, 0.03175672916162675, 0.05611892088071478], [-0.03925061222276549, 0.989662551661608, 0.13792894367802194], [-0.0511586998270962, -0.13984460739317744, 0.9888494543864657]]","[-1.8920237591467177, -0.11556214432203737, 0.030560180012539462]","[1518.8461337212063, 1650.3846395345524, 1562.5384360468615, 1684.7692441858624]"
6677,93.07447550103893,"[0.7989820197800773, -1.751522786701125, 2.609518106559673]","[-0.15377739688142078, 0.12340196689823014, -0.38458137408077847]","[0.07192373505223132, -0.025834191496936276, 0.017014597845427536, -0.9969270154256347]","[[0.9980795957591851, 0.03020844140839051, 0.053957113704859574], [-0.03764080758644752, 0.9890683593320588, 0.1425263122898059], [-0.049062099995040395, -0.1442845458057344, 0.9883125415111413]]","[-2.203935427970473, -0.32662062966604455, -1.9046730970348698]","[1517.3968999371011, 1659.8462502620785, 1560.529199916135, 1685.3015500314493]"
6678,93.08447617132515,"[0.7974197397552638, -1.7503388651563239, 2.605668496961971]","[-0.16397987101712366, 0.13350140727516194, -0.4099031180652517]","[0.07420820126896292, -0.02471279307062319, 0.01619267686596255, -0.9968043119412534]","[[0.9982527685148136, 0.028614076399519624, 0.05167089623372351], [-0.035949644087931776, 0.9884604985263666, 0.14714177746731727], [-0.04686437853791299, -0.14874244255790925, 0.9877634598118348]]","[-1.9898126952992055, -0.26293834342568734, -0.7123293916431273]","[1514.3199236781113, 1672.6669846745363, 1556.4265649041483, 1686.8400381609445]"
6679,93.09447684161135,"[0.795882565178659, -1.7490638812153356, 2.601961561313553]","[-0.17175624258575056, 0.1453951879393593, -0.41846839368417554]","[0.07622063278435853, -0.023827236880183764, 0.01550153771919665, -0.9966826381287062]","[[0.9983778311202414, 0.027267972873020303, 0.04985946065429385], [-0.03453248116306195, 0.9878941358308342, 0.15119684510422282], [-0.045133312597942774, -0.15267428034919245, 0.9872392567394647]]","[-1.721670200800972, -0.145242363059239, 0.9681792598705297]","[1511.177939982971, 1676.822060017029, 1555.596848568996, 1689.822060017029]"
6680,93.10447751189757,"[0.7943483037954333, -1.7477783305492387, 2.598271181306811]","[-0.1792510933512979, 0.1574971807894684, -0.4250892772995471]","[0.07820149785708988, -0.022969047420460405, 0.014825574273189762, -0.9965610837975218]","[[0.9985020932148506, 0.025956752905960234, 0.04809888181177134], [-0.033141608556482356, 0.9873262989594724, 0.15518408028106923], [-0.04346135335275143, -0.15654619755513505, 0.9867107399857254]]","[-1.7609623313574911, -0.21712367285508005, 0.39572149877742646]","[1508.0284129358342, 1679.9715870641658, 1555.1469161336906, 1692.9715870641658]"
6681,93.11447818218379,"[0.7924287690906962, -1.7461001603041215, 2.5938124398748896]","[-0.1874335283180766, 0.16944314977187303, -0.43813958790505647]","[0.08039615280076745, -0.02193036967645611, 0.013992786325063247, -0.9964206633982419]","[[0.9986409406488719, 0.024359168162647372, 0.04595367937816272], [-0.031411637568590105, 0.9866757401068352, 0.15960304186298968], [-0.04145381462816962, -0.16083050977063884, 0.9861054540168209]]","[-1.799188922479884, -0.36218058207041737, -0.5265955553441906]","[1513.382240909895, 1681.3754259358761, 1558.3788334228857, 1700.7576668457712]"
6682,93.12447885246999,"[0.7903224362945425, -1.7442316301666396, 2.5889811617534875]","[-0.19594933548922083, 0.18131347126175154, -0.45430717817570787]","[0.08269446283195439, -0.020804182974150834, 0.01308396270032065, -0.9962710958680394]","[[0.9987904665360043, 0.022629566244079823, 0.043617154875025606], [-0.0295111291869002, 0.9859793462283173, 0.16422780390753125], [-0.03928926980616023, -0.16531660852370897, 0.9854560983297601]]","[-2.001504691676849, -0.1098344513348537, -0.9446701542501987]","[1522.8588835195108, 1681.9328755011477, 1563.3958795103292, 1710.7917590206584]"
6683,93.13447952275621,"[0.787907663771099, -1.741944635727031, 2.5836366212714283]","[-0.2069178894586227, 0.1972241805055644, -0.471660397151961]","[0.08494354897925123, -0.01953026584546131, 0.012108979459313223, -0.9961168181017662]","[[0.9989360631508372, 0.020805975992097988, 0.04096601192090688], [-0.027441856365784948, 0.9852681126924451, 0.1687544122790513], [-0.0368516931617432, -0.16970037863088178, 0.9847985048915484]]","[-2.275997396204435, 0.23532975697072533, -1.3585055526267187]","[1522.2758740897916, 1692.7757869388024, 1555.8104019265102, 1715.0172203428647]"
6684,93.14448019304243,"[0.7854506664797655, -1.7396003543802432, 2.578221816221845]","[-0.21822221944870795, 0.21368801057008274, -0.48917592627333467]","[0.0871858964775085, -0.018236124723516503, 0.011124939102139221, -0.9959618955138076]","[[0.9990851573450856, 0.018980165106693623, 0.03826484627067481], [-0.025339896635875398, 0.9845475087457752, 0.1732619098816037], [-0.03438509511516402, -0.17407341298963622, 0.9841299247959646]]","[-1.7846835254741014, -0.0986548075075877, -0.2102423607975279]","[1520.315718868404, 1705.0267570724748, 1546.4996646249192, 1718.4474919802929]"
6685,93.15448086332863,"[0.7835274223498293, -1.7376838081506494, 2.574094252417679]","[-0.2240051894960388, 0.22721713971229224, -0.49115527934055536]","[0.08868584587490122, -0.017531014413911875, 0.010416133446576185, -0.9958496709969449]","[[0.9991659141809124, 0.017636300446980616, 0.03676403708358459], [-0.023855311816352056, 0.9840502285965805, 0.17627033010203397], [-0.03306898266176276, -0.1770007516443906, 0.9836525473357727]]","[-1.1177547359591475, -0.48006973301862765, 1.489693398767523]","[1527.9915421709416, 1703.635140138551, 1559.3006544111586, 1714.3733176905075]"
6686,93.16448153361485,"[0.7817066546360906, -1.7358493837051718, 2.5702138288257914]","[-0.22872810178558414, 0.2401828293193817, -0.4901518085883885]","[0.09004326066590358, -0.01693899339547263, 0.009760170692703237, -0.9957456441744864]","[[0.9992349862546082, 0.01638681051186433, 0.03549153296813811], [-0.02248777930277058, 0.9835932676664162, 0.17898971425687796], [-0.03197618259283095, -0.1796510241244875, 0.9832099305358138]]","[-1.614555278039953, -0.30741679022376767, 0.7804946487880997]","[1537.5173976927535, 1699.624253603051, 1576.3469221870328, 1708.8583487041954]"
6687,93.17448220390105,"[0.7789202179065666, -1.7329429618240861, 2.564530731553346]","[-0.23989018839247334, 0.25576888338066905, -0.49867105429911573]","[0.09167090392855914, -0.016005817664260603, 0.008860532299384723, -0.9956190275062372]","[[0.9993261073278146, 0.014708893555405106, 0.03349589924501217], [-0.02057796464899898, 0.9830313704718595, 0.18225495231115502], [-0.030246887224321006, -0.18282223256872399, 0.9826760161389133]]","[-2.2801974096096087, -0.08762657989225886, -0.28047523931054386]","[1544.9038149461614, 1702.3736085406638, 1584.0604128109956, 1711.3736085406638]"
6688,93.18448287418727,"[0.7759557806749217, -1.7298389400628227, 2.558515349807591]","[-0.2522391995490627, 0.27183794578226356, -0.5089456098356869]","[0.09334835805068804, -0.015009757332650517, 0.007915977495300939, -0.9954882468813652]","[[0.9994228101148022, 0.012958252714814543, 0.03136196102949504], [-0.018562797521783345, 0.9824455638436533, 0.18561675280775644], [-0.028406187023284873, -0.1860920204127772, 0.9821203036126954]]","[-2.124615493998728, -0.1866171283563589, -0.5571376872167129]","[1551.8958723518515, 1706.3690699153437, 1590.0536048730155, 1715.3690699153437]"
6689,93.19448354447348,"[0.7732406013019935, -1.7268876052168216, 2.5532496714122908]","[-0.26275370359651207, 0.2873875971768544, -0.5209688547901451]","[0.09450603585146622, -0.01412517836878653, 0.006957046136043366, -0.9953984248595913]","[[0.999501493870425, 0.011180236304328356, 0.029435326301408205], [-0.016519894757643934, 0.9820377535736078, 0.1879457794173641], [-0.026805394895195327, -0.18833885748773008, 0.9817355132275858]]","[-1.8943239012331468, -0.320408240494118, -0.9488316895312838]","[1558.0048449944286, 1705.3317183351905, 1585.578084589369, 1716.4170704162025]"
