,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
2382,47.63999999999999,"[0.49040147405501927, 0.03373194017239392, 2.288851459123063]","[0.38022286190462173, 0.06166478423574147, 2.300375439329534]","[-0.4202037219231401, 0.13386019643625355, 0.416088428193657]","[-0.5142670348310523, 0.22493793377641566, 0.2710250040856275]","[0.038316322148023295, 0.09450045162046239, 0.00019034107846508915, -0.994786006807024]","[[0.982136968295818, 0.007620516777601911, -0.18800086747779934], [0.0068631222120913975, 0.9970613579228584, 0.076269056846081], [0.18803004015812122, -0.0761971075745735, 0.979200759669368]]","[-0.461559722374686, -0.41617816225866283, -0.0278547066479395]",[0.5244310706666666],"[0.07632898732069905, 0.12749186119189707, 0.0, -0.9888899375159657]",[0.46026410796605577],"[-1.200927634083877, 0.04269797868440239, 1.6875375937922605]","[1022.2172473330434, 1171.7131010667827, 1039.5041462662607, 1158.9740186224349]"
2383,47.660000000000004,"[0.48141722818005706, 0.03656622962820829, 2.297868595103198]","[0.3719809046257376, 0.06525702828098856, 2.3047087496376175]","[-0.4736358860445542, 0.14935299572031335, 0.4478921834564821]","[-0.5508424972101058, 0.23965202219353704, 0.2892632768075302]","[0.04279409549731084, 0.09855589547735402, 0.000172179291706695, -0.9942008713494264]","[[0.98055341302234, 0.008777582409447994, -0.1959539778063128], [0.008092859202075501, 0.9963172728701604, 0.08512579263262762], [0.19598345083452062, -0.08505791549552039, 0.9768908030948911]]","[-0.44190286747432983, -0.41721764072027684, -0.022548497836125773]",[0.5233439593851216],"[0.07733934433884285, 0.12780290702973318, 0.0, -0.988762163711852]",[0.46026259084462867],"[-1.3584698212891286, -0.8434300817644609, 1.0325450555309459]","[1014.1923677072871, 1187.3192168353369, 1040.4253430207666, 1165.9480687893424]"
2384,47.68,"[0.4718238920233346, 0.03961065452278105, 2.307247098421167]","[0.36219089652831327, 0.06950255724879786, 2.3098386491581975]","[-0.5285240523374338, 0.16125793624428456, 0.47695738381837116]","[-0.5922846556745617, 0.25613416809398376, 0.30977495601301597]","[0.04710376593630902, 0.10262769819951711, 0.0001286411913319625, -0.9936011946304921]","[[0.9789296377502363, 0.009923938231916691, -0.20392988809730309], [0.009412666066372179, 0.9955569970949335, 0.09363112051054354], [0.20395412603556815, -0.09357831191310337, 0.9744921413165835]]","[-0.42444829774390447, -0.42782618026174235, -0.015101542375301194]",[0.5264848326920598],"[0.07883886284262095, 0.1338147129609197, 0.0, -0.9878652852194725]",[0.4602610737232016],"[-1.5922514285036744, -0.3542095589238352, 1.1813792283477227]","[997.2969892105065, 1208.6650708467173, 1035.1481128463588, 1175.6684121408623]"
2385,47.699999999999996,"[0.460873929020201, 0.04304754504817828, 2.317356296371519]","[0.34550654612074533, 0.07668080826955445, 2.318535018170808]","[-0.5897983033596702, 0.18519718587240902, 0.511792332489203]","[-0.6579062124002262, 0.2817328303244252, 0.3418501383602373]","[0.05111954245230219, 0.10673723103404606, 5.2880049181127116e-06, -0.9929699000848908]","[[0.9772095935783525, 0.010923218485602583, -0.21197317462964543], [0.010902215166741837, 0.9947688513149177, 0.101521462776501], [0.21197425591121305, -0.10151920506849037, 0.971983178393213]]","[-0.4024958773315769, -0.3978354725744817, -0.011164203467277409]",[0.5244115637190278],"[0.07806709965051646, 0.13362366406992657, 0.0, -0.9879521786446855]",[0.4602595566017745],"[-2.36578450693976, -0.32889101731049397, 2.120747455106386]","[985.9897998950942, 1212.5290579877208, 1033.2055364202379, 1170.1912473809807]"
2386,47.720000000000006,"[0.44879225942094103, 0.046866881143114034, 2.3280941783939264]","[0.3306126471210603, 0.08303681124211723, 2.3262561910308235]","[-0.6557564644794754, 0.20060245021528214, 0.549992474678255]","[-0.7124756120391814, 0.30258408140627036, 0.3681707990436255]","[0.05495682160230109, 0.11040998976336033, -0.00010454398409120546, -0.9923636688402269]","[[0.9756155267056728, 0.011928072917857921, -0.21914521584652688], [0.012343055524289612, 0.9939557539035091, 0.10905122082568802], [0.21912223422619373, -0.10909739162654133, 0.9695750440833076]]","[-0.3643613505152681, -0.3606763048660555, -0.0062446523394121545]",[0.5212078452952553],"[0.07863783091963679, 0.13231235227421997, 0.0, -0.988083604023117]",[0.4602580394803473],"[-1.2966568445994406, -0.9053255881192563, 2.4990958730674535]","[997.1578777958937, 1197.9404283556428, 1029.644044740956, 1172.9996203739026]"
2387,47.74,"[0.43543775549016395, 0.051132098206443904, 2.33944048359276]","[0.3156704109067559, 0.0893516656520844, 2.333952502333641]","[-0.7081181509353661, 0.22162548594738124, 0.5866646659070772]","[-0.7629544033725189, 0.3213692424926552, 0.39211192125970595]","[0.05828626346451833, 0.11377691361673514, -0.0003231292397270846, -0.9917925128109006]","[[0.9741043864917601, 0.012622308005226334, -0.2257238501036207], [0.013904216647752739, 0.9932001816187497, 0.1155422301124747], [0.22564851411962142, -0.1156892887028566, 0.9673100182994608]]","[-0.3354424996079665, -0.34839514728221693, 0.0032291034278409043]",[0.5179495979532891],"[0.07779570222799258, 0.13284728245174166, 0.0, -0.9880776598007559]",[0.4602565223589203],"[-1.098172302056577, -0.46771482419875454, 2.4380361685947634]","[1010.8869570299931, 1186.669977075191, 1037.5268636748135, 1174.933980469181]"
2388,47.76,"[0.42090442056743194, 0.05579746747741916, 2.3513288400170445]","[0.29881743148650924, 0.09641087911415792, 2.342581947915272]","[-0.7731022166116541, 0.24411173712993697, 0.6184255874753128]","[-0.8159650024854954, 0.3405903658440741, 0.41684476422552263]","[0.061447741977071896, 0.1168032165208419, -0.0005311100865243684, -0.9912486493588987]","[[0.972706436382383, 0.013301663509873173, -0.2316273322652354], [0.015407512133585845, 0.9924407691734507, 0.12169591174898782], [0.23149679020300273, -0.12194405321471864, 0.9651553505500694]]","[-0.2999020275466049, -0.2943398644464261, 0.004388383266202748]",[0.5141172540584819],"[0.07634388957456976, 0.13054644512682598, 0.0, -0.9884970942134264]",[0.4602550052374932],"[-1.4894305865246293, -0.3157610857379476, 0.4080596866390529]","[1000.2443992766277, 1181.7338317992692, 1026.7008188073492, 1178.0606253619717]"
2389,47.78000000000001,"[0.40527101811900895, 0.06089194794485918, 2.363788753523617]","[0.2775396580145662, 0.10525633265178996, 2.353422794661368]","[-0.8308208338638035, 0.2695948152565123, 0.6294421384653487]","[-0.879091370897373, 0.3629481873829116, 0.44586802809398435]","[0.06429911515273834, 0.11962635807963778, -0.0007610592410270766, -0.9907334103500467]","[[0.971376021834693, 0.013875724312248334, -0.23713353028754453], [0.01689175158161303, 0.9917282005106383, 0.12722447778495177], [0.2369377885444371, -0.1275886487660995, 0.9631084278381795]]","[-0.2633383425179843, -0.2700687450347325, 0.011033661676334338]",[0.5127187019269354],"[0.07358871144631374, 0.12834941948503756, 0.0, -0.9889944194905592]",[0.4602534881160661],"[-0.9029009599516469, -0.4138476396806725, 1.5977845943387194]","[986.522985571295, 1181.6253119482726, 1019.0192746950542, 1176.126056552565]"
2390,47.800000000000004,"[0.388251139472245, 0.0665136966249148, 2.376850446442337]","[0.26409656402531, 0.11079389063827806, 2.36023079486083]","[-0.8930167167617488, 0.2929676883124882, 0.6712826723459392]","[-0.9163227870869387, 0.37573917420569525, 0.46266613940147067]","[0.06657618347324461, 0.12206212655519826, -0.0010458745923606863, -0.990285842511435]","[[0.9701981814916057, 0.01418143146163215, -0.24189205234640584], [0.018324290669060973, 0.9911317305582339, 0.13160358053028862], [0.2416135309914018, -0.13211422723770302, 0.9613355927872054]]","[-0.22845893675332385, -0.23238706415832538, 0.016046539819416193]",[0.5061735642229296],"[0.07143785100161472, 0.12576219175117345, 0.0, -0.9894815143450046]",[0.460251970994639],"[-2.0671242814375503, -0.7108467277052495, 3.0542514438065034]","[980.1326109900884, 1174.8065010892037, 1025.4587208909734, 1158.6130021784072]"
2391,47.82,"[0.37009237995946676, 0.07260338211253194, 2.3903437829021703]","[0.24645704160859688, 0.11797866217157159, 2.369098216276052]","[-0.9635266910571803, 0.3163565241182168, 0.6928637712362423]","[-0.961359749353898, 0.39059656876614823, 0.48248882486505673]","[0.06857248464243447, 0.12390528752900572, -0.0012986553432482101, -0.9899204186190002]","[[0.9692904140655073, 0.014421855970338206, -0.24549085224680323], [0.019564117734458483, 0.9905910833207247, 0.13544078487855488], [0.24513464415248043, -0.13608442593337988, 0.9598894157768346]]","[-0.18731399696607526, -0.1666471180426285, 0.013921260181086996]",[0.5012298867556619],"[0.0684879722654971, 0.12030564239290761, 0.0, -0.9903675758585971]",[0.4602504538732119],"[-1.5978160015237775, -0.6668571542660247, 1.432618191891983]","[976.8548139161444, 1163.7841938935842, 1036.043000903153, 1135.5343499636153]"
2392,47.84000000000001,"[0.35114320519213915, 0.07901707304652188, 2.40393188971371]","[0.22364109155178913, 0.1271774321995891, 2.380491541286645]","[-1.0207794674703596, 0.3419676036115674, 0.7137636051131753]","[-1.0155765271419663, 0.40777120637908637, 0.5057773018627189]","[0.07006838523325187, 0.1253974493032892, -0.0015716569461494835, -0.98962696908736]","[[0.9685441261569027, 0.014462085369974058, -0.2484136422993146], [0.020683501770226098, 0.9901740095220539, 0.1382889638700033], [0.2479731484418853, -0.13907729095891105, 0.9587299091496246]]","[-0.15319906377873924, -0.14743038204058928, 0.018046092632200895]",[0.49624076936182093],"[0.0646078235452802, 0.11653971104167889, 0.0, -0.9910760933598856]",[0.4602489367517848],"[-0.42826829157086355, 0.2280234115531794, 1.721876002064473]","[953.7461515147037, 1168.7036746069211, 1015.561373159988, 1140.1917394533912]"
2393,47.85999999999999,"[0.3307964125304787, 0.08595433954513675, 2.4181424139149508]","[0.19735481461637164, 0.13769482702315422, 2.3935527380129895]","[-1.0784408552116433, 0.374851660911473, 0.7324640358425281]","[-1.0748254720157766, 0.42592823357003023, 0.5307330261417128]","[0.07123945017072654, 0.12652762659218594, -0.0018887380130047954, -0.9893998486722879]","[[0.9679743121910402, 0.014290082891171563, -0.2506419345214711], [0.021764951308165734, 0.9898426742518887, 0.1404906473607478], [0.25010372389121904, -0.14144655751290752, 0.957831328332349]]","[-0.11104525232874987, -0.09937071834668791, 0.022813830483505347]",[0.4907221489297924],"[0.05891720972990083, 0.11201088217325078, 0.0, -0.9919554729384089]",[0.46024741963035776],"[-1.2310631087338972, -0.8686227527816461, 2.0721435604459195]","[940.13063533993, 1162.065996160516, 998.4582922628791, 1139.8222124995607]"
2394,47.88,"[0.3088196072437007, 0.09349261603736318, 2.432960315181575]","[0.18228749797607857, 0.1436496163570968, 2.4009797989926254]","[-1.1428534563961377, 0.3891820016410842, 0.7524362542854744]","[-1.1060486288879599, 0.4349442086950187, 0.5434378263115123]","[0.07203987650808372, 0.12702749653530274, -0.002142179834840788, -0.9892773391706515]","[[0.9677188237933931, 0.014063670392995841, -0.251639492289427], [0.022540510261141126, 0.9896113059308459, 0.1419906032091023], [0.2510222028063868, -0.14307906617529523, 0.9573485140476828]]","[-0.059464564233701826, -0.04289953850394554, 0.02652754896737607]",[0.4843560646215941],"[0.056215744790521514, 0.10522970189774498, 0.0, -0.9928523694107279]",[0.4602459025089306],"[-1.1356065908922908, -0.9919069409316501, 1.872699678523464]","[928.2543870307591, 1149.4759273697032, 980.4956021420719, 1136.9000334245954]"
2395,47.9,"[0.28562719875608683, 0.1015807611430978, 2.448077885690982]","[0.16113149845010905, 0.151918629582843, 2.411333702891853]","[-1.199188200534757, 0.42024515316764927, 0.764115254154965]","[-1.1467415863375496, 0.44599984027159656, 0.5594344380074098]","[0.07223558940078671, 0.12722878284055503, -0.0025127300176413726, -0.989236389938692]","[[0.9676131385597843, 0.013409524291380107, -0.25208170073462766], [0.023352260177548656, 0.9895515041738044, 0.14227676420435292], [0.2513556665993102, -0.14355553053135867, 0.9571898054319093]]","[-0.024295376258451386, -0.003984412316715341, 0.030037786753506168]",[0.478361700029051],"[0.04957532265518678, 0.09886153959108755, 0.0, -0.9938591415078162]",[0.4602443853875035],"[-0.9253129121430099, 0.016173196412972768, 2.022244304362488]","[913.4166129430412, 1144.3045314144072, 980.497643150454, 1119.3681230047034]"
2396,47.919999999999995,"[0.26123148576014044, 0.11006617380212572, 2.463316194248029]","[0.13812117229724333, 0.16081444799948078, 2.4225159567904972]","[-1.2601811790542146, 0.4433372273209571, 0.7793284456032257]","[-1.1879249668890952, 0.4564527110188105, 0.5750290931699331]","[0.07212218989848383, 0.12664723996480406, -0.0027870084821836703, -0.9893184677922459]","[[0.9679053501835675, 0.012753674659085017, -0.2509909170941952], [0.023782630504356785, 0.9895811764134669, 0.1419976949443247], [0.25018689647419223, -0.14340956267243296, 0.957517664464621]]","[0.02058782513784983, 0.07572671246142633, 0.027553431683921627]",[0.4712674454789187],"[0.04397200410181886, 0.0907173362190574, 0.0, -0.9948993453030036]",[0.46024286826607647],"[-1.1551960496902858, -1.4426537987073238, 1.2843846649725208]","[910.4494064756294, 1139.5781263229774, 979.5480711822726, 1100.565075637703]"
2397,47.940000000000005,"[0.23570644883701564, 0.11899736561072695, 2.478791181075972]","[0.11517109386799908, 0.16957533006281894, 2.4335787151049666]","[-1.3162064774673043, 0.45846278957697284, 0.7761193622525857]","[-1.2257317808115695, 0.46520421433406084, 0.5886628650602359]","[0.07148218433141831, 0.12553632716313148, -0.003040395596206052, -0.9895055128620245]","[[0.9684622492181387, 0.01193024534967378, -0.24887244382163548], [0.02396419816458302, 0.9897615827397747, 0.14070067074217438], [0.24800310734784176, -0.14222739112725705, 0.9582613318753199]]","[0.0728559384618177, 0.121987713343789, 0.02852833611625657]",[0.46650366197526316],"[0.039103765333565285, 0.0820178369010765, 0.0, -0.9958546993053542]",[0.46024135114464937],"[-0.6345692390451578, -1.0886216949820589, 0.3709330817585901]","[909.0262125491994, 1128.4566541855775, 964.5508651811173, 1090.5438298461966]"
2398,47.96,"[0.20895197251501574, 0.12849530113517102, 2.4942858949369198]","[0.08890194274138277, 0.17946472700728652, 2.4461294697037785]","[-1.3690526049937586, 0.48354742543659956, 0.7779029178261939]","[-1.2652776955103324, 0.4733064255176285, 0.6020738049239959]","[0.07026667708594082, 0.12378038214970649, -0.0033493890927656206, -0.9898121384962641]","[[0.9693326740108253, 0.010764740323042756, -0.24550935040260463], [0.02402580424530836, 0.9901010282036804, 0.13827244249918186], [0.24456794863533848, -0.13993079714666423, 0.9594802990080151]]","[0.11729446230007791, 0.18789220002200924, 0.029129564902799537]",[0.46040978773166946],"[0.03165761569630224, 0.07300347431926296, 0.0, -0.9968146253328163]",[0.46023983402322227],"[-0.2885202274170897, -0.3510451637953276, 1.834328335218153]","[893.3217774851453, 1116.3215766205758, 955.4156358572017, 1078.3181867633916]"
2399,47.98,"[0.1810289380795405, 0.13835652152156167, 2.509825396963207]","[0.060140396519972855, 0.19010300177374043, 2.459717963832424]","[-1.4186407762380475, 0.5049695737490146, 0.786612158143971]","[-1.3038371157507957, 0.4797374476330571, 0.6139630780585544]","[0.06865929309342031, 0.1213738088532865, -0.003655684581951701, -0.9902209352187896]","[[0.9705066335683457, 0.009427009020634893, -0.24087576646587458], [0.023906750643055388, 0.9905416394632776, 0.13508833011349985], [0.23987177958919728, -0.13686314756021073, 0.9611051645716947]]","[0.16271674470879965, 0.2533120099771888, 0.03241959923615346]",[0.453103701694711],"[0.024317054403398927, 0.06360177753124141, 0.0, -0.9976501927616753]",[0.4602383169017952],"[-0.9465558335884126, -0.9916812147738026, 2.5489155004606125]","[855.9293222025983, 1116.7185624367457, 946.3481882667952, 1067.3557130501388]"
2400,48.00000000000001,"[0.15234579652604008, 0.14848821989578206, 2.5255075391833532]","[0.02699243809593868, 0.2022302673130887, 2.47527099754988]","[-1.4752254747079951, 0.5215875625950936, 0.7913313697073068]","[-1.3451582608140424, 0.4855394076809094, 0.6258233571585693]","[0.06664447274074205, 0.11847754879615809, -0.00393042951696918, -0.9907086567596652]","[[0.9718927504804978, 0.008003926447780835, -0.23527734925364505], [0.02357956863676114, 0.9910836381242069, 0.1311191768291002], [0.23422958364243282, -0.13298184744864652, 0.9630406755390905]]","[0.22188258311867712, 0.32209200537273575, 0.03387085807497804]",[0.44582324343157786],"[0.01743108296889035, 0.05180291943608369, 0.0, -0.9984931940584084]",[0.4602367997803681],"[-0.974395894952873, -1.0566981136512896, 1.1850957580684458]","[841.2992442035344, 1106.603393879817, 943.4778387778143, 1051.0171602993198]"
2401,48.02,"[0.12244880467064727, 0.15905427793744178, 2.5410215106211735]","[0.007530852008644682, 0.20921228853978355, 2.484290825806586]","[-1.5213426453981924, 0.5396788136911017, 0.7788302786898996]","[-1.3664177852473844, 0.4873930814232258, 0.6310111505606173]","[0.06394985374647151, 0.11467673806398336, -0.004217301885689541, -0.9913299373618502]","[[0.9736560886158543, 0.006305646026275065, -0.22790435880124896], [0.02302859648298157, 0.9917784295334551, 0.12582355617021423], [0.2268255754460707, -0.1277580618649421, 0.9655124922978542]]","[0.2733779938758619, 0.40235328067384596, 0.033046195183106156]",[0.4409280848699548],"[0.009356361210268503, 0.04048575292255983, 0.0, -0.9991134633884764]",[0.460235282658941],"[-0.20209421220550716, -0.6908711392371756, 0.015945029374393016]","[837.6202378435878, 1089.9909089872551, 933.4738509412379, 1038.8927826874137]"
2402,48.04,"[0.09153170686314464, 0.17005349115510673, 2.556363760819347]","[-0.021819622288196124, 0.2195385778530257, 2.497729428763879]","[-1.5656311639483398, 0.5581004811920358, 0.7661011383491148]","[-1.394353087712107, 0.4880479117701808, 0.6363888617677299]","[0.06054742849566661, 0.11000206331853371, -0.004515308486764057, -0.9920682946560023]","[[0.9757446504140411, 0.004361695345689837, -0.2188058993655951], [0.022279672906929008, 0.9926135760878348, 0.11914098176687697], [0.21771233809464222, -0.1211277547671319, 0.9684534442406267]]","[0.33738751531875244, 0.48502326575140436, 0.03686079520265813]",[0.4358977659453364],"[0.0005242356973323321, 0.028332329292820937, 0.0, -0.9995529069188956]",[0.4602337655375139],"[-0.5018475787058545, -0.5123263389204755, 0.9566214697438511]","[825.6182770923667, 1065.0757142460252, 900.4776542139409, 1038.1763065124132]"
2403,48.06000000000001,"[0.05992039015782822, 0.18124270920378807, 2.571562354411267]","[-0.05499623732477963, 0.23107326626143318, 2.51280858917291]","[-1.6094736913193926, 0.5759728278888696, 0.7598828083078396]","[-1.4233134259772653, 0.4874275303043294, 0.6409140147148532]","[0.056709846205953325, 0.1045736952853659, -0.004787066074512239, -0.9928834934366884]","[[0.9780750644485069, 0.0023547185788947225, -0.20820193935476236], [0.021366714128390585, 0.9935143666263743, 0.11161133804847462], [0.20711604423130905, -0.11361374280442244, 0.9716888831383046]]","[0.40448400477660723, 0.5740863221725502, 0.04055415984309979]",[0.42993613113706763],"[-0.00868921063381962, 0.015425054796351177, 0.0, -0.999825959853721]",[0.46023224841608673],"[-0.3854642158616626, -0.25015706790545034, 1.3622597930364044]","[821.4230776298318, 1045.562019274308, 885.8733003733586, 1031.1196316096891]"
2404,48.07999999999999,"[0.027348134338416166, 0.19274856981700816, 2.5863779507960856]","[-0.07471351654702765, 0.23779572644048913, 2.5216630515927982]","[-1.6468039268086483, 0.5927712329333488, 0.7477581441565969]","[-1.4381323242426303, 0.485812474148698, 0.6421809525406863]","[0.05204696475677875, 0.09814087750269218, -0.005058150190125507, -0.9937927464574484]","[[0.9806756927314875, 0.00016236364628573544, -0.19558990711564886], [0.020269375524042108, 0.9945211833246975, 0.1024549695044277], [0.19453686165692904, -0.10444061469722501, 0.9753090894173925]]","[0.47107139185564373, 0.6652452341008063, 0.041534897826763804]",[0.4250193737420252],"[-0.01839820051548825, 0.0025240381861027492, 0.0, -0.999814564836429]",[0.4602307312946597],"[0.28622925926758924, -1.1868750482025867, 0.37727968988719596]","[807.0894862632895, 1036.2599816686818, 871.1908654626014, 1025.1293578153084]"
2405,48.1,"[-0.005944522070970158, 0.20443054890461562, 2.600872353844501]","[-0.10215457389567896, 0.24696241724272727, 2.5338332056273383]","[-1.6778131300876842, 0.5942723436573759, 0.7256849523892629]","[-1.4555398809076046, 0.48188595034872345, 0.6420293475237899]","[0.04676327271944535, 0.09091549800944883, -0.0053317574466312904, -0.9947394108085147]","[[0.9833992436753284, -0.0021044060663917476, -0.18137311870166514], [0.019110430977751933, 0.9955568918810741, 0.09206506193778577], [0.18037579699146214, -0.09400401947189005, 0.9790824915994013]]","[0.5339201800829461, 0.7518095977410376, 0.0427481763760162]",[0.4220050847199763],"[-0.025348541257777576, -0.010136899952282015, 0.0, -0.9996119030913929]",[0.4602292141732326],"[-0.06405770668360322, -2.7082005908420768, -1.3059487481154406]","[805.0239164335619, 1016.3044102156905, 873.8604400720282, 1003.0294089718758]"
2406,48.12000000000001,"[-0.039955597204517974, 0.21617412122430127, 2.614956067658038]","[-0.13202971891248944, 0.25674196104764535, 2.5469210608048467]","[-1.7130629925271137, 0.5894663959304917, 0.6920872798130365]","[-1.471312578916881, 0.47594797713267234, 0.6399685871346511]","[0.04096474959010826, 0.08262226177964863, -0.005587554454150301, -0.9957149644449863]","[[0.9862687422222977, -0.004358022640554026, -0.16499423043864508], [0.01789642369804074, 0.9965653970875067, 0.08065511558958714], [0.16407865936250365, -0.08250174113686252, 0.9829749623338934]]","[0.5867581551785159, 0.8588730266414766, 0.03821912385511922]",[0.42065505380012796],"[-0.03133771914963392, -0.024714765955949396, 0.0, -0.99918409724917]",[0.4602276970518055],"[-0.5096635611952389, -1.7987119784892467, -0.7850438220618443]","[816.2752670684783, 989.1572615848121, 891.1087770505022, 970.040463600723]"
2407,48.13999999999999,"[-0.07455349955467772, 0.22800991743376653, 2.6285107865102955]","[-0.16219833453485788, 0.26638374395602393, 2.55994853067329]","[-1.7421730862478735, 0.5966064739607975, 0.6737604209955441]","[-1.4837255838562218, 0.46810968927812663, 0.6357891077502069]","[0.034555693174001825, 0.07333728032224951, -0.0058599932585139255, -0.9966821422602543]","[[0.9891566924251716, -0.006612660154989783, -0.14659290757632673], [0.016749542383115445, 0.9975252139338284, 0.06802257266333211], [0.14578292306015503, -0.06974159653647663, 0.9868371796056797]]","[0.6398776731756475, 0.9438023105403197, 0.03817064773226176]",[0.41742878808419925],"[-0.04052022932076668, -0.039061268578974156, 0.0, -0.9983997066731175]",[0.46022617993037834],"[0.4321561105200189, -0.6173485997392539, -0.4698732497823954]","[817.8355327272801, 972.8660795020156, 875.8604490186541, 968.5576830861455]"
2408,48.160000000000004,"[-0.10968925111939166, 0.2399631318557287, 2.641534494581943]","[-0.19202715091214148, 0.2756722812544032, 2.572631574543257]","[-1.7603601153890642, 0.6011498161219038, 0.6427015981700959]","[-1.4925352303328998, 0.45854116229599173, 0.6295860517199119]","[0.027677718160497123, 0.06354576234799394, -0.006117851160336207, -0.9975663272513668]","[[0.9918291413331453, -0.008688321224250794, -0.12712088183608033], [0.015723528026497617, 0.998373156992777, 0.0544431922723009], [0.1264435691954257, -0.05599824633596139, 0.9903718853736415]]","[0.6862689130960399, 1.0014928382313735, 0.04131416940692559]",[0.4164949863427205],"[-0.04946440703234351, -0.051880857247169614, 0.0, -0.9974090072836503]",[0.46022466280895136],"[0.36375979398808234, -1.1192386203129823, -0.8241379927471435]","[819.6454371605417, 964.6891493189457, 848.1191214111269, 986.7062509056518]"
2409,48.18,"[-0.1452360493531567, 0.25192564819931235, 2.6540978266194672]","[-0.22205990736795184, 0.28476959244376404, 2.5851954899076555]","[-1.7823743887933552, 0.5985179549067564, 0.6202998592382718]","[-1.498002813289002, 0.4471178977791171, 0.6213041662884337]","[0.020543298019657687, 0.05319465132760062, -0.006317115589239622, -0.9983420150404333]","[[0.9942392292092843, -0.010427696662660281, -0.10647245956788888], [0.014798870963758995, 0.9990545168819654, 0.04034640155871089], [0.10595336201519139, -0.0416905486033739, 0.993474986920971]]","[0.7090800330675457, 1.054975243132311, 0.03707297393311623]",[0.414537618366099],"[-0.05739244927923752, -0.0665684803872405, 0.0, -0.9961155534650361]",[0.4602231456875242],"[0.06069501950830425, -1.7298028332443998, -1.2236257807420365]","[812.6889194174154, 969.9280327854121, 844.5132510193248, 982.4448653615306]"
2410,48.199999999999996,"[-0.18117913651674786, 0.26373451124255404, 2.6659959285069332]","[-0.25187050060856964, 0.2935312146152022, 2.597449583689385]","[-1.7968373448649382, 0.5903517461884916, 0.5834362292341887]","[-1.5000408036002468, 0.4339941474418479, 0.611052906594973]","[0.013211471684840818, 0.04231756935941385, -0.006489484450951549, -0.9989842490667321]","[[0.9963111827825741, -0.011847630763401767, -0.08472064177783273], [0.014083940240854503, 0.999543650167393, 0.025846865823574237], [0.08437769921754087, -0.02694534265701416, 0.9960463236312936]]","[0.7237470777989092, 1.1021775257017385, 0.03315192577826875]",[0.4150697343713721],"[-0.06422092360514936, -0.08019307570901314, 0.0, -0.994689685769748]",[0.4602216285660971],"[-0.10186294813571029, -1.8061384974642762, -1.4749562122554387]","[800.38706362638, 975.6907414533174, 850.6047430361205, 968.4885793561633]"
2411,48.220000000000006,"[-0.2173119851226634, 0.2753916343354848, 2.677282566176981]","[-0.28194364343603384, 0.30208680396253584, 2.609582756518407]","[-1.813705976118013, 0.5816768880837564, 0.5582624429870613]","[-1.4987111029533984, 0.4189694360942726, 0.5986810174441913]","[0.005706212981264683, 0.030949066543733358, -0.006641864601671368, -0.9994696713030933]","[[0.9979702256359856, -0.012923480530004515, -0.0619411065192252], [0.013629888391084017, 0.9998207933426673, 0.010995254606476925], [0.06178950694318576, -0.011817492644603302, 0.9979933326335843]]","[0.7409520651900351, 1.151950859179191, 0.032188929104334796]",[0.41423051761018426],"[-0.07145830114044265, -0.0953628908839148, 0.0, -0.9928584751202187]",[0.46022011144467],"[-0.322709207610393, -1.2894120025746374, -1.5481151517672913]","[800.8525901108236, 964.1682856604161, 850.6213527641787, 963.2976432978513]"
2412,48.24,"[-0.25369095569378514, 0.28684246955151044, 2.687834223485512]","[-0.31187753042654204, 0.3103028968457552, 2.6214174207897143]","[-1.821869718145286, 0.5754837392828664, 0.5196695091954976]","[-1.4939868249533392, 0.40221911423049345, 0.584325528770682]","[-0.002064387688064714, 0.018891160967353254, -0.006782740165437059, -0.9997827729853986]","[[0.9991669733280535, -0.013640530902308714, -0.03774611018313018], [0.013484536181851704, 0.999872201860389, -0.004384146167110519], [0.037802119004285664, 0.003871610822050504, 0.9992504610633038]]","[0.7667013126432735, 1.220542671792199, 0.030763145776190895]",[0.4158189880244032],"[-0.07920457459773138, -0.1089674803778236, 0.0, -0.9908687014395519]",[0.46021859432324297],"[0.4547986270236298, -0.32850649624512135, -2.070407710542721]","[821.2457883167654, 939.6950889717903, 848.1487568267329, 960.8817545771112]"
2413,48.26,"[-0.2901852770779462, 0.2982023894590343, 2.697703298745067]","[-0.34123700319042727, 0.3180470775323009, 2.6327710468308476]","[-1.822079557962837, 0.5733155081915908, 0.4902174633740074]","[-1.4859706884657435, 0.38400320098223817, 0.5682143839455165]","[-0.009911855118249348, 0.006440497441971032, -0.006881541520225534, -0.9998923284557929]","[[0.9997940777556378, -0.013889275703115597, -0.0127431902822546], [0.013633926592978508, 0.9996805480264676, -0.01991021688812128], [0.01301602565240937, 0.019732934685889957, 0.9996922992392566]]","[0.7799094822309504, 1.2544194647708347, 0.028787465212763295]",[0.41656962711763235],"[-0.08828974035945257, -0.12178080628688884, 0.0, -0.9886057746515861]",[0.46021707720181587],"[0.0659187961166744, -0.3273821657915054, -1.6308041803222046]","[826.8398041538512, 934.086702566951, 847.8638922759206, 960.0866021994319]"
