,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
2971,59.42,"[-0.4542969461111485, -0.1967106387597885, 2.0552127551339616]","[-0.4739455470943915, -0.18101651113344913, 1.9890965004389118]","[-1.7717119206078187, -0.566962122627795, 1.090417312943729]","[-1.5412715013662872, -0.5580148593860127, 1.106731959548215]","[0.02738864569197412, -0.06452984143318623, 0.004671707767823257, -0.997511383229007]","[[0.9915931722954273, 0.00578539342790053, 0.12899440627279088], [-0.012854933282191765, 0.9984210973405306, 0.05403804257498094], [-0.12848259927747344, -0.055243900820900214, 0.9901365461766822]]","[-0.1650615147846014, 0.7938172918133297, 0.030420905328687787]",[0.43720917231530004],"[0.04437900930049372, -0.13419197141084227, 0.0, -0.989935484642309]",[0.4418090942377135],"[-1.8996661816633447, -0.961456626929692, -0.920924272169966]","[887.4984644727525, 1001.2132685924298, 889.4499022255999, 993.4806404696824]"
2972,59.44,"[-0.4896724228740417, -0.20816833744829444, 2.076283226167709]","[-0.5074090851676225, -0.1930054454753033, 2.013109894175484]","[-1.7565208296837906, -0.5626514096724138, 1.0782187457155916]","[-1.535689083341682, -0.5455059430829924, 1.101431865946044]","[0.02901503079732063, -0.07248284726176761, 0.004246172741837883, -0.9969373783220432]","[[0.9894542151776718, 0.004260152551145414, 0.14476812511067774], [-0.012672520733456111, 0.9982779974476784, 0.05723678808944092], [-0.14427531377917704, -0.058467886850615776, 0.98780653111924]]","[-0.1628696396080129, 0.80205443198622, 0.027852471763994868]",[0.43562777391381385],"[0.047711798826628446, -0.14190149685634385, 0.0, -0.9887294867407779]",[0.4418140244579134],"[-1.2432705166210267, -0.42739682992630246, -1.4233060575950276]","[884.6864548671189, 994.0743454513554, 887.7281905785303, 986.6388835992163]"
2973,59.46000000000001,"[-0.5244117557992976, -0.2192511292291297, 2.0967721828910633]","[-0.5343328988044479, -0.20249318771370206, 2.0324109058405164]","[-1.7372429117148696, -0.5503883597928736, 1.0593379178148443]","[-1.5286773196498895, -0.5349443599481019, 1.0954089500320525]","[0.030692534125782725, -0.08054870795509798, 0.003897304461875293, -0.9962520759474044]","[[0.9869569471452708, 0.002820907386085582, 0.1607328713306845], [-0.012709883256883787, 0.9980490725496175, 0.06052715599997179], [-0.1602543987299058, -0.06178284735561857, 0.9851032618072834]]","[-0.16535286632797325, 0.8157495053893692, 0.023404343357128966]",[0.43443879833782034],"[0.049419631939076974, -0.14942559294145083, 0.0, -0.9875202351070875]",[0.4418151084584851],"[-2.1472713833981487, 0.4426149098350858, -1.4062931713201792]","[893.1599392577593, 984.9206284215413, 913.8792498550106, 958.1309072887801]"
2974,59.480000000000004,"[-0.5591065533165812, -0.23025813868416914, 2.117117651168872]","[-0.5684412912815463, -0.2143225419269425, 2.0568389430980125]","[-1.726141852841917, -0.5345144290764553, 1.044523852469848]","[-1.5165286316512945, -0.5209225612425228, 1.0855003054255685]","[0.03245766418751217, -0.08869581442115114, 0.003581996069567123, -0.9955222028488765]","[[0.9842381781379151, 0.0013741953169037141, 0.17682983156313306], [-0.012889631154182204, 0.9978650732005592, 0.06398923458527517], [-0.17636477866094505, -0.06526006681984964, 0.9821568396005813]]","[-0.16757050399832732, 0.8235246641561723, 0.01916034033783239]",[0.43294534231760823],"[0.05042670013755185, -0.15902432365061028, 0.0, -0.9859834334434399]",[0.44181619245905684],"[-2.5786949881377477, 0.3206568826111156, -1.3718578931978804]","[873.6254468381194, 1000.4896721684253, 906.1873699831567, 961.7931769348578]"
2975,59.5,"[-0.5935470022258885, -0.24097312476534782, 2.1369130172707966]","[-0.594910315391227, -0.22334681180365093, 2.075776587838409]","[-1.7058803514443628, -0.5221690690380822, 1.0223047222018729]","[-1.5043609309933599, -0.5095032488713334, 1.0758993486464818]","[0.03411472982910909, -0.09708844854720988, 0.0033090758024087548, -0.9946655925252829]","[[0.9810863389210148, -4.144469600288886e-05, 0.19336685485710833], [-0.013207140070858808, 0.997611043020997, 0.06722294984705951], [-0.19291530194917547, -0.06850804199018343, 0.9787806093037208]]","[-0.16785193393875641, 0.8398863510113794, 0.014093750062581071]",[0.4322785287564611],"[0.05214381274124887, -0.16727903480709097, 0.0, -0.9845112741300319]",[0.44181727645962854],"[-1.692882467917943, -0.35794746987822657, -2.2062348473429125]","[885.2437033671761, 976.3115846089306, 904.8754534477599, 958.006805446478]"
2976,59.52000000000001,"[-0.6276310235277306, -0.25156877636209757, 2.156432519799275]","[-0.6270161155591292, -0.23413251070661417, 2.0987273975655625]","[-1.6795172430343108, -0.513634964134189, 0.9949173022590573]","[-1.4865276259178188, -0.4950499353416246, 1.0621090961768629]","[0.03586936322843683, -0.10547777439758647, 0.0030402941342403426, -0.9937607470562063]","[[0.977712229327832, -0.0015241912645617183, 0.20985745059558775], [-0.013609491145014859, 0.9973901286747412, 0.07064976347905619], [-0.20942123693709835, -0.07193249731423101, 0.9751574936678503]]","[-0.17672204642857328, 0.8470708781120558, 0.012426688213140817]",[0.4321587137802286],"[0.05461244501764118, -0.17431370986875086, 0.0, -0.983168788658639]",[0.44181836046020023],"[-1.9772541415222946, -0.8694331928544428, -2.883958816840906]","[887.2202277865648, 969.6677137678657, 905.6443146873336, 951.2244149307317]"
2977,59.540000000000006,"[-0.6610831793395324, -0.26198749178198283, 2.175445176348928]","[-0.6644237872680043, -0.24648314904689803, 2.125441623873656]","[-1.6560143402339214, -0.5057138919290761, 0.9624602518400036]","[-1.4614712035230488, -0.47737229698219885, 1.0430571584650703]","[0.037854443089113246, -0.11382417538525366, 0.0027969282692512747, -0.9927663939440025]","[[0.9740543060962888, -0.0030641087546034026, 0.22621338460572132], [-0.014170894322541913, 0.997100274177381, 0.07452452181295638], [-0.22578987995775052, -0.07579795402839332, 0.9712040339886018]]","[-0.1940250225759667, 0.8396718398304585, 0.013732666396904143]",[0.43292306024826327],"[0.05711894257194919, -0.18202063992720038, 0.0, -0.9816204403336405]",[0.4418194444607719],"[-2.7188109156525875, -0.10353648767730328, -2.6928619191901007]","[865.1024920597167, 994.0550068059572, 899.9331218806029, 950.3031264179077]"
2978,59.56,"[-0.6941447774252804, -0.2722350340782428, 2.1939827593089936]","[-0.6953343217372167, -0.2565087114061789, 2.147493838114084]","[-1.6310212588813706, -0.48665430153954586, 0.9362351131889138]","[-1.4369246877719917, -0.4620134735691233, 1.0246341906416883]","[0.0398241592794338, -0.12226193429966839, 0.002601411159493809, -0.9916938824754536]","[[0.9700879722828355, -0.004578350425376554, 0.24270002263392793], [-0.014897564556070102, 0.996812006115601, 0.07835064314374823], [-0.24228562658446, -0.07962285738482205, 0.9669295796382495]]","[-0.19219001333828525, 0.8521395028762518, 0.008603415206904236]",[0.4327406988343915],"[0.057418775158485126, -0.19015111180785932, 0.0, -0.9800738151108114]",[0.4418205284613437],"[-1.913329484751297, 0.637952910508609, -1.9490748177086878]","[863.7803711918293, 992.8375569011753, 884.6239193035728, 961.215298745191]"
2979,59.58,"[-0.7262780986057893, -0.2818861650810573, 2.2117547056635236]","[-0.7145654436740141, -0.262657149199898, 2.1612027567061878]","[-1.5929943095794952, -0.4688530973841289, 0.9111222613259052]","[-1.419639590302206, -0.45206412099534854, 1.0117678005207644]","[0.041698093127394475, -0.13083706902859008, 0.002472939483630873, -0.9905024329492597]","[[0.9657093465871818, -0.006012407427593646, 0.2593951041073111], [-0.01581021772788431, 0.9964685619102441, 0.08195702107621139], [-0.2589826366637637, -0.08325122969190474, 0.9622441155056395]]","[-0.19048487816874787, 0.8623469096777842, 0.0033459055258079923]",[0.4319932891213253],"[0.058007310594791826, -0.1962334895755963, 0.0, -0.9788289949291613]",[0.4418216124619153],"[-1.8454829120307537, -0.10227045316599637, -1.6685034492129382]","[880.2944514796953, 976.5654046073754, 909.7961925263983, 936.0292350785003]"
2980,59.60000000000001,"[-0.7580344966424265, -0.2914291286185327, 2.2292882572670933]","[-0.7406058004808759, -0.27088427568731427, 2.179753536170649]","[-1.5613509562377335, -0.4573343344409639, 0.8857799632832777]","[-1.393827528503517, -0.4381209860642608, 0.9926668546287508]","[0.0436179974661708, -0.13940790000748426, 0.002344044666373244, -0.9892698515211821]","[[0.9611173117018058, -0.007523601420457127, 0.2760285501512044], [-0.01679917229670544, 0.9961813774648816, 0.08564638306509449], [-0.2756195800139306, -0.08695349644294585, 0.957323241386684]]","[-0.1966692567588704, 0.8690768685342429, -0.000915879377456508]",[0.4317203561857816],"[0.05984124972361598, -0.20354630542709956, 0.0, -0.9772332469789019]",[0.441822696462487],"[-2.8740098841167434, -1.1635129683188277, -2.4043864062245923]","[892.5372647622764, 966.6735257141463, 915.9460476178862, 928.7274780962603]"
2981,59.620000000000005,"[-0.7888407247295477, -0.3006566012846007, 2.2458978765154485]","[-0.76617652928875, -0.2788621008407663, 2.1979573301712105]","[-1.52826892769575, -0.4505381299458298, 0.8495603884789293]","[-1.3659395077575442, -0.4239317917018044, 0.9721374931331022]","[0.045558407628488486, -0.14819841517663587, 0.0022192658172830167, -0.9878828148302496]","[[0.9560203289409466, -0.009118618492158101, 0.2930075475096336], [-0.017888116741894507, 0.9957947324513926, 0.0893549525804762], [-0.2926031226426746, -0.09067051928838431, 0.951879042211195]]","[-0.1989763140591034, 0.8741425429110775, -0.0006754301617708825]",[0.43306385358666316],"[0.0624081048776026, -0.2101150266190933, 0.0, -0.9756693565645502]",[0.4418237804630587],"[-2.5898330182108387, -0.6051275327907812, -3.1712881879628227]","[901.5986640400159, 950.9766250585983, 913.897144446141, 930.8706299500518]"
2982,59.64,"[-0.8192656586557441, -0.3097536624324912, 2.262166604069591]","[-0.7974436434907437, -0.28849718649394207, 2.2202016065585854]","[-1.4873618288758594, -0.431555859562986, 0.8140044426030452]","[-1.3285431127721141, -0.4059355793032345, 0.9447356171422252]","[0.047554702835544096, -0.1568628973967362, 0.0021201762886477417, -0.9864713154048875]","[[0.9507766421512321, -0.010736150758543287, 0.3096831461730918], [-0.019102123127953646, 0.9954656797870762, 0.09315754652847716], [-0.30927984875962933, -0.09448785451099373, 0.9462627329226682]]","[-0.20503802448876737, 0.8609319066436483, 0.0008394990273642424]",[0.43374710854206133],"[0.06246948696702181, -0.21540965514804047, 0.0, -0.9745231625552973]",[0.4418248644636304],"[-2.03324932639818, 0.1603384767144833, -2.6761897279089517]","[878.7006185419579, 972.1944254037891, 902.5014580676939, 940.4454959179355]"
2983,59.66000000000001,"[-0.8483345589184571, -0.31840293240205053, 2.2775965175378294]","[-0.8211361864836486, -0.29569013395711063, 2.2370438262163463]","[-1.4421774645204546, -0.41390313280310415, 0.7825106444217907]","[-1.297149896542736, -0.3916994938114782, 0.9218398072437003]","[0.04955116283490549, -0.16510349546974618, 0.002041200420735683, -0.9850087412080404]","[[0.9454342072790535, -0.012340939863302593, 0.3254590601922573], [-0.020383340891231304, 0.9950419002351278, 0.09694263840997422], [-0.32505448477455107, -0.09829067570764533, 0.9405319048007861]]","[-0.20668281201239716, 0.8486463041711891, 0.00048239397361910484]",[0.4337656221517693],"[0.06279714557101845, -0.22018481785952798, 0.0, -0.9734278066540482]",[0.4418259484642021],"[-2.8754081527970587, -0.011642711789654925, -1.421781890591955]","[860.780296191576, 999.5664692799254, 887.9999244559617, 956.7302712003053]"
2984,59.68000000000001,"[-0.8769786561564011, -0.32685189609322324, 2.29274707653419]","[-0.8506841714332727, -0.3045504527274485, 2.258034894566638]","[-1.403845787500694, -0.3941287090809156, 0.7595546463085292]","[-1.2545355044540627, -0.3732641639679338, 0.8908696456603791]","[0.051482860528174926, -0.17332655991179144, 0.0019765757881231704, -0.9835147225878084]","[[0.9399056912524352, -0.01395871144367475, 0.3411419665287361], [-0.021734676995393706, 0.9946889141378198, 0.10058311641726893], [-0.3407349274262428, -0.10195348874431025, 0.9346125350998005]]","[-0.19295904253951243, 0.8362296534213234, -0.002596397122823629]",[0.4331204218353062],"[0.06271935993888747, -0.22676287856507227, 0.0, -0.9719269910010916]",[0.44182703246477384],"[-2.7261921095176547, 0.178260716628857, -1.5786469030003758]","[870.4541327583468, 995.0934455495986, 892.1202290695827, 954.7846143145264]"
2985,59.7,"[-0.9044042281986466, -0.33473928821323884, 2.3068229700611145]","[-0.8735813765814573, -0.31131677097272925, 2.274288932504755]","[-1.3514170677241062, -0.3741419833119455, 0.7234286240244251]","[-1.2182521662239072, -0.35833635539795916, 0.864595258987798]","[0.0533060299892282, -0.18142311696216462, 0.00198067456032091, -0.9819380590944767]","[[0.9341256142914595, -0.015452092760130163, 0.35650369048441904], [-0.023231691693967445, 0.994271243361569, 0.10396775894646725], [-0.3560813628943736, -0.10540511955615157, 0.9284503947684623]]","[-0.18199579247503697, 0.8176919814650773, -0.008983697925323709]",[0.4333785166165492],"[0.06230072376487096, -0.22979831931012742, 0.0, -0.9712402793367099]",[0.44182811646534553],"[-2.0981752304459613, -0.4435313116684032, -3.0185452749248185]","[879.5745002563278, 985.6072613435979, 890.110298158137, 956.3244057425813]"
2986,59.72,"[-0.9312168448295005, -0.3424989965524095, 2.320501592769552]","[-0.9002521079549904, -0.3191139346759954, 2.2932113063943356]","[-1.3011750977675438, -0.3617939387714791, 0.6819547046114014]","[-1.1729451787971368, -0.34034735431305185, 0.831866657056561]","[0.05516781860391298, -0.18933785448114784, 0.0019803024394408307, -0.9803509262550837]","[[0.9282786820814388, -0.017007930160198033, 0.371453579963007], [-0.024773495483282115, 0.9938893519414589, 0.10741775170542205], [-0.3710165840999672, -0.10891753656585208, 0.9221995488579136]]","[-0.17990520200539675, 0.7930855002755357, -0.012082842322742024]",[0.43462007985086853],"[0.06330413297617242, -0.23267684245049147, 0.0, -0.9704890912244412]",[0.4418292004659172],"[-3.1209895310916647, -1.742734591269568, -2.736753069356322]","[876.8936210428296, 989.4340913564404, 901.1147174137892, 942.0514801243659]"
2987,59.74000000000001,"[-0.9569665030979582, -0.3500577411306275, 2.333503793110693]","[-0.9293536896092603, -0.32750815560761115, 2.3138443324446283]","[-1.2536576772380348, -0.3550653848895466, 0.6459699358296729]","[-1.1192370913478695, -0.31987423391675834, 0.7931741790903986]","[0.05690190708502661, -0.19688727211126467, 0.001953768860915306, -0.9787705885176026]","[[0.92246127684483, -0.018581939532148185, 0.3856372887403146], [-0.026231105523449948, 0.9935148186238344, 0.11061848172804778], [-0.3851925960435569, -0.11215717061349398, 0.9159932572105278]]","[-0.17158365523516617, 0.7556327267497187, -0.011454631539158761]",[0.4354899444412243],"[0.06545638665602059, -0.23613411837298115, 0.0, -0.9695130924181545]",[0.44183028446648887],"[-3.0452015337557494, -0.8441537928193894, -2.3047963594865912]","[863.641607009343, 1005.3326462616855, 913.2059738317718, 927.2554060747711]"
2988,59.760000000000005,"[-0.9813401971293519, -0.35699488631680465, 2.3455830650681544]","[-0.9433449529975025, -0.33148997642812283, 2.323757503156081]","[-1.1987542605288095, -0.33210301967756223, 0.606904753753497]","[-1.0912093521165194, -0.30959391157898825, 0.7730320921599694]","[0.058293264398543536, -0.2039613695303282, 0.0019979441797357686, -0.9772251313088824]","[[0.9167628298942686, -0.019874265555460718, 0.3988652856190747], [-0.027684030609021134, 0.9931671010671658, 0.1131162790502921], [-0.3983994188657832, -0.11474629277486832, 0.9099746041076823]]","[-0.14806823232185876, 0.7281491719407058, -0.01686498104615296]",[0.4359267989646829],"[0.06399093145725598, -0.2378174470298699, 0.0, -0.9691982438110956]",[0.44183136846706056],"[-3.4436044529746557, -0.2698759622231517, -3.1953024579241003]","[877.688227266596, 996.7475083945246, 907.190110889629, 940.4983461679191]"
2989,59.78,"[-1.005181147830148, -0.36378835688409356, 2.3572902376696945]","[-0.9623920240729775, -0.33686039750108726, 2.3372466558116716]","[-1.1505479563942855, -0.31669226809686013, 0.5609722360485486]","[-1.0507732858266103, -0.2951451028234346, 0.7440199205200665]","[0.059622362305171, -0.21097124442122667, 0.0020433309747505827, -0.975669250518604]","[[0.9109722713202701, -0.021169977540317627, 0.4119199682902428], [-0.029144438343103023, 0.9928803510918539, 0.11548124293185458], [-0.411432655411499, -0.11720557924588484, 0.9038709695495167]]","[-0.13231434344255352, 0.7037133828522045, -0.021098226666443183]",[0.4378680241018197],"[0.06384639984748246, -0.2399553444134375, 0.0, -0.968681899655172]",[0.44183245246763225],"[-3.550312040296352, -0.3989758253456759, -2.1799212008287334]","[898.3060510959605, 978.1586353160441, 916.3295934879575, 936.182177708041]"
2990,59.80000000000001,"[-1.0276984308753618, -0.37017398875817525, 2.3680741471012645]","[-0.985927011829881, -0.3434383330369175, 2.3539070275699716]","[-1.0902545774986738, -0.29307383591684816, 0.5326027912870324]","[-0.9981168825199666, -0.2767556988064953, 0.706292335893084]","[0.06074349870736458, -0.21760292294269773, 0.0021249721789795015, -0.9741413364905274]","[[0.9052855685147955, -0.022295879260104467, 0.4242101608489037], [-0.030575972213849587, 0.9926080873907835, 0.11742070571316979], [-0.4236938478696755, -0.1192703063424412, 0.8979150542578951]]","[-0.11569763228769875, 0.6683695398288172, -0.023888356565637023]",[0.4366083445500619],"[0.062214660904595424, -0.24074488209184378, 0.0, -0.9685922468187051]",[0.441833536468204],"[-2.2514217585836853, -0.286950070681089, -1.1654022672014897]","[916.9933783582762, 956.0029573881523, 936.9792557014979, 914.9391382538961]"
2991,59.82000000000001,"[-1.0487191736852914, -0.37616262002205925, 2.3780028279312546]","[-1.0009907063032077, -0.3475918682385165, 2.3645636039480378]","[-1.0245152907193944, -0.27606571805344987, 0.4948498294288047]","[-0.9615096274539757, -0.26440531617318447, 0.6801172044862088]","[0.061807962992161916, -0.22344610536663087, 0.002177036293910687, -0.9727422806198431]","[[0.9001148673041935, -0.023386106723425164, 0.43498006461728983], [-0.03185688772154857, 0.9923307427327437, 0.1192735372006926], [-0.4344418319025433, -0.12121933832515717, 0.8924838976997627]]","[-0.10976799203549623, 0.6072945227727854, -0.019715580538013176]",[0.4361487731367388],"[0.061641666584551655, -0.2392543502732162, 0.0, -0.9689974004430923]",[0.4418346204687757],"[-3.502783565965374, -0.4721438362953654, -2.5997340172662327]","[894.8020239338017, 986.6598698289685, 925.5060483923456, 930.4697917886953]"
2992,59.84,"[-1.0691971359938865, -0.3819619779299038, 2.3875828890414152]","[-1.02130504502085, -0.35314216331722964, 2.3789283853510006]","[-0.9730767811369798, -0.25422962044619835, 0.44906077419194074]","[-0.909273754835141, -0.2471751645574669, 0.6428155985041999]","[0.06277433580667037, -0.22910169820404142, 0.00223939973142649, -0.9713731883799733]","[[0.8950138853083109, -0.02441282815953188, 0.44536764775694415], [-0.033113999588223905, 0.992107827076325, 0.12092851287906607], [-0.44480534043396036, -0.12298071400477602, 0.887142680658688]]","[-0.0989380416699496, 0.5461931499973994, -0.017601504873266473]",[0.43767455508992764],"[0.059688177635775816, -0.23951507604943856, 0.0, -0.9690557451792513]",[0.44183570446934733],"[-3.764396524710717, -0.796147020918669, -2.658696578494702]","[887.8104781888454, 998.7000508006631, 927.7473042517939, 927.3369276642748]"
2993,59.86,"[-1.0879228008029973, -0.38711885255485046, 2.3960544736253957]","[-1.038061725088441, -0.35767199580235975, 2.3907714916065625]","[-0.9061104483643302, -0.2402851644737182, 0.4087945037710432]","[-0.8633126714056253, -0.2323857054048065, 0.6100404959532139]","[0.06316800366420389, -0.2325390988123502, 0.002293594976955626, -0.9705277642596774]","[[0.8918346448314305, -0.02492606608149447, 0.4516610669784379], [-0.03383005650190235, 0.9920031164105086, 0.12154590171997022], [-0.4510815397148038, -0.1236793037558974, 0.8838647726134253]]","[-0.07882411947951794, 0.5055311499211472, -0.018898075564604867]",[0.4374150182202315],"[0.05932155870164341, -0.23645555643853722, 0.0, -0.969826037487946]",[0.44183678846991903],"[-2.5873810907867263, -0.7433083314896147, -1.8166211313141503]","[892.8337583850918, 989.1948640022714, 931.883908309417, 921.0334239349191]"
2994,59.88000000000001,"[-1.1059759530754225, -0.39215225273580623, 2.4041410361346367]","[-1.0569364105204226, -0.362726819508919, 2.4041056808738497]","[-0.840013964764276, -0.21659459321685146, 0.3708764801879562]","[-0.8083758613567906, -0.21508882119023703, 0.5709116486333056]","[0.06366593549543897, -0.23623672874237908, 0.002305427368983677, -0.9696045393200828]","[[0.8883732070103654, -0.025609758983452986, 0.4584059634658019], [-0.0345511703516103, 0.9918820883391474, 0.12237230687287072], [-0.45781885470514944, -0.12455081335287814, 0.8802771343160539]]","[-0.06702688978567611, 0.45657082177290176, -0.01923734529632541]",[0.4367271258183982],"[0.05684710964934877, -0.23345043976111374, 0.0, -0.9707049019099672]",[0.4418378724704908],"[-3.2579190092719, 0.38109888118922974, -1.9488985828454517]","[892.1556555163115, 990.9668442550545, 927.7373627951821, 926.2968835972828]"
2995,59.900000000000006,"[-1.1217189743737486, -0.3964361232060572, 2.4109835307456686]","[-1.0738326357514598, -0.36720374832405717, 2.416036252793831]","[-0.7779008656433644, -0.19081803537753986, 0.32852752431525867]","[-0.7558875187261047, -0.19893723919093606, 0.5335728338189344]","[0.06428726193762171, -0.24143430452821052, 0.002403391429872844, -0.9682805848310618]","[[0.8834038433148337, -0.026387986233274718, 0.4678613140824945], [-0.03569661527045567, 0.9917191860260023, 0.12333569289553521], [-0.46724328426493095, -0.12565673744905687, 0.8751496918006912]]","[-0.04009649249163015, 0.3598382155670281, -0.0199086481004629]",[0.4367684456391026],"[0.0535162144120138, -0.2298496283985218, 0.0, -0.971752154265514]",[0.4418389564710625],"[-4.114249033424878, -0.6123092510511761, -1.8955356869429352]","[885.8480616548841, 999.929568309137, 933.7820870880164, 927.5699478655781]"
2996,59.92,"[-1.1365977360580097, -0.40045726295770906, 2.4172207860302413]","[-1.0862648726103583, -0.37045933947215515, 2.424810018500144]","[-0.7184607874881656, -0.1778662738378225, 0.28967794289429677]","[-0.7142470467967277, -0.1864413179231136, 0.5039900161487423]","[0.06434029781100437, -0.24461016208357605, 0.0024422053753350727, -0.9674789208367606]","[[0.8803150404242228, -0.02675101691012884, 0.4736246157189759], [-0.03620214579409249, 0.9917039553685121, 0.12330098727960839], [-0.4729960868343171, -0.12569054029041676, 0.872047621313596]]","[-0.015784626739337972, 0.30363081794343283, -0.021880912520380713]",[0.4369216818032765],"[0.05269178023745351, -0.2260726694308327, 0.0, -0.9726799544686962]",[0.4418400404716342],"[-3.6119573141551324, -1.404968619759096, -1.6673371320000072]","[893.0156317699457, 991.8415252203245, 941.286619722379, 915.1568322629187]"
2997,59.94,"[-1.150901295725962, -0.4043044511693871, 2.4230487801338234]","[-1.1016025752774306, -0.37443990561408824, 2.4356298326162062]","[-0.6491198055997818, -0.1619275029290343, 0.24886009715375473]","[-0.6597599595235814, -0.1703921859768074, 0.4653177063491676]","[0.06422685709173019, -0.24721948947244057, 0.0024787274727757053, -0.9668252885271258]","[[0.8777526076425431, -0.026963268833180905, 0.4783545102277688], [-0.036549254449366846, 0.9917373812488084, 0.1229667197970832], [-0.4777177067271156, -0.1254178787585269, 0.8695147174785486]]","[0.012479695029539675, 0.2435691097314829, -0.023608026247113716]",[0.43639980650278737],"[0.051165495106010865, -0.2199764672786613, 0.0, -0.9741595885074484]",[0.44184112447220586],"[-3.3018838492480427, -0.9730046936679027, -1.6880739930290254]","[897.2372782636671, 986.3377435371145, 935.3716194608281, 917.1083165604175]"
2998,59.96000000000001,"[-1.163440433075286, -0.4077350696724148, 2.4279365206373287]","[-1.1155080608474741, -0.3780170880171075, 2.4454354031700154]","[-0.5845914892789201, -0.1450075037786206, 0.20898963561268122]","[-0.607441058977842, -0.15524753270786643, 0.42821700896104575]","[0.06375325088587204, -0.2488326717343746, 0.0024929775798438855, -0.9664426411370806]","[[0.8761519421468522, -0.026909143826247144, 0.4812828797945316], [-0.036546423172486554, 0.9918583851947523, 0.12198705179090129], [-0.480647138094129, -0.12446838887796709, 0.8680354180242456]]","[0.041419721577078156, 0.16419863288679232, -0.02241329877307248]",[0.43617824715981407],"[0.04913485878766819, -0.21372951426695203, 0.0, -0.9756542719476098]",[0.4418422084727775],"[-3.841962587743854, -0.6533021798322944, -1.5425166629377287]","[898.808227023949, 983.2211463752515, 929.0354153740288, 926.4733579122003]"
2999,59.980000000000004,"[-1.1745434091040998, -0.41060220804567776, 2.431896635658925]","[-1.1250434185479532, -0.3804432465370929, 2.4521560395867783]","[-0.5195974639931282, -0.12557418791048802, 0.16867601712002891]","[-0.5687709183944342, -0.14429204717675215, 0.4008243480606068]","[0.06305435080929425, -0.24980514213616323, 0.0025481430881530674, -0.9662372207998007]","[[0.8751811159440379, -0.02657838074104402, 0.4830633955746764], [-0.03642682352383299, 0.9920346317074122, 0.12057784287797756], [-0.4824207095419057, -0.123123999863255, 0.8672423996984702]]","[0.06511158430702724, 0.10036505224892428, -0.02528260405223309]",[0.4359618082425578],"[0.046285560773072346, -0.2063401897989275, 0.0, -0.9773652450329874]",[0.44184329247334925],"[-3.5588806080172315, -0.9217495907975826, -1.8400515217096292]","[894.069212353254, 978.8717080928315, 918.3109274976259, 937.7060138619643]"
3000,60.0,"[-1.1849580138810027, -0.4133512002316418, 2.435398887248517]","[-1.1364915938266202, -0.3833324394251453, 2.460221939552177]","[-0.45214794741726794, -0.11126312288167384, 0.12511751446118502]","[-0.5195849509898537, -0.13057404738160155, 0.3660093041351953]","[0.06230060718148044, -0.2504288099673878, 0.0025771618036799595, -0.9661249830420733]","[[0.8745576178885831, -0.026224013025653723, 0.48421217705632663], [-0.03618345464116164, 0.9922240643015849, 0.11908955498625937], [-0.4835699420756299, -0.12167113724061529, 0.8668081701041456]]","[0.0830716221997236, 0.03293618398502858, -0.026518325642271478]",[0.4360609573241785],"[0.04436494292522498, -0.19778967452682603, 0.0, -0.9792374347641241]",[0.441844376473921],"[-3.7287606976739553, -0.5496574192368069, -1.8917284082465748]","[887.1254490575366, 982.7478053539203, 906.1175088874572, 950.6478064703882]"
3001,60.02000000000001,"[-1.1934055674530908, -0.4155077072248031, 2.4377717001725796]","[-1.1455448602085567, -0.385597086386935, 2.4665980079116783]","[-0.38871158656125737, -0.08841337339235578, 0.08465133823487536]","[-0.4781682494809948, -0.11920890228044806, 0.336716444490576]","[0.061183672361620596, -0.24999998428671444, 0.00260483525750021, -0.9663068476152068]","[[0.8749855882016164, -0.025557693965553317, 0.4834721402137943], [-0.035625974550481214, 0.9924986889610231, 0.11694198558366944], [-0.4828346466659908, -0.11954682067744757, 0.8675122750077456]]","[0.10099477465732754, -0.040007653149579575, -0.026509534513668862]",[0.43611100159032873],"[0.040351019008761244, -0.18881741224695492, 0.0, -0.9811543264666086]",[0.4418454604744927],"[-4.015557232463662, -0.6044513686535646, -1.2364728954459459]","[912.8133159684003, 960.5286648693758, 940.7254257270993, 913.9999998614643]"
3002,60.040000000000006,"[-1.201257827821989, -0.4174863754614069, 2.439756909399849]","[-1.154902654113159, -0.3879214153278358, 2.4731865187630735]","[-0.3241460543619838, -0.07454214845739617, 0.04880693314045712]","[-0.4329648569581959, -0.10696894170034073, 0.304765597560746]","[0.05993519753821567, -0.24916755448732725, 0.0026067127677598476, -0.966600410299605]","[[0.8758173159346607, -0.02482851393492437, 0.4820033884909215], [-0.034907112458323925, 0.9928018005451613, 0.11456775657246705], [-0.4813784531122772, -0.11716578955484151, 0.8686464500296781]]","[0.12607746074548395, -0.11940720028752269, -0.025278369602150838]",[0.4357873010685461],"[0.03814210287621372, -0.17938290744585253, 0.0, -0.9830368309075658]",[0.44184654447506433],"[-3.2534926255515053, -0.2557867713655071, -1.2180924145476695]","[908.5548880559694, 966.4495326524412, 949.3214391220138, 903.7006644200393]"
