,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
241,4.82,"[-1.039777618502361, 0.4204304956471136, 1.9991674315490138]","[-1.0401270341335096, 0.4043453312068386, 1.998935534163089]","[0.6479883402523575, -0.025074326062567546, -0.17191260508927433]","[-0.0004823134727329058, -1.6817665311268946e-05, -0.0002610465208900983]","[0.007739793647121047, -0.12695610917552455, 0.001334846615923351, -0.9917453866055999]","[[0.967499180786715, 0.0006824277718162986, 0.2518369340271623], [-0.0046128841208560225, 0.9996150792892904, 0.015012875420215769], [-0.2517956082777311, -0.015690743151030747, 0.9673829356062911]]","[0.0831836347745319, -1.6179656409274017, -0.05101173966027079]",[0.44672544244552564],"[0.010611263923494794, 0.014638067267447864, 0.0, -0.9998277816291585]",[0.44879744129690097],"[-5.7542670066763915, -1.6239741044425775, 2.3744270907308653]","[870.7729116889304, 1055.2808417725532, 855.1441446170878, 1019.3856865636083]"
242,4.839999999999996,"[-1.026779241420911, 0.4200697312393547, 1.9972575212168615]","[-1.0401308937227722, 0.4043452108668061, 1.9989334378266213]","[0.6528957811734027, -0.03334255492514076, -0.1633597346192201]","[-9.001778814441319e-05, -8.47422106402174e-06, -4.6112378177909244e-05]","[0.006745956213742601, -0.11128207432263554, 0.0018670879574139996, -0.9937573443256686]","[[0.975211981243454, 0.0022094567388544484, 0.22119994788704378], [-0.005212272741874245, 0.9998883655240757, 0.012992140222124495], [-0.2211495667126121, -0.013823233905499863, 0.97512793742786]]","[0.06536464639561199, -1.6289156122316837, -0.052162196318873484]",[0.44870304262290894],"[0.012226976500094428, 0.018407144515518274, 0.0, -0.9997553495960292]",[0.44883841082479997],"[-5.776595445119763, -1.1144430568515045, 1.3832156419872348]","[854.1488942869977, 1073.1699519883948, 849.2961010636457, 1019.2541451346733]"
243,4.859999999999999,"[-1.012868352647523, 0.4194611591820235, 1.9954290418128842]","[-1.0401303127102846, 0.4043447342206707, 1.9989339954954166]","[0.6463107493652182, -0.034975864970227616, -0.16106533733980216]","[0.0001798087393235661, -6.0149834745891045e-05, 0.00012980378062793095]","[0.006162756768253483, -0.08674663823545248, 0.0026788535420072344, -0.9962071230617663]","[[0.9849344561085338, 0.004268189096556157, 0.17286825606923417], [-0.006406582824191241, 0.9999084554568693, 0.011814001302273938], [-0.17280221957804554, -0.012743527458650985, 0.9848728494791635]]","[0.011779969386358878, -1.5830027188776843, -0.04438958831497792]",[0.4549893310364594],"[0.012123012368671717, 0.017753587375759244, 0.0, -0.9997687723404531]",[0.4488793803526989],"[-5.901224828543315, 0.40896110887408915, 0.12766367066630835]","[797.0388357374453, 1133.1878530125598, 804.1465494606689, 1061.1434646246191]"
244,4.880000000000003,"[-0.9977582858740593, 0.4189204349756259, 1.9936053267685987]","[-1.040120014096498, 0.40434129003568897, 1.9989414192206496]","[0.6333746543528325, -0.025438145103704252, -0.15999277042756188]","[0.0008832446301337868, -0.00029536430510217963, 0.0006364384248671351]","[0.00608488744295949, -0.07518571745561763, 0.0030669508479336687, -0.9971097532468693]","[[0.9886025875784066, 0.0052011799503356585, 0.14997414846112497], [-0.00703116646247801, 0.9998343200866515, 0.011673419433762607], [-0.14989950025831392, -0.012595783033374636, 0.9885473482430269]]","[0.0006390002049728692, -1.535985207013095, -0.04273981566501806]",[0.459307454393135],"[0.009349366624557175, 0.014634854966443083, 0.0, -0.999846026695534]",[0.4489203498805979],"[-6.10909136420546, 0.3141365367986404, 0.1873224010373633]","[809.0380702026195, 1138.8606634413875, 798.360428801473, 1079.6474668069484]"
245,4.899999999999999,"[-0.9865491531722274, 0.41859104859034196, 1.9924382268843481]","[-1.0400887289178744, 0.4043308292063935, 1.998963948299637]","[0.6149417561349877, -0.027154573370801315, -0.1525120455673868]","[0.0025033987911086226, -0.0008369520616591035, 0.0018014534001603918]","[0.006401239626641717, -0.0561767570284961, 0.0037477270136187287, -0.998388889455253]","[[0.9936514769684437, 0.006764176255842443, 0.11222048032309442], [-0.008202579788590575, 0.9998811812914057, 0.012360782744253182], [-0.11212451992841677, -0.013202923343665946, 0.9935976161464656]]","[-0.05143896046646822, -1.43304188179832, -0.03995034460845003]",[0.46441107540118337],"[0.008431324193399169, 0.008918766467359413, 0.0, -0.9999233600759065]",[0.44896131940849693],"[-5.476398187072093, -0.5178121090068512, 0.8089709867674664]","[798.7876535255615, 1174.561639473066, 815.728490425925, 1081.2450858282434]"
246,4.920000000000002,"[-0.9745999238726589, 0.41824466638090574, 1.9913511564797903]","[-1.0400041474821986, 0.40430255563305284, 1.9990247635707987]","[0.5952064464352547, -0.027406705349625905, -0.13882495929636732]","[0.0057878729213035685, -0.00193444465911044, 0.004157978814069231]","[0.006963538894295882, -0.04317374127463995, 0.004198733339716425, -0.9990339677657314]","[[0.9962357583263652, 0.0077880704027778755, 0.08632254418362513], [-0.008990638509090767, 0.9998667204497995, 0.013551073728738575], [-0.08620559201195356, -0.014276173836299063, 0.9961740353018166]]","[-0.07755533305836525, -1.3359621545506495, -0.03405065863390125]",[0.46785451063690575],"[0.006845891131156471, 0.0019273621258178893, 0.0, -0.9999743298886742]",[0.4490022889363959],"[-5.67729446516757, -0.9748707260772052, 0.47965841386363195]","[780.7455227050519, 1205.9236330686647, 816.9579424002898, 1093.633908769879]"
247,4.939999999999998,"[-0.9627288691881982, 0.4178641724931858, 1.9904558211221979]","[-1.039842512392709, 0.4042485426975867, 1.999140771220602]","[0.564762265997193, -0.03382543407157534, -0.130582043131643]","[0.010655431792095167, -0.0035601447422059507, 0.007641215849273981]","[0.007755468721341283, -0.03091248715132662, 0.0046331834774578865, -0.9994812069119416]","[[0.9980457820142226, 0.008782077973386194, 0.06186476495239496], [-0.009741041282190107, 0.999836651147809, 0.015216444026114686], [-0.06172103491423632, -0.015789336924981308, 0.9979684202023187]]","[-0.089799159888323, -1.2110447845738532, -0.03389577706894438]",[0.47215537712821787],"[0.006091847479382252, -0.008147984098946407, 0.0, -0.9999481963324285]",[0.4490432584642948],"[-5.682017016194443, -0.22860770883657805, -0.19090089894064377]","[778.0951809047832, 1232.7241732185814, 805.5665063143914, 1124.4888314797338]"
248,4.960000000000001,"[-0.9517927404748249, 0.4174926004905679, 1.9898912692917878]","[-1.0395504889632186, 0.40415099238830915, 1.9993499601828282]","[0.5355044719494721, -0.023558721600431473, -0.11756002606834182]","[0.017791555797207904, -0.00594233020881927, 0.01273387949033931]","[0.008402112473372811, -0.020438229168325626, 0.005065521031413428, -0.9997405566613871]","[[0.9991083954127785, 0.009784965030992767, 0.04095097536671406], [-0.01047186223190813, 0.9998026468478222, 0.016592804643128633], [-0.04078073105694538, -0.017006925761916637, 0.9990185234313875]]","[-0.08003819006192725, -1.0696939477341412, -0.03216882574313797]",[0.4755645196972996],"[0.0018103705618842435, -0.01900267326622715, 0.0, -0.999814791325117]",[0.4490842279921939],"[-5.2035277355967535, 1.1694587405740364, 2.0906905030092773]","[770.7022396224495, 1254.0267862731762, 791.3328365856729, 1152.40596948788]"
249,4.979999999999997,"[-0.9411390112137086, 0.4171763395448179, 1.9896850580897643]","[-1.039087159082684, 0.4039962706704294, 1.9996812337059664]","[0.4999403087915057, -0.01328915365310509, -0.08121511409835216]","[0.027337239345055258, -0.00912729592289397, 0.01952749479824121]","[0.008789695422731413, -0.011260864712329012, 0.005448391732771739, -0.999880958896405]","[[0.9996826986626757, 0.010697527158378193, 0.02261482782088203], [-0.011093445442450016, 0.9997817953195657, 0.01745459097097103], [-0.022423269005382867, -0.017700005379781083, 0.9995875511163744]]","[-0.04540733261956233, -0.8935828825088556, -0.030090467766398517]",[0.47570418662057223],"[-0.002741515471204799, -0.03202692798558106, 0.0, -0.9994781374056175]",[0.44912519752009283],"[-6.685699352811341, 0.4177717833669599, 1.817647789494476]","[775.2996749399167, 1262.9823002372957, 783.8795674357024, 1176.0419676993142]"
250,5.0,"[-0.9292693250552824, 0.41696376215594877, 1.9900464852810142]","[-1.0382829423008073, 0.40372783098399595, 2.0002548711743975]","[0.446863015603456, -0.010639689478444172, -0.07004512427988285]","[0.041185204486182125, -0.013744839130789499, 0.02934884968297366]","[0.008871041869659984, -0.00521529525835145, 0.005720643971377864, -0.9999260961042066]","[[0.9998709679819732, 0.011347912181804913, 0.010531315799811312], [-0.011532972592202814, 0.9997679758235302, 0.017681102835454852], [-0.010328323511045267, -0.017800442224969428, 0.9997790287491611]]","[-0.013632405841783598, -0.7332503750107684, -0.026337162455752686]",[0.4793777401719799],"[-0.006084075978080306, -0.048630072280070935, 0.0, -0.9987591215404217]",[0.44916616704799184],"[-6.6353892523759335, -0.5767497680061162, -0.31136939830624044]","[789.4722913141551, 1260.1018817196707, 777.2161784588818, 1196.938475782372]"
251,5.020000000000003,"[-0.9212556399099893, 0.41689265025754696, 1.990589945457854]","[-1.0374609177515923, 0.4034535162718383, 2.000840397399966]","[0.4061066406135363, -0.011922047242555285, -0.05375714739157855]","[0.05411372095306159, -0.018054217941824317, 0.038499512260755875]","[0.008791190376907483, 0.001727985061944205, 0.00606126659131799, -0.9999414010555]","[[0.999920365688014, 0.01215220490628282, -0.0033491961106279955], [-0.012091440723690804, 0.9997717674962766, 0.017602298001113514], [0.0035623391047458577, -0.01756040288860848, 0.99983927353691]]","[0.02313469616167552, -0.476381725414823, -0.022956380196992608]",[0.48218767159542036],"[-0.008859800814379098, -0.06383832027271187, 0.0, -0.99791710504306]",[0.44920713657589084],"[-5.480846230990083, -0.05484172118044123, 0.92975249201411]","[784.6811590424245, 1266.8582102167516, 789.142750742275, 1190.2510158238974]"
252,5.039999999999999,"[-0.9131482876528115, 0.41693635333968293, 1.99183068528638]","[-1.036391474560212, 0.40309678326122067, 2.0016004293421554]","[0.36067707536841104, -0.0046977699490910255, -0.027437945515722623]","[0.06875914519050862, -0.022932797711893466, 0.048829040092333915]","[0.008370124871178407, 0.0048821392880588855, 0.006284212545128124, -0.9999333060112763]","[[0.9998733488496594, 0.012649315082814081, -0.009658428069993024], [-0.012485858620895926, 0.9997809014369973, 0.01680049407025143], [0.009868826644872016, -0.0166777724664071, 0.9998122135235659]]","[0.053337130223845994, -0.27359217079353565, -0.020625907564191907]",[0.4839806272740876],"[-0.013448568855667836, -0.08043284095863285, 0.0, -0.9966688287298374]",[0.44924810610378985],"[-5.677309975679905, 0.27207598064275756, 2.118312773601456]","[746.7126171526364, 1320.6419817280175, 799.5420026215559, 1197.7442429800524]"
253,5.060000000000002,"[-0.9056773427874963, 0.4168224365949732, 1.9936626605319097]","[-1.0348360766600817, 0.40257812439743723, 2.0027037750963212]","[0.3164220248829663, -0.005261290084691902, 0.0027947086474066204]","[0.08809972485742174, -0.029372167720164915, 0.06243208240798592]","[0.007822069144681818, 0.005560120644341696, 0.006375944565372773, -0.9999335492495778]","[[0.9998567200698817, 0.012838025054409133, -0.011019756181798875], [-0.012664058461877879, 0.9997961804216325, 0.015714000766644816], [0.011219248498810891, -0.015572196682624386, 0.9998156558766746]]","[0.09326758394883593, -0.1446233204586535, -0.020891588125803086]",[0.4857839965656491],"[-0.01670685021902749, -0.09721511268275296, 0.0, -0.995119870921423]",[0.4492890756316888],"[-5.7620109305599385, -2.28659648969467, -0.3278158295674132]","[792.5838404598126, 1280.2519603854212, 779.3576910440687, 1226.3795903083053]"
254,5.079999999999998,"[-0.8995504566962285, 0.41672178831349477, 1.99587487911137]","[-1.0328069803954916, 0.4019017737458481, 2.0041400074470084]","[0.2692222383279488, -0.024663580925849627, 0.008538787648933708]","[0.11081536291561218, -0.036930654880711095, 0.0783548063952749]","[0.005616042715909006, 0.004474679241497845, 0.006640630933015978, -0.9999520941543059]","[[0.9998716098058659, 0.013330885595470864, -0.008874341622448333], [-0.013230365636429892, 0.9998485754429207, 0.011290976736039321], [0.00902351789036995, -0.01117211796249366, 0.9998967258926691]]","[0.17375442002905894, 0.15831463898206619, -0.015956421248589942]",[0.49164331036400366],"[-0.01651684987690074, -0.11406545367594721, 0.0, -0.9933318195211535]",[0.44933004515958785],"[-5.8399412920776586, -0.17131684836650476, 2.7147596928511177]","[804.993209007229, 1272.5744290837292, 787.180892422228, 1226.1273285233053]"
255,5.100000000000001,"[-0.8939472292471838, 0.416615767681124, 1.9988888269905531]","[-1.030314952000162, 0.401071435243576, 2.005900147836722]","[0.22554702642807942, -0.004092853447120959, 0.07303878701574246]","[0.13623186595615144, -0.04538275824735649, 0.0961108780844556]","[0.003478934790512851, 0.0011721504387317131, 0.0068358152784172635, -0.9999699299487892]","[[0.9999038614818913, 0.013679375120085586, -0.002296667673028777], [-0.01366306378032151, 0.99988240338064, 0.006973685565286453], [0.0023917930954031976, -0.006941635149775711, 0.9999731122483793]]","[0.22312904739571748, 0.38125133748947637, -0.017060652922888535]",[0.490189969413856],"[-0.023955884690879843, -0.13213134895597523, 0.0, -0.9909426695890283]",[0.44937101468748686],"[-5.369825476143913, 1.145341635385683, 1.5415997814054982]","[817.6696347685131, 1266.6140218843361, 778.1255438499148, 1242.1580895260722]"
256,5.119999999999997,"[-0.8894271153383401, 0.41673852869320527, 2.002269627377248]","[-1.027279146358316, 0.40006034592868606, 2.008039242477823]","[0.18663896646720515, -0.008886412508488225, 0.06664467217734618]","[0.16436393022390466, -0.05473149274584232, 0.11568850698599561]","[0.0012247975255163467, -0.004216295156982781, 0.007010169574978889, -0.9999654790967055]","[[0.9998655398917615, 0.01400952693943559, 0.008449471290028581], [-0.014030183370936065, 0.9998980939235061, 0.002390396600741603], [-0.008415127136633043, -0.0025086243768560495, 0.9999608245887445]]","[0.24522329283956484, 0.5845193324656776, -0.019521950827594614]",[0.4994944863954447],"[-0.026443602164360376, -0.14696639994167257, 0.0, -0.9887853623329451]",[0.4494119842153858],"[-5.2362803191188245, 0.1814959740059156, -0.7953092451316088]","[835.3826031055875, 1271.4837869748656, 787.9653559555696, 1253.989287623234]"
257,5.140000000000001,"[-0.8855643801013553, 0.4168458504806527, 2.00632990765557]","[-1.0236301190822483, 0.3988455244912599, 2.010604485973487]","[0.1490817241820001, -0.0009186511918491732, 0.11391372728986893]","[0.19542616074370978, -0.06504704621377726, 0.13722374143931812]","[-0.0012395328281691596, -0.011474037225339323, 0.007141772819144706, -0.999906977201254]","[[0.9996328410481324, 0.014310661834523009, 0.0229282348328461], [-0.014253772051273237, 0.9998930752253652, -0.002642724981076257], [-0.022963644680288723, 0.0023149451123491258, 0.9997317780028688]]","[0.264576397575791, 0.7604867756858525, -0.012688033694991184]",[0.5024716249708083],"[-0.03154238757425253, -0.1634147530083859, 0.0, -0.9860481347942566]",[0.44945295374328487],"[-5.771447010238216, -1.0126000252855696, 2.6643762706380336]","[836.9604123717446, 1267.4768051857313, 792.5816073983765, 1247.7598092594171]"
258,5.160000000000004,"[-0.8822137158937514, 0.41691278463651754, 2.011238851442131]","[-1.0195450673847393, 0.39748611414932095, 2.013469526817458]","[0.11069478335220738, -0.021999764121028612, 0.14545778590802858]","[0.22753192233527164, -0.07570178674883281, 0.15939570928889243]","[-0.0027122039871856755, -0.016774612629963534, 0.007172067060103659, -0.999824914696159]","[[0.9993243899228498, 0.014432615015643508, 0.03350444706587525], [-0.01425063033060958, 0.9998724530796842, -0.0056640755336317215], [-0.03358225550138235, 0.00518284094687428, 0.9994125549137428]]","[0.27603859558747196, 0.8926992290288768, -0.006251406694651463]",[0.5073084671942364],"[-0.0314570716135596, -0.1792795400245231, 0.0, -0.9832894728252844]",[0.4494939232711838],"[-5.59046305968126, -0.4763608991052657, 1.396197222856987]","[855.7418635254302, 1273.494771462832, 838.5499814515239, 1238.8616558537046]"
259,5.18,"[-0.8798949549807001, 0.4169232666478736, 2.0160488279402142]","[-1.0144960354395793, 0.39580667960417, 2.0170016278369864]","[0.08152667507233521, -0.010128384995596934, 0.18466879228875643]","[0.2641099632987166, -0.0878313684235942, 0.18454608020371396]","[-0.006476635709302778, -0.03124678207733609, 0.007156443001582492, -0.9994576349984966]","[[0.9979299349002756, 0.014709871243932113, 0.0623669704840642], [-0.013900375145520606, 0.9997987640604307, -0.01339347764737178], [-0.06255236918124675, 0.012499014387694478, 0.9979484706329234]]","[0.28042317004602585, 1.1200898973660574, 0.0011223395865500863]",[0.5149643231091235],"[-0.037111755338868326, -0.19375170316818832, 0.0, -0.9803398658311386]",[0.4495348927990828],"[-4.608763992518387, 0.586883271181705, -0.005345031419889068]","[864.1028220146195, 1274.8668440140318, 872.2592563457215, 1220.1473391378674]"
260,5.200000000000003,"[-0.8778546073053493, 0.416741418977708, 2.021996006357014]","[-1.0087065976334522, 0.3938817794025519, 2.0210421220909645]","[0.06462472036773254, -0.024273531611511884, 0.20468491239790804]","[0.30321443958365407, -0.10078939412391799, 0.2113235084451136]","[-0.007966800194128966, -0.03817627523950899, 0.007108996300768983, -0.9992133096844033]","[[0.9969827423362253, 0.014815092958429591, 0.07617921276076697], [-0.013598521930472628, 0.9997706585078844, -0.016463855578049517], [-0.07640575657320309, 0.015378275580230284, 0.9969568781823677]]","[0.2799662979311515, 1.2219249432791492, 0.005527351317874978]",[0.5226002244422246],"[-0.03815507509582683, -0.20535666343533016, 0.0, -0.9779410560414408]",[0.44957586232698177],"[-5.72090009916656, -1.5123463379142148, 0.4004571603053897]","[908.6809267981581, 1241.3885377002666, 896.953633768299, 1215.5108076485697]"
261,5.219999999999999,"[-0.8761753533345209, 0.4164397461663962, 2.028978896553521]","[-1.0025824834514028, 0.3918465665789724, 2.0253048536611824]","[0.030657140573601745, -0.036257806535252166, 0.2510680921635737]","[0.3416105562242997, -0.11350213449504738, 0.23749150410116873]","[-0.01236430862387728, -0.05985293143865743, 0.006917733304083647, -0.9981020913942694]","[[0.992730432537494, 0.01528928838973001, 0.11930760611090487], [-0.012329127924324699, 0.9995894270856023, -0.0255097778265927], [-0.11964973806910233, 0.02385359135795176, 0.9925203903501338]]","[0.2907226017123758, 1.450443180470404, 0.016018729616651916]",[0.5328755432652545],"[-0.039709301871563685, -0.2205001239081766, 0.0, -0.9745755640603554]",[0.4496168318548807],"[-7.397793430056712, -0.838478075403647, -0.610496720537963]","[926.7742553307909, 1251.6804333385408, 930.9100393604689, 1214.5515809439753]"
262,5.240000000000002,"[-0.875141712290165, 0.41592009633561394, 2.035660504926435]","[-0.9952711505250235, 0.38941795342593843, 2.030380463106297]","[0.01454443316027728, -0.048698429177468465, 0.2662066451102393]","[0.3843405016213544, -0.12763778480249877, 0.26647178489039164]","[-0.0152820567400896, -0.07400095125024413, 0.006667459179284517, -0.9971152738578113]","[[0.9889518148208969, 0.015558224242629788, 0.14737117256427132], [-0.011034677299322447, 0.9994370138763642, -0.03146274102638855], [-0.14777874252223153, 0.02948914773963165, 0.988573642328297]]","[0.3099610324356801, 1.5220919474112582, 0.02866806554487255]",[0.5447629700359026],"[-0.04091630696344932, -0.23119971826112917, 0.0, -0.97204343847944]",[0.4496578013827798],"[-5.116677049713481, -0.44878690163879853, -1.0550717005293784]","[951.1053369618082, 1232.4739143682564, 955.7116783381616, 1224.6366054691466]"
263,5.259999999999998,"[-0.8743574162157921, 0.41486416682634547, 2.0431593130108725]","[-0.986869773464623, 0.38662858924000937, 2.036197123320903]","[0.019479960160707896, -0.05823560957234382, 0.3171485427240514]","[0.43026093550706623, -0.14281563716641746, 0.29745975293872307]","[-0.017998968104788928, -0.09000716221813755, 0.006391803285956382, -0.9957530427102271]","[[0.9837059405197042, 0.015969387224726232, 0.1790197195618949], [-0.00948924305685895, 0.9992605933151539, -0.03699567066242681], [-0.17947990301579894, 0.03469443836152481, 0.9831397251125225]]","[0.3182243595999377, 1.6142250689288582, 0.026971363809584308]",[0.5520765547189416],"[-0.042930118217140684, -0.24067473823088223, 0.0, -0.9696540805175138]",[0.4496987709106787],"[-5.2865925022131535, -0.054452839013596765, 1.763370577911978]","[1012.6485236952777, 1222.0274446963522, 991.3572415311152, 1222.2802121899142]"
264,5.280000000000001,"[-0.8729317013232268, 0.41337226023992174, 2.053839041623309]","[-0.9766675849006262, 0.3832433680644902, 2.0432365888632917]","[0.01929907378978068, -0.06961552493009646, 0.36372228811355234]","[0.4817328173214336, -0.15980911988379204, 0.3319670079890567]","[-0.020501241588953948, -0.10357734150574216, 0.006210265095432667, -0.9943683234181265]","[[0.9784218304581118, 0.0165975099845566, 0.2057334185442373], [-0.008103653579153373, 0.9990377599915288, -0.04205805595085785], [-0.20624269112444896, 0.03948508495633457, 0.9776583634298457]]","[0.30771938072782185, 1.6400887484837774, 0.026896716360054477]",[0.5590033230140389],"[-0.04452203635750366, -0.25054447208305164, 0.0, -0.9670678102212089]",[0.44973974043857773],"[-6.051356477861011, -1.1037942326662495, -1.346754108321484]","[1021.1518199665582, 1259.1919290728445, 1034.1112389694626, 1225.5119719992547]"
265,5.299999999999997,"[-0.8720178958947878, 0.4122134450979693, 2.0611187277914005]","[-0.9671849871367908, 0.38009805601976393, 2.049766116427109]","[0.031128021675822685, -0.09171954063708747, 0.3838629070705704]","[0.5274270274125894, -0.1748845930071659, 0.3624770720171129]","[-0.022528574125225624, -0.11550242883549423, 0.006031627376914178, -0.9930297610412261]","[[0.973238451369998, 0.017183381044901667, 0.22912293068347103], [-0.006774960926245549, 0.9989050001995633, -0.0461364243840732], [-0.22966646654129722, 0.043349753936616206, 0.9722961391233943]]","[0.2938660208030242, 1.6590693914040404, 0.029969012810498713]",[0.5688459430304857],"[-0.04419130838874813, -0.2571634284227495, 0.0, -0.9653566918127471]",[0.44978070996647673],"[-5.221805532091358, 0.006589308270144922, -3.2757422164967664]","[1062.1612810868596, 1249.579513460945, 1077.4248946328216, 1217.0745552499106]"
266,5.32,"[-0.8704447981307386, 0.41069309521875436, 2.070217317196851]","[-0.9565859896369547, 0.3765847383475047, 2.057037319361885]","[0.05496214206476782, -0.09329814937426746, 0.41555116516874535]","[0.5745424763575949, -0.19040858156138107, 0.3936959832150814]","[-0.02621299443977924, -0.1383068509641333, 0.005579746760625551, -0.9900030439415619]","[[0.9616332294935304, 0.018298805985497137, 0.27355588316330454], [-0.0037970591242723253, 0.9985165573857606, -0.05344532297968826], [-0.27414093064655115, 0.05035845416513048, 0.9603212544863561]]","[0.27907882102491777, 1.6760141381965115, 0.03882017021111391]",[0.5800240424770523],"[-0.04720641558407042, -0.26263193136452756, 0.0, -0.9637387732103176]",[0.44982167949437574],"[-4.754095594227541, 0.6931587674365594, 1.2859984489622036]","[1085.4421708431137, 1253.5153951645925, 1080.6957716908921, 1242.1413004733056]"
267,5.339999999999996,"[-0.8681461576497957, 0.40856396245145515, 2.0814070676203045]","[-0.9447524033387996, 0.3726639092445071, 2.06513515370474]","[0.09652734541997345, -0.11091646361856516, 0.48836325194558394]","[0.624520898594239, -0.20686113402808312, 0.42663811170993265]","[-0.0285811715977125, -0.15607528730132955, 0.005203780779321165, -0.9873159875213785]","[[0.9512231679446209, 0.019197181055003645, 0.30789379251636884], [-0.0013539227809173313, 0.9983083918172102, -0.058061658481398354], [-0.3084887131220114, 0.05481293216065561, 0.9496435598736236]]","[0.23993662259501003, 1.6169121779393387, 0.04401888447745409]",[0.5823071591215546],"[-0.04812386376668556, -0.26823487257509454, 0.0, -0.9621505709487299]",[0.4498626490222747],"[-4.165464994295314, -0.12329737706018995, 1.3864231243257379]","[1076.4653113048766, 1295.3009340789672, 1113.6578949468565, 1247.871213105205]"
268,5.359999999999999,"[-0.8652517130165192, 0.4062076655500852, 2.0927899888891663]","[-0.932199439228823, 0.3685071407440163, 2.073696842762861]","[0.1435450828515267, -0.12385595195498686, 0.5219644085139695]","[0.6741603857775679, -0.22318204582671156, 0.45912043875039016]","[-0.02982027211001888, -0.16427704271523055, 0.004999978685607356, -0.985950460348828]","[[0.9459756123406633, 0.01965703480401254, 0.32363985032975306], [-6.189034322306129e-05, 0.9981710086097555, -0.060445385453422394], [-0.3242362532295495, 0.057159858604979345, 0.9442471146569452]]","[0.23841074449684335, 1.586300626107963, 0.046767252672301106]",[0.5862215600078549],"[-0.04934607542747712, -0.27082114032158955, 0.0, -0.9613640308427157]",[0.44990361855017375],"[-5.837593060196356, -0.3563027638982095, -0.9658648706886517]","[1122.869512493665, 1289.0318034334166, 1165.3962732752227, 1234.7351328451466]"
269,5.380000000000003,"[-0.8616051210167998, 0.4036569981161466, 2.1043796738932374]","[-0.917917507916707, 0.3637805601368563, 2.083405775253774]","[0.17957210618760133, -0.14804360594052907, 0.5696241553326227]","[0.7272148757728455, -0.2406039364007698, 0.4935801624633587]","[-0.03160960251138854, -0.1791861263006557, 0.004582512278662268, -0.9832908786001618]","[[0.9357314516317876, 0.020339889505202085, 0.3520944643429985], [0.0023161194064746787, 0.9979484534072007, -0.06380511289912762], [-0.35267386990952676, 0.06052062240337288, 0.9337751165274998]]","[0.21030602392967246, 1.5652813860460253, 0.05750140153909329]",[0.5901489929523042],"[-0.04881663403912253, -0.27552387528277006, 0.0, -0.9600533069466253]",[0.44994458807807275],"[-4.293969742964991, -1.4011152770913364, 0.581238686113899]","[1163.813750471729, 1255.5303905197738, 1161.4433553726442, 1253.611881591737]"
270,5.399999999999999,"[-0.8551714665572095, 0.39979527742236015, 2.1206077229977134]","[-0.9008779034359976, 0.35814511897704143, 2.094944776723168]","[0.2563555862862633, -0.17254069592855065, 0.610980124036461]","[0.7862093008110951, -0.25994697435444725, 0.5315516830884378]","[-0.0340978967484485, -0.1975839313569258, 0.003994209060740139, -0.9796441962895929]","[[0.921810054250071, 0.021300200431364748, 0.38685151501149767], [0.005648585530879218, 0.997563540985652, -0.06838599636836368], [-0.387396291524077, 0.06522923025283373, 0.9195166285367771]]","[0.18648617812753018, 1.459394636524935, 0.06572427397890725]",[0.5913431861894127],"[-0.04826465036272801, -0.27475800773392584, 0.0, -0.9603011157775669]",[0.4499855576059717],"[-5.0915869430891, 0.6649337999360421, -2.7673011129007428]","[1174.128344446722, 1258.2523161236686, 1188.2129530935567, 1242.7333212652547]"
271,5.420000000000002,"[-0.8503221091348331, 0.39709197044830596, 2.1314699246601085]","[-0.8855435062544259, 0.35307594211574816, 2.1053018444384266]","[0.301499983572969, -0.17618027130887942, 0.61859432484363]","[0.8368995574615186, -0.27654958483239483, 0.563970149123511]","[-0.03471649788233715, -0.2090005605127253, 0.0034881830387655903, -0.9772899694039316]","[[0.9126075178072067, 0.021329467623355684, 0.40826610777961475], [0.007693602442433536, 0.9975595159460448, -0.06931423472702784], [-0.4087504977759288, 0.06639810588593588, 0.9102213821986019]]","[0.14948751483030462, 1.3949595069372003, 0.0730849287943596]",[0.5979171400536878],"[-0.050471548338916795, -0.27561411923073165, 0.0, -0.959942419446441]",[0.45002652713387076],"[-5.8215318990105605, 0.9763696805672331, -1.23815389635541]","[1158.2107600206718, 1288.424254145611, 1216.1705727269941, 1230.4448628816403]"
272,5.439999999999998,"[-0.8413040704454717, 0.39254470982894263, 2.1480802554013225]","[-0.8669497574471963, 0.34693450872146164, 2.1177989968644324]","[0.38421814538024696, -0.197719610854569, 0.6743272515138576]","[0.8933739390340503, -0.29500806258158774, 0.5996329097376021]","[-0.036085035805191644, -0.22377404618759567, 0.0028621916557734933, -0.9739372897477219]","[[0.8997729582819574, 0.021724979305829156, 0.43567721154289707], [0.010574598569978836, 0.9973183461581698, -0.07157009236066932], [-0.4360903406964167, 0.06900815552956209, 0.8971850829459822]]","[0.1326475102864257, 1.2552241649521763, 0.06880998410400592]",[0.5939402806884804],"[-0.05038615378237723, -0.274533633059477, 0.0, -0.9602563117547107]",[0.4500674966617697],"[-4.502168744433547, -0.7788917816443024, 0.8704041486027592]","[1154.1433524990148, 1295.8870045498932, 1213.027232322873, 1240.8502786020101]"
